"Date","Station","Tow","Time","Tide","BottomDepth","CableOut","Duration","NetMeterSerial","NetMeterStart","NetMeterEnd","NetMeterCheck","CBMeterSerial","CBMeterStart","CBMeterEnd","CBMeterCheck","Comments"
2016-01-19,901,1,1899-12-30 08:26:00,"4",9,45,10,24590,996415,18275,21860,NA,NA,NA,NA,"Towed with the flood couldn<U+0092>t tow against due to wind. Net kept popping up due to wind"
2016-01-19,902,1,1899-12-30 09:05:00,"4",30,125,10,24590,0,20207,20207,NA,NA,NA,NA,"Towed with the flood- couldn<U+0092>t tow against wind. Flowmeter untied from sled- no end reading. Used station average for flowmeter check. LJD 9/7/16"
2016-01-19,906,1,1899-12-30 13:07:00,"4",40,155,10,24590,140290,162355,22065,NA,NA,NA,NA,NA
2016-01-19,910,1,1899-12-30 12:40:00,"4",40,155,10,24590,117635,140298,22663,NA,NA,NA,NA,NA
2016-01-19,912,1,1899-12-30 11:55:00,"4",41,155,10,24590,92890,117132,24242,NA,NA,NA,NA,NA
2016-01-19,914,1,1899-12-30 11:09:00,"4",34,125,10,24590,66517,89450,22933,NA,NA,NA,NA,NA
2016-01-19,915,1,1899-12-30 09:37:00,"4",25,110,10,24590,19464,43606,24142,NA,NA,NA,NA,"No coordinates---> GPS wasn't picking up signal"
2016-01-19,918,1,1899-12-30 10:18:00,"4",24,90,10,24590,45264,66591,21327,NA,NA,NA,NA,NA
2016-01-19,919,1,1899-12-30 13:44:00,"1",26,110,10,24590,163818,186231,22413,NA,NA,NA,NA,NA
2016-01-20,411,1,1899-12-30 10:45:00,"4",9,45,10,24567,680446,698297,17851,NA,NA,NA,NA,NA
2016-01-20,418,1,1899-12-30 11:11:00,"4",36,140,10,24567,698297,718601,20304,NA,NA,NA,NA,NA
2016-01-20,501,1,1899-12-30 10:13:00,"4",26,110,10,24567,660811,680446,19635,NA,NA,NA,NA,"Flowmeter may be high, net was brought in after 20sec to fix the tangle"
2016-01-20,504,1,1899-12-30 09:45:00,"4",24,90,10,24567,641921,660811,18890,NA,NA,NA,NA,NA
2016-01-20,508,1,1899-12-30 08:10:00,"4",44,155,10,24567,611480,627280,15800,NA,NA,NA,NA,NA
2016-01-20,519,1,1899-12-30 09:21:00,"4",10,60,10,24567,627280,641921,14641,NA,NA,NA,NA,NA
2016-01-20,520,1,1899-12-30 07:37:00,"4",43,155,10,24567,592067,611480,19413,NA,NA,NA,NA,"Side flowmeter covered in vegetation"
2016-01-20,602,1,1899-12-30 11:40:00,"1",7,45,10,24567,718601,737644,19043,NA,NA,NA,NA,"No bottom sample, Van Dorn broken"
2016-01-20,606,1,1899-12-30 12:11:00,"1",28,110,10,24567,738404,753971,15567,NA,NA,NA,NA,"No bottom sample (van dorn broken)"
2016-01-20,609,1,1899-12-30 12:54:00,"1",30,125,10,24567,753971,771140,17169,NA,NA,NA,NA,"No bottom sample (van dorn broken), no side meter"
2016-01-20,610,1,1899-12-30 13:24:00,"1",14,60,10,24567,771140,789993,18853,NA,NA,NA,NA,"No bottom sample, van dorn broken"
2016-01-21,340,1,1899-12-30 09:20:00,"4",11,60,10,24567,806725,820076,13351,NA,NA,NA,NA,NA
2016-01-21,342,1,1899-12-30 09:57:00,"4",23,110,10,24567,820076,837928,17852,NA,NA,NA,NA,NA
2016-01-21,343,1,1899-12-30 10:23:00,"4",10,60,10,24567,837928,851288,13360,NA,NA,NA,NA,NA
2016-01-21,344,1,1899-12-30 11:02:00,"4",17,90,10,24567,851288,867662,16374,NA,NA,NA,NA,NA
2016-01-21,345,1,1899-12-30 11:32:00,"4",18,90,10,24567,867662,886810,19148,NA,NA,NA,NA,NA
2016-01-21,346,1,1899-12-30 11:54:00,"1",20,90,10,24567,886810,904227,17417,NA,NA,NA,NA,NA
2016-01-21,347,1,1899-12-30 12:17:00,"2",26,110,10,24567,904227,922268,18041,NA,NA,NA,NA,NA
2016-01-21,348,1,1899-12-30 13:03:00,"2",19,90,10,24567,939914,956342,16428,NA,NA,NA,NA,"Retow 1: Ended up outside of channel in less than 1 ft of water, sled hitting rocks, on bottom for a couple minutes. Retow 2: Sled snagged on bottom, had to stop tow to get it loose."
2016-01-21,349,1,1899-12-30 13:27:00,"2",9,60,10,24567,956342,972647,16305,NA,NA,NA,NA,NA
2016-01-21,405,1,1899-12-30 08:13:00,"4",10,60,10,24567,789999,806710,16711,NA,NA,NA,NA,NA
2016-02-01,809,1,1899-12-30 08:00:00,"4",41,155,10,24565,999881,21624,21743,NA,NA,NA,NA,NA
2016-02-01,812,1,1899-12-30 15:44:00,"2",27,110,10,24565,212591,228911,16320,NA,NA,NA,NA,NA
2016-02-01,815,1,1899-12-30 15:10:00,"2",17,75,10,24565,193231,211980,18749,NA,NA,NA,NA,NA
2016-02-01,901,1,1899-12-30 08:47:00,"4",8,45,10,24565,38262,59394,21132,NA,NA,NA,NA,"RE tow wind pushing boat in circles towed with the current because of wind"
2016-02-01,902,1,1899-12-30 09:13:00,"4",26,110,10,24565,59404,70282,10878,NA,NA,NA,NA,NA
2016-02-01,906,1,1899-12-30 13:56:00,"2",38,155,10,24565,154407,174117,19710,NA,NA,NA,NA,NA
2016-02-01,910,1,1899-12-30 13:26:00,"2",40,155,10,24565,133025,153724,20699,NA,NA,NA,NA,NA
2016-02-01,912,1,1899-12-30 12:58:00,"2",32,125,10,24565,114783,133025,18242,NA,NA,NA,NA,NA
2016-02-01,914,1,1899-12-30 11:52:00,"4",36,140,10,24565,101556,114783,13227,NA,NA,NA,NA,NA
2016-02-01,915,1,1899-12-30 09:52:00,"4",29,110,10,24565,70282,89446,19164,NA,NA,NA,NA,NA
2016-02-01,918,1,1899-12-30 10:40:00,"4",23,90,10,24565,89446,101556,12110,NA,NA,NA,NA,"Wmeter #s low because wind pushing us backwards"
2016-02-01,919,1,1899-12-30 14:33:00,"2",24,90,10,24565,174117,193224,19107,NA,NA,NA,NA,NA
2016-02-02,513,1,1899-12-30 08:38:00,"4",30,125,10,24565,265723,282577,16854,NA,NA,NA,NA,NA
2016-02-02,703,1,1899-12-30 09:09:00,"4",7,45,10,24565,282579,299844,17265,NA,NA,NA,NA,NA
2016-02-02,704,1,1899-12-30 09:32:00,"4",29,110,10,24565,299847,317856,18009,NA,NA,NA,NA,NA
2016-02-02,705,1,1899-12-30 10:23:00,"1",19,75,10,24565,337112,356043,18931,NA,NA,NA,NA,"5:00 pull done 30 sec late."
2016-02-02,706,1,1899-12-30 09:57:00,"4",24,90,10,24565,317924,337084,19160,NA,NA,NA,NA,NA
2016-02-02,707,1,1899-12-30 10:43:00,"1",24,90,10,24565,356043,372795,16752,NA,NA,NA,NA,NA
2016-02-02,711,1,1899-12-30 11:12:00,"2",12,60,10,24565,372795,386958,14163,NA,NA,NA,NA,NA
2016-02-02,716,1,1899-12-30 12:10:00,"2",39,140,10,24565,405560,424596,19036,NA,NA,NA,NA,"Veg on side meter."
2016-02-02,723,1,1899-12-30 11:43:00,"2",37,140,10,24565,386961,405560,18599,NA,NA,NA,NA,"Snagged bottom @ 6:30"
2016-02-02,801,1,1899-12-30 08:15:00,"4",22,90,10,24565,247379,265724,18345,NA,NA,NA,NA,NA
2016-02-02,804,1,1899-12-30 07:50:00,"4",28,110,10,24565,228929,247381,18452,NA,NA,NA,NA,NA
2016-02-03,405,1,1899-12-30 10:59:00,"2",11,60,10,24565,515829,530297,14468,NA,NA,NA,NA,NA
2016-02-03,411,1,1899-12-30 11:44:00,"2",10,60,10,24565,530297,545000,14703,NA,NA,NA,NA,NA
2016-02-03,418,1,1899-12-30 10:33:00,"1",35,140,10,24565,498529,515829,17300,NA,NA,NA,NA,NA
2016-02-03,501,1,1899-12-30 12:53:00,"2",22,90,10,24565,561491,577923,16432,NA,NA,NA,NA,NA
2016-02-03,504,1,1899-12-30 12:18:00,"2",25,90,10,24565,545000,561491,16491,NA,NA,NA,NA,NA
2016-02-03,508,1,1899-12-30 13:50:00,"2",55,155,10,24565,593055,609731,16676,NA,NA,NA,NA,NA
2016-02-03,519,1,1899-12-30 13:19:00,"2",7,45,10,24565,577923,593055,15132,NA,NA,NA,NA,NA
2016-02-03,520,1,1899-12-30 14:18:00,"2",38,140,10,24565,609731,626364,16633,NA,NA,NA,NA,"Debris on side meter when pulled out."
2016-02-03,602,1,1899-12-30 10:02:00,"1",6,45,10,24565,480504,498529,18025,NA,NA,NA,NA,NA
2016-02-03,606,1,1899-12-30 09:29:00,"4",25,110,10,24565,462283,480504,18221,NA,NA,NA,NA,NA
2016-02-03,609,1,1899-12-30 08:41:00,"4",33,125,10,24565,442537,462283,19746,NA,NA,NA,NA,NA
2016-02-03,610,1,1899-12-30 08:08:00,"4",16,75,10,24565,424604,442537,17933,NA,NA,NA,NA,"Sampled at opposite bank"
2016-02-04,340,1,1899-12-30 08:33:00,"4",10,60,10,24565,641528,658628,17100,NA,NA,NA,NA,"Re-tow, coded filled with clay"
2016-02-04,342,1,1899-12-30 09:17:00,"4",22,90,10,24565,658628,674751,16123,NA,NA,NA,NA,"No GPS, unit kept turning off"
2016-02-04,343,1,1899-12-30 09:44:00,"4",10,60,10,24565,674751,691840,17089,NA,NA,NA,NA,NA
2016-02-04,344,1,1899-12-30 10:22:00,"1",15,75,10,24565,691840,710282,18442,NA,NA,NA,NA,NA
2016-02-04,345,1,1899-12-30 10:43:00,"2",16,75,10,24565,710282,727460,17178,NA,NA,NA,NA,NA
2016-02-04,346,1,1899-12-30 11:23:00,"2",17,75,10,24565,727460,745907,18447,NA,NA,NA,NA,NA
2016-02-04,347,1,1899-12-30 12:57:00,"2",14,60,10,24565,782968,801834,18866,NA,NA,NA,NA,NA
2016-02-04,348,1,1899-12-30 11:58:00,"2",21,90,10,24565,745907,764257,18350,NA,NA,NA,NA,NA
2016-02-04,349,1,1899-12-30 12:21:00,"2",13,60,10,24565,764257,782968,18711,NA,NA,NA,NA,NA
2016-02-16,513,1,1899-12-30 08:39:00,"4",30,125,10,24593,36238,54165,17927,NA,NA,NA,NA,NA
2016-02-16,703,1,1899-12-30 09:05:00,"4",12,75,10,24593,54165,72086,17921,NA,NA,NA,NA,NA
2016-02-16,704,1,1899-12-30 09:25:00,"4",26,110,10,24593,72086,89485,17399,NA,NA,NA,NA,NA
2016-02-16,705,1,1899-12-30 10:14:00,"4",14,75,10,24593,106608,122679,16071,NA,NA,NA,NA,NA
2016-02-16,706,1,1899-12-30 09:48:00,"4",22,110,10,24593,89485,106608,17123,NA,NA,NA,NA,NA
2016-02-16,707,1,1899-12-30 10:34:00,"4",24,110,10,24593,122679,140118,17439,NA,NA,NA,NA,NA
2016-02-16,711,1,1899-12-30 11:04:00,"4",14,75,10,24593,140118,158558,18440,NA,NA,NA,NA,NA
2016-02-16,716,1,1899-12-30 11:33:00,"1",30,125,10,24593,158558,178167,19609,NA,NA,NA,NA,NA
2016-02-16,723,1,1899-12-30 11:52:00,"2",40,155,10,24593,178167,197046,18879,NA,NA,NA,NA,NA
2016-02-16,801,1,1899-12-30 08:19:00,"4",22,110,10,24593,18776,36238,17462,NA,NA,NA,NA,NA
2016-02-16,804,1,1899-12-30 07:46:00,"4",20,90,10,24593,455,18776,18321,NA,NA,NA,NA,NA
2016-02-16,809,1,1899-12-30 07:56:00,"4",34,125,10,24565,805394,826838,21444,NA,NA,NA,NA,"spooled out 15' too far, corrected before starting timer"
2016-02-16,812,1,1899-12-30 15:11:00,"2",20,90,10,24565,5038,21740,16702,NA,NA,NA,NA,"Weeds on side flowmeter"
2016-02-16,815,1,1899-12-30 14:43:00,"2",18,75,10,24565,986315,5038,18723,NA,NA,NA,NA,NA
2016-02-16,901,1,1899-12-30 08:32:00,"4",8,45,10,24565,826838,845953,19115,NA,NA,NA,NA,NA
2016-02-16,902,1,1899-12-30 09:06:00,"4",28,110,10,24565,845953,864424,18471,NA,NA,NA,NA,"Weeds on side flowmeter"
2016-02-16,906,1,1899-12-30 13:22:00,"2",40,155,10,24565,948647,968074,19427,NA,NA,NA,NA,NA
2017-01-05,610,1,1899-12-30 08:14:00,"4",17,75,10,24663,347778,363025,15247,NA,NA,NA,NA,"Cable angles: 73, 73, 74, 75"
2017-01-06,340,1,1899-12-30 09:05:00,"2",13,60,10,24663,513532,530494,16962,NA,NA,NA,NA,"Cable angle:76, 77  could go no slower"
2017-01-06,342,1,1899-12-30 09:35:00,"2",26,110,10,24663,530494,545999,15505,NA,NA,NA,NA,"Cable angle: 75, 74, 75"
2017-01-06,343,1,1899-12-30 09:58:00,"2",13,60,10,24663,545999,560574,14575,NA,NA,NA,NA,NA
2017-01-06,344,1,1899-12-30 10:35:00,"2",18,75,10,24663,560574,572791,12217,NA,NA,NA,NA,"Cable angle: 72, 73"
2017-01-06,345,1,1899-12-30 11:07:00,"2",15,75,10,24663,572791,586097,13306,NA,NA,NA,NA,"Cable angle out: 71, 71"
2017-01-06,346,1,1899-12-30 11:26:00,"2",18,75,10,24663,572791,598942,26151,NA,NA,NA,NA,NA
2017-01-06,347,1,1899-12-30 11:47:00,"2",16,75,10,24663,598942,614945,16003,NA,NA,NA,NA,"Cable angle: 76"
2017-01-06,348,1,1899-12-30 12:54:00,"2",18,75,10,24663,629674,644186,14512,NA,NA,NA,NA,"Cable angle: 74"
2017-01-06,349,1,1899-12-30 12:26:00,"2",13,60,10,24663,614945,629674,14729,NA,NA,NA,NA,"Cable angle: 73, 76"
2017-01-17,804,1,1899-12-30 08:27:00,"4",40,155,10,24567,117,22644,22527,NA,NA,NA,NA,"Boat going too fast, could not go any slower,  Missed first pull, missed reading for bottom EC"
2017-01-17,809,1,1899-12-30 09:08:00,"2",44,155,10,24567,22645,57354,34709,NA,NA,NA,NA,"Couldn't go any slower. Cable angle: 83,82,81,83,83,82,83,81,81,80,75"
2017-01-17,812,1,1899-12-30 09:40:00,"2",21,90,10,24567,47354,68971,21617,NA,NA,NA,NA,"Cables: 82, 81, 81, 80, 80, 77"
2017-01-17,815,1,1899-12-30 10:08:00,"2",16,75,10,24567,68973,93394,24421,NA,NA,NA,NA,"Two chunks fell out of jar - veg was stuck to net when jar was removed.  We put the veg back in the sample and checked area for other fish/debris. Cables: 79, 81, 84, 83"
2017-01-17,902,1,1899-12-30 10:37:00,"2",27,110,10,24567,93394,117204,23810,NA,NA,NA,NA,"Cable angles: 82,80,83,84,83,83,79,79"
2017-01-17,906,1,1899-12-30 13:50:00,"2",40,155,10,24567,190054,213434,23380,NA,NA,NA,NA,"Cables: 83, 82, 82, 83, 83, 84, 79, 82, 82, 81, 80, 79"
2017-01-17,910,1,1899-12-30 14:19:00,"2",40,155,10,24567,213434,234707,21273,NA,NA,NA,NA,"Cables: 80, 82, 82, 79, 80, 82, 77, 79, 81, 80, 79"
2017-01-17,912,1,1899-12-30 14:49:00,"2",40,155,10,24567,234707,257114,22407,NA,NA,NA,NA,NA
2017-01-17,914,1,1899-12-30 13:08:00,"2",38,140,10,24567,165624,190054,24430,NA,NA,NA,NA,"Cables: 79, 81, 83, 82, 82, 81, 82, 82, 81, 80, 79"
2017-01-17,915,1,1899-12-30 11:10:00,"2",29,125,10,24567,117201,142453,25252,NA,NA,NA,NA,"Moving too fast, Scrutiny won't go slower. Cable angles: 81,82,84,82,83,80,82,80,84"
2017-01-17,918,1,1899-12-30 12:02:00,"4",27,110,10,24567,142454,165624,23170,NA,NA,NA,NA,"Actually ebbing, but pumps are making It flood. Cable angles: 83,83,82,81,81,81,79,78"
2017-01-17,919,1,1899-12-30 15:51:00,"2",25,110,10,24567,257115,280554,23439,NA,NA,NA,NA,"Boat is going too fast.  Tide and current is strong, so the net isnt sinking well. Cable angles:78, 84, 83, 82, 80, 79, 79, 78"
2017-01-18,703,1,1899-12-30 13:20:00,"2",12,60,10,24567,432574,444746,12172,NA,NA,NA,NA,"used drogue. Really windy! Cable angles: 75, 74"
2017-01-18,704,1,1899-12-30 13:01:00,"2",32,100,5,24567,421127,432574,11447,NA,NA,NA,NA,"used drogue, lots of mud in first tow. Retowed @ 5 min. Cable angles: 75, 73, 70, 69, 66"
2017-01-18,705,1,1899-12-30 11:30:00,"2",25,110,10,24567,376484,395287,18803,NA,NA,NA,NA,"Used drogue. Cable angles: 83, 82, 82, 81"
2017-01-18,706,1,1899-12-30 11:52:00,"2",31,125,10,24567,395287,412444,17157,NA,NA,NA,NA,"Used drogue. Cable angles: 75, 75, 75, 77, 77, 80, 81, 82"
2017-01-18,707,1,1899-12-30 09:16:00,"2",35,140,10,24567,300014,317024,17010,NA,NA,NA,NA,"Windy, used parachute. Cable angles:74, 76, 76, 77, 79, 78"
2017-01-18,711,1,1899-12-30 09:49:00,"2",15,75,10,24567,317024,334785,17761,NA,NA,NA,NA,"Boat couldn<U+0092>t go any slower, used parachute. Cable angles: 81, 81"
2017-01-18,716,1,1899-12-30 10:40:00,"2",52,155,10,24567,355544,376484,20940,NA,NA,NA,NA,"used the drogue. Cable angles: 79, 78, 79, 78"
2017-01-18,723,1,1899-12-30 10:20:00,"2",42,155,10,24567,334785,355544,20759,NA,NA,NA,NA,"Parachute used (drogue) boat couldn't go any slower. Cable angles: 84, 79, 80"
2017-01-18,901,1,1899-12-30 08:17:00,"4",10,60,10,24567,280546,300014,19468,NA,NA,NA,NA,"windy, used parachute. Cable angles: 79, 79, 78"
2017-01-19,411,1,1899-12-30 10:46:00,"2",10,60,10,24567,556808,575606,18798,NA,NA,NA,NA,"Cable angles: 78, 77, 78"
2017-01-19,418,1,1899-12-30 10:16:00,"2",37,140,10,24567,536349,556809,20460,NA,NA,NA,NA,"Cable angles: 77, 76, 79, 80, 81, 81, 78, 77, 75"
2017-01-19,501,1,1899-12-30 11:13:00,"2",30,125,10,24567,575606,594951,19345,NA,NA,NA,NA,"Cable angles: 77, 76, 81, 81, 79, 78, 79, 79, 77"
2017-01-19,504,1,1899-12-30 12:08:00,"2",32,125,10,24567,612575,632515,19940,NA,NA,NA,NA,"Cable angles: 78, 78, 80, 81, 81, 82, 81, 79, 76"
2017-01-19,508,1,1899-12-30 12:37:00,"2",45,155,10,24567,632515,650504,17989,NA,NA,NA,NA,"Cable angles: 77, 77, 76, 78, 78, 82, 80, 79, 78, 78"
2017-01-19,513,1,1899-12-30 13:32:00,"2",55,155,10,24567,670213,686756,16543,NA,NA,NA,NA,"Cable angles: 78, 78, 76, 74, 76, 79, 80, 78, 76"
2017-01-19,519,1,1899-12-30 11:39:00,"2",10,60,10,24567,594952,612575,17623,NA,NA,NA,NA,"Cable angles: 78, 76, 76"
2017-01-19,520,1,1899-12-30 13:05:00,"2",45,155,10,24567,650504,670211,19707,NA,NA,NA,NA,"Cable angles: 79, 78, 79, 77, 77, 78, 80, 81, 81, 80, 79, 77"
2017-01-19,602,1,1899-12-30 09:47:00,"2",8,45,10,24567,518624,536349,17725,NA,NA,NA,NA,"Cable angles: 77, 74"
2017-01-19,606,1,1899-12-30 09:18:00,"2",28,110,10,24567,499555,518624,19069,NA,NA,NA,NA,"Cable angles: 78, 76, 77, 80, 77, 76, 78, 75"
2017-01-19,609,1,1899-12-30 08:43:00,"4",41,155,10,24567,478405,499555,21150,NA,NA,NA,NA,"Cable angles: 75, 77, 79, 78, 77,78, 80, 77, 78, 76"
2017-01-19,610,1,1899-12-30 08:05:00,"4",20,90,10,24567,458689,478404,19715,NA,NA,NA,NA,"put out drogue after 1st pull in. Cable angles: 81, 82, 78, 75, 75"
2017-01-19,801,1,1899-12-30 13:55:00,"2",25,110,10,24567,686756,705274,18518,NA,NA,NA,NA,"Jar has 3 tags in it. Cable angles: 77, 80, 79, 78, 80, 79, 78, 77"
2017-01-20,340,1,1899-12-30 09:19:00,"2",12,60,10,24567,722555,742344,19789,NA,NA,NA,NA,"Cable angles: 79,78,75"
2017-01-20,342,1,1899-12-30 09:47:00,"2",20,90,10,24567,742344,762308,19964,NA,NA,NA,NA,"GPS taken late, lost signal. Cable angle: 80, 78, 79, 78, 77, 79"
2017-01-20,343,1,1899-12-30 10:10:00,"2",12,60,10,24567,762308,782914,20606,NA,NA,NA,NA,"Cable angles: 79, 80, 78"
2017-01-20,344,1,1899-12-30 10:44:00,"2",18,75,10,24567,782914,802054,19140,NA,NA,NA,NA,"Cable angle:81, 81, 81, 79"
2017-01-20,345,1,1899-12-30 11:12:00,"2",24,90,10,24567,802054,819688,17634,NA,NA,NA,NA,"Cable angles: 83, 82, 82, 81, 81, 78"
2017-01-20,346,1,1899-12-30 11:40:00,"2",21,90,10,24567,819688,835794,16106,NA,NA,NA,NA,"Top turbidity is limited to 300 in Database (Actual turbidity= 316). Cable angle: 79, 81, 80, 80, 78, 78"
2017-01-20,347,1,1899-12-30 12:03:00,"2",21,90,10,24567,835794,851925,16131,NA,NA,NA,NA,"Top turbidity is limited to 300 in database (Actual turbidity= 376 ). Cable angles: 81, 83, 79, 80, 79, 78"
2017-01-20,348,1,1899-12-30 12:27:00,"2",21,90,10,24567,851925,868458,16533,NA,NA,NA,NA,"Top Turbidity limited to 300 in Database (Actual turbidity=399). Cable angles: 81, 82, 80, 80, 78, 77"
2017-01-20,349,1,1899-12-30 12:55:00,"2",16,75,10,24567,868458,880395,11937,NA,NA,NA,NA,"Top turbidity limited to 300 in database (Actual turbidity= 382). Cable angles: 82, 80, 78, 82"
2017-01-20,405,1,1899-12-30 08:40:00,"4",13,60,10,24567,705274,722555,17281,NA,NA,NA,NA,"Cable angles: 80, 76, 76"
2017-01-30,809,1,1899-12-30 09:17:00,"2",49,155,10,24567,880417,896355,15938,NA,NA,NA,NA,"Turbidimeter code E7.  Tried multiple vials.  Boat could not go any slower.  Adjusted props-turned stern drive to +6 to try and get correct angles. Cables: 80, 77, 76, 79, 78, 81, 77, 76, 77, 76, 72"
2017-01-30,812,1,1899-12-30 10:05:00,"2",26,110,10,24567,896355,912645,16290,NA,NA,NA,NA,"No turbidimeter.  Covered turbidimeter with glove inside house, but still gave E7 error. Cables: 77, 77, 75, 79, 80, 81, 71, 77"
2017-01-30,815,1,1899-12-30 10:40:00,"2",17,75,10,24567,912466,932198,19732,NA,NA,NA,NA,"No turbidimeter. Cables: 76, 76, 73, 78"
2017-01-30,901,1,1899-12-30 11:14:00,"2",9,45,10,24567,932198,953815,21617,NA,NA,NA,NA,"No turbidimeter. Cables: 77, 75"
2017-01-30,902,1,1899-12-30 11:40:00,"2",28,110,10,24567,953815,971815,18000,NA,NA,NA,NA,"No turbidimeter. Cables: 80, 78, 79, 77, 76, 78, 75, 74"
2017-01-30,906,1,1899-12-30 16:11:00,"4",40,155,10,24567,61657,78405,16748,NA,NA,NA,NA,"No turbidimeter. Holes in net 2ft up from jar, 0.5cm. Two more frays found on other side of net - looks like it sliced. Cables: 77, 79, 77, 75, 75, 78, 74, 74, 73, 74, 71, 73"
2017-01-30,910,1,1899-12-30 14:28:00,"4",40,155,10,24567,27194,46324,19130,NA,NA,NA,NA,"No turbidimeter. Cables: 75, 78, 76, 77, 77, 76, 75, 77, 76, 80, 80, 73"
2017-01-30,912,1,1899-12-30 15:02:00,"4",40,155,10,24567,46234,61655,15421,NA,NA,NA,NA,"No turbidimeter, hole found 2 ft up from jar (~0.5cm). Cables: 74, 74, 76, 74, 76, 77, 75, 76, 75, 70, 66, 73"
2017-01-30,914,1,1899-12-30 13:49:00,"4",33,125,10,24567,7394,27194,19800,NA,NA,NA,NA,"No turbidimeter. Cables: 82, 80, 76, 77, 80, 76, 76, 76, 72"
2017-01-30,915,1,1899-12-30 12:14:00,"3",26,110,10,24567,971815,988645,16830,NA,NA,NA,NA,"No turbidimeter. Cables: 77, 77, 75, 75, 75, 75, 74, 75"
2017-01-30,918,1,1899-12-30 12:53:00,"2",25,110,10,24567,988645,7394,18749,NA,NA,NA,NA,"No turbidimeter. Cables: 77, 77, 75, 77, 74, 78, 74"
2017-01-30,919,1,1899-12-30 16:53:00,"2",27,110,10,24567,78405,96332,17927,NA,NA,NA,NA,"No turbidimeter, 1 hole 2 frays in net. Cables: 75, 75, 77, 78, 79, 79, 76, 74"
2017-01-31,703,1,1899-12-30 16:15:00,"4",7,45,10,24567,240683,262895,22212,NA,NA,NA,NA,"Cable angle:78, 75"
2017-01-31,704,1,1899-12-30 15:58:00,"4",28,110,10,24567,220575,240683,20108,NA,NA,NA,NA,"used drouge Cables: 80, 79, 79, 77, 79, 80, 77, 76"
2017-01-31,705,1,1899-12-30 15:14:00,"4",13,60,10,24567,176988,198635,21647,NA,NA,NA,NA,"Cables: 77, 79, 77"
2017-01-31,706,1,1899-12-30 15:38:00,"4",36,140,10,24567,198635,220575,21940,NA,NA,NA,NA," Cable angle: 81, 79, 79, 81, 81, 83, 81, 78, 78, 79, 76"
2017-01-31,707,1,1899-12-30 13:01:00,"2",32,125,10,24567,96332,116145,19813,NA,NA,NA,NA,"Get net meter start from last station on 1/30- didn<U+0092>t record it before deploying net. Cable angle: 79, 79, 80, 79, 78, 79, 79, 77, 78"
2017-01-31,711,1,1899-12-30 14:38:00,"2",17,75,10,24567,154954,176988,22034,NA,NA,NA,NA," Boat couldn<U+0092>t go any slower. Cable angle: 78, 80, 80, 78"
2017-01-31,716,1,1899-12-30 13:45:00,"2",38,140,10,24567,116145,136575,20430,NA,NA,NA,NA," Cable angle: 77, 78, 78, 77, 78, 80, 79, 78, 78, 78, 77"
2017-01-31,723,1,1899-12-30 14:07:00,"2",36,140,10,24567,136578,154954,18376,NA,NA,NA,NA," Cable angle: 74, 74, 75, 76, 76, 75, 76, 76, 77, 78, 75"
2017-01-31,804,1,1899-12-30 16:38:00,"1",38,140,10,24567,262895,284996,22101,NA,NA,NA,NA," Cable angle: 79, 82, 80, 81, 79, 80, 79, 78, 77, 78, 77"
2017-02-01,340,1,1899-12-30 09:46:00,"2",11,60,10,24663,644197,659614,15417,NA,NA,NA,NA,"Depth Logger # U14159. Went out too far, had to pull back in to 60 from 90 ft.  No secchi on board"
2017-02-01,342,1,1899-12-30 10:16:00,"2",25,110,10,24663,659614,670403,10789,NA,NA,NA,NA,"Depth Logger # U14159. No secchi"
2017-02-01,343,1,1899-12-30 10:54:00,"2",18,75,10,24663,0,12256,12256,NA,NA,NA,NA,"Depth Logger # U14159. No secchi. Had to retow b/c caught end got flipped, didn<U+0092>t get new meter number; took total # and divided in half (original: 670403 ended: 694914 total: 24511)"
2017-02-01,344,1,1899-12-30 11:26:00,"2",13,60,10,24663,694914,709064,14150,NA,NA,NA,NA,"Depth Logger # U14159. No secchi"
2017-02-01,345,1,1899-12-30 11:44:00,"2",12,60,10,24663,709064,724917,15853,NA,NA,NA,NA,"Depth Logger # U14159. No Secchi"
2017-02-01,346,1,1899-12-30 12:12:00,"3",11,60,10,24663,724913,739638,14725,NA,NA,NA,NA,"Depth Logger # U14159. No Secchi"
2017-02-01,347,1,1899-12-30 12:29:00,"4",13,60,10,24663,739638,754970,15332,NA,NA,NA,NA,"Depth Logger # U14159. No Secchi. First pull 30 sec late"
2017-02-01,348,1,1899-12-30 12:51:00,"4",15,75,10,24663,754977,769724,14747,NA,NA,NA,NA,"Depth Logger # U14159. No Secchi"
2017-02-01,349,1,1899-12-30 13:11:00,"4",10,60,10,24663,769722,784523,14801,NA,NA,NA,NA,"Depth Logger # U14159. No secchi"
2017-02-01,405,1,1899-12-30 11:22:00,"2",17,75,10,24567,407745,422504,14759,NA,NA,NA,NA,"Depth Logger # U14112. Cable angle: 76, 73, 76, 77"
2017-02-01,411,1,1899-12-30 12:07:00,"2",10,60,10,24567,422504,440885,18381,NA,NA,NA,NA,"Depth Logger # U14112. Cable angle: 73, 77, 74"
2017-02-01,418,1,1899-12-30 10:57:00,"2",34,125,10,24567,393026,407745,14719,NA,NA,NA,NA,"Depth Logger # U14112. Cable angle: 75, 71, 73, 73, 69, 72, 73, 75, 76"
