"Date","Station","Tow","FishCode","Catch","1/4 Subsampled","1/2 Subsampled","CatchID"
3/21/2014 0:00:00,504,1,13,7,0,0,3298
3/21/2014 0:00:00,504,1,14,33,0,0,3295
3/21/2014 0:00:00,504,1,34,14,0,0,3296
3/21/2014 0:00:00,504,1,49,3,0,0,3299
3/21/2014 0:00:00,504,1,52,30,0,0,3294
3/21/2014 0:00:00,519,1,2,7,0,0,3265
3/21/2014 0:00:00,519,1,10,14,0,0,3267
3/21/2014 0:00:00,519,1,13,10,0,0,3266
3/21/2014 0:00:00,519,1,14,18,0,0,3269
3/21/2014 0:00:00,519,1,34,18,0,0,3270
3/21/2014 0:00:00,519,1,49,15,0,0,3268
3/21/2014 0:00:00,519,1,52,37,0,0,3264
1/5/2015 0:00:00,809,1,2,1,0,0,3425
1/5/2015 0:00:00,901,1,49,3,0,0,3426
1/5/2015 0:00:00,902,1,49,1,0,0,3428
1/5/2015 0:00:00,902,1,65,1,0,0,3427
1/5/2015 0:00:00,914,1,49,3,0,0,3429
1/5/2015 0:00:00,915,1,49,2,0,0,3430
1/7/2015 0:00:00,723,1,2,2,0,0,3432
1/7/2015 0:00:00,723,1,49,1,0,0,3431
1/7/2015 0:00:00,812,1,49,5,0,0,3434
1/7/2015 0:00:00,815,1,49,2,0,0,3433
1/7/2015 0:00:00,906,1,49,1,0,0,3435
1/7/2015 0:00:00,919,1,49,2,0,0,3436
1/8/2015 0:00:00,501,1,2,4,0,0,3438
1/8/2015 0:00:00,501,1,10,2,0,0,3439
1/8/2015 0:00:00,501,1,52,11,0,0,3437
1/8/2015 0:00:00,504,1,2,10,0,0,3441
1/8/2015 0:00:00,504,1,10,3,0,0,3443
1/8/2015 0:00:00,504,1,49,9,0,0,3442
1/8/2015 0:00:00,504,1,52,67,0,0,3440
1/8/2015 0:00:00,508,1,2,8,0,0,3445
1/8/2015 0:00:00,508,1,10,3,0,0,3447
1/8/2015 0:00:00,508,1,49,4,0,0,3446
1/8/2015 0:00:00,508,1,52,5,0,0,3444
1/8/2015 0:00:00,513,1,2,2,0,0,3449
1/8/2015 0:00:00,513,1,10,1,0,0,3451
1/8/2015 0:00:00,513,1,20,1,0,0,3452
1/8/2015 0:00:00,513,1,49,4,0,0,3448
1/8/2015 0:00:00,513,1,52,1,0,0,3450
1/8/2015 0:00:00,519,1,2,8,0,0,3454
1/8/2015 0:00:00,519,1,10,1,0,0,3456
1/8/2015 0:00:00,519,1,49,7,0,0,3455
1/8/2015 0:00:00,519,1,52,15,0,0,3453
1/8/2015 0:00:00,520,1,2,8,0,0,3457
1/8/2015 0:00:00,520,1,49,3,0,0,3458
1/8/2015 0:00:00,602,1,2,3,0,0,3461
1/8/2015 0:00:00,602,1,10,1,0,0,3462
1/8/2015 0:00:00,602,1,49,8,0,0,3460
1/8/2015 0:00:00,602,1,52,18,0,0,3459
1/8/2015 0:00:00,606,1,10,2,0,0,3465
1/8/2015 0:00:00,606,1,20,1,0,0,3466
1/8/2015 0:00:00,606,1,49,28,0,0,3464
1/8/2015 0:00:00,606,1,52,23,0,0,3463
1/8/2015 0:00:00,609,1,2,6,0,0,3469
1/8/2015 0:00:00,609,1,10,2,0,0,3470
1/8/2015 0:00:00,609,1,20,1,0,0,3471
1/8/2015 0:00:00,609,1,49,53,0,0,3467
1/8/2015 0:00:00,609,1,52,3,0,0,3468
1/8/2015 0:00:00,610,1,49,8,0,0,3472
1/8/2015 0:00:00,706,1,49,7,0,0,3473
1/8/2015 0:00:00,707,1,2,1,0,0,3475
1/8/2015 0:00:00,707,1,49,1,0,0,3474
1/8/2015 0:00:00,801,1,2,3,0,0,3477
1/8/2015 0:00:00,801,1,49,4,0,0,3476
1/8/2015 0:00:00,804,1,2,7,0,0,3479
1/8/2015 0:00:00,804,1,49,11,0,0,3478
1/20/2015 0:00:00,809,1,2,3,0,0,3493
1/20/2015 0:00:00,809,1,49,48,0,0,3492
1/20/2015 0:00:00,901,1,49,20,0,0,3491
1/20/2015 0:00:00,902,1,49,137,0,0,3490
1/20/2015 0:00:00,915,1,49,21,0,0,3488
1/20/2015 0:00:00,918,1,49,43,0,0,3489
1/21/2015 0:00:00,812,1,49,28,0,0,3482
1/21/2015 0:00:00,815,1,49,111,0,0,3481
1/21/2015 0:00:00,906,1,2,1,0,0,3484
1/21/2015 0:00:00,906,1,49,8,0,0,3485
1/21/2015 0:00:00,910,1,49,8,0,0,3486
1/21/2015 0:00:00,912,1,49,2,0,0,3487
1/21/2015 0:00:00,914,1,49,18,0,0,3480
1/21/2015 0:00:00,919,1,49,15,0,0,3483
1/22/2015 0:00:00,501,1,2,8,0,0,3526
1/22/2015 0:00:00,501,1,10,11,0,0,3527
1/22/2015 0:00:00,501,1,49,2,0,0,3528
1/22/2015 0:00:00,501,1,52,373,0,0,3525
1/22/2015 0:00:00,504,1,2,9,0,0,3563
1/22/2015 0:00:00,504,1,49,9,0,0,3564
1/22/2015 0:00:00,504,1,52,398,0,0,3562
1/22/2015 0:00:00,508,1,2,36,0,0,3518
1/22/2015 0:00:00,508,1,10,3,0,0,3520
1/22/2015 0:00:00,508,1,49,5,0,0,3519
1/22/2015 0:00:00,508,1,52,216,0,0,3517
1/22/2015 0:00:00,513,1,2,11,0,0,3522
1/22/2015 0:00:00,513,1,10,2,0,0,3524
1/22/2015 0:00:00,513,1,49,4,0,0,3523
1/22/2015 0:00:00,513,1,52,18,0,0,3521
1/22/2015 0:00:00,519,1,2,21,0,0,3530
1/22/2015 0:00:00,519,1,10,4,0,0,3532
1/22/2015 0:00:00,519,1,49,16,0,0,3531
1/22/2015 0:00:00,519,1,52,177,0,0,3529
1/22/2015 0:00:00,520,1,2,12,0,0,3534
1/22/2015 0:00:00,520,1,10,1,0,0,3536
1/22/2015 0:00:00,520,1,49,38,0,0,3535
1/22/2015 0:00:00,520,1,52,187,0,0,3533
1/22/2015 0:00:00,703,1,2,2,0,0,3505
1/22/2015 0:00:00,703,1,49,4,0,0,3504
1/22/2015 0:00:00,703,1,52,6,0,0,3506
1/22/2015 0:00:00,704,1,2,9,0,0,3502
1/22/2015 0:00:00,704,1,10,1,0,0,3503
1/22/2015 0:00:00,704,1,49,6,0,0,3500
1/22/2015 0:00:00,704,1,52,8,0,0,3501
1/22/2015 0:00:00,705,1,2,7,0,0,3499
1/22/2015 0:00:00,705,1,49,20,0,0,3498
1/22/2015 0:00:00,706,1,2,1,0,0,3508
1/22/2015 0:00:00,706,1,49,5,0,0,3507
1/22/2015 0:00:00,711,1,49,22,0,0,3497
1/22/2015 0:00:00,716,1,49,5,0,0,3494
1/22/2015 0:00:00,723,1,2,1,0,0,3496
1/22/2015 0:00:00,723,1,49,14,0,0,3495
1/23/2015 0:00:00,405,1,2,2,0,0,3559
1/23/2015 0:00:00,405,1,10,8,0,0,3558
1/23/2015 0:00:00,405,1,14,1,0,0,3560
1/23/2015 0:00:00,405,1,48,1,0,0,3561
1/23/2015 0:00:00,405,1,52,708,0,0,3557
1/23/2015 0:00:00,411,1,2,16,0,0,3566
1/23/2015 0:00:00,411,1,49,13,0,0,3567
1/23/2015 0:00:00,411,1,52,816,0,0,3565
1/23/2015 0:00:00,418,1,2,20,0,0,3554
1/23/2015 0:00:00,418,1,10,9,0,0,3555
1/23/2015 0:00:00,418,1,49,6,0,0,3556
1/23/2015 0:00:00,418,1,52,514,0,0,3553
1/23/2015 0:00:00,602,1,2,9,0,0,3550
1/23/2015 0:00:00,602,1,10,7,0,0,3552
1/23/2015 0:00:00,602,1,49,8,0,0,3551
1/23/2015 0:00:00,602,1,52,394,0,0,3549
1/23/2015 0:00:00,606,1,2,3,0,0,3543
1/23/2015 0:00:00,606,1,10,2,0,0,3544
1/23/2015 0:00:00,606,1,20,2,0,0,3540
1/23/2015 0:00:00,606,1,49,59,0,0,3541
1/23/2015 0:00:00,606,1,52,10,0,0,3542
1/23/2015 0:00:00,609,1,2,4,0,0,3547
1/23/2015 0:00:00,609,1,10,,0,0,3574
1/23/2015 0:00:00,609,1,20,1,0,0,3548
1/23/2015 0:00:00,609,1,49,53,0,0,3545
1/23/2015 0:00:00,609,1,52,6,0,0,3546
1/23/2015 0:00:00,610,1,20,1,0,0,3537
1/23/2015 0:00:00,610,1,49,22,0,0,3538
1/23/2015 0:00:00,610,1,52,4,0,0,3539
1/23/2015 0:00:00,801,1,2,14,0,0,3515
1/23/2015 0:00:00,801,1,10,1,0,0,3516
1/23/2015 0:00:00,801,1,49,12,0,0,3514
1/23/2015 0:00:00,801,1,52,52,0,0,3513
1/23/2015 0:00:00,804,1,2,1,0,0,3512
1/23/2015 0:00:00,804,1,10,1,0,0,3511
1/23/2015 0:00:00,804,1,49,32,0,0,3510
1/23/2015 0:00:00,804,1,52,23,0,0,3509
1/26/2015 0:00:00,340,1,10,3,0,0,3569
1/26/2015 0:00:00,340,1,52,30,0,0,3568
1/26/2015 0:00:00,342,1,2,1,0,0,3673
1/26/2015 0:00:00,342,1,10,277,0,0,3671
1/26/2015 0:00:00,342,1,14,16,0,0,3669
1/26/2015 0:00:00,342,1,49,8,0,0,3672
1/26/2015 0:00:00,342,1,52,112,0,0,3670
1/26/2015 0:00:00,343,1,10,66,0,0,3675
1/26/2015 0:00:00,343,1,13,1,0,0,3678
1/26/2015 0:00:00,343,1,14,3,0,0,3676
1/26/2015 0:00:00,343,1,49,4,0,0,3677
1/26/2015 0:00:00,343,1,52,543,0,0,3674
1/26/2015 0:00:00,344,1,10,41,0,0,3681
1/26/2015 0:00:00,344,1,13,1,0,0,3685
1/26/2015 0:00:00,344,1,14,2,0,0,3680
1/26/2015 0:00:00,344,1,49,11,0,0,3683
1/26/2015 0:00:00,344,1,52,1424,0,0,3679
1/26/2015 0:00:00,344,1,59,1,0,0,3684
1/26/2015 0:00:00,344,1,69,2,0,0,3682
1/26/2015 0:00:00,345,1,2,1,0,0,3691
1/26/2015 0:00:00,345,1,10,17,0,0,3688
1/26/2015 0:00:00,345,1,13,2,0,0,3690
1/26/2015 0:00:00,345,1,49,8,0,0,3687
1/26/2015 0:00:00,345,1,52,1286,0,0,3686
1/26/2015 0:00:00,345,1,69,2,0,0,3689
1/26/2015 0:00:00,346,1,2,1,0,0,3695
1/26/2015 0:00:00,346,1,10,62,0,0,3693
1/26/2015 0:00:00,346,1,49,17,0,0,3694
1/26/2015 0:00:00,346,1,52,431,0,0,3692
1/26/2015 0:00:00,346,1,69,1,0,0,3696
1/26/2015 0:00:00,347,1,2,2,0,0,3700
1/26/2015 0:00:00,347,1,10,185,0,0,3698
1/26/2015 0:00:00,347,1,48,1,0,0,3702
1/26/2015 0:00:00,347,1,49,52,0,0,3699
1/26/2015 0:00:00,347,1,52,538,0,0,3697
1/26/2015 0:00:00,347,1,69,2,0,0,3701
1/26/2015 0:00:00,348,1,49,20,0,0,3704
1/26/2015 0:00:00,348,1,52,299,0,0,3703
1/26/2015 0:00:00,348,1,69,3,0,0,3705
1/26/2015 0:00:00,349,1,2,1,0,0,3573
1/26/2015 0:00:00,349,1,49,56,0,0,3571
1/26/2015 0:00:00,349,1,52,106,0,0,3570
1/26/2015 0:00:00,349,1,69,3,0,0,3572
2/2/2015 0:00:00,418,1,10,55,0,0,3653
2/2/2015 0:00:00,418,1,14,2,0,0,3652
2/2/2015 0:00:00,418,1,49,1,0,0,3654
2/2/2015 0:00:00,418,1,52,58,0,0,3651
2/2/2015 0:00:00,418,1,76,1,0,0,3650
2/2/2015 0:00:00,508,1,2,30,0,0,3604
2/2/2015 0:00:00,508,1,10,5,0,0,3606
2/2/2015 0:00:00,508,1,49,9,0,0,3605
2/2/2015 0:00:00,508,1,52,78,0,0,3603
2/2/2015 0:00:00,513,1,2,27,0,0,3608
2/2/2015 0:00:00,513,1,10,1,0,0,3610
2/2/2015 0:00:00,513,1,49,2,0,0,3609
2/2/2015 0:00:00,513,1,52,21,0,0,3607
2/2/2015 0:00:00,520,1,2,19,0,0,3576
2/2/2015 0:00:00,520,1,10,1,0,0,3577
2/2/2015 0:00:00,520,1,52,11,0,0,3575
2/2/2015 0:00:00,602,1,2,1,0,0,3617
2/2/2015 0:00:00,602,1,10,1,0,0,3618
2/2/2015 0:00:00,602,1,49,3,0,0,3616
2/2/2015 0:00:00,602,1,52,36,0,0,3615
2/2/2015 0:00:00,606,1,2,19,0,0,3664
2/2/2015 0:00:00,606,1,49,50,0,0,3663
2/2/2015 0:00:00,606,1,52,155,0,0,3662
2/2/2015 0:00:00,609,1,2,14,0,0,3667
2/2/2015 0:00:00,609,1,10,1,0,0,3668
2/2/2015 0:00:00,609,1,49,125,0,0,3666
2/2/2015 0:00:00,609,1,52,13,0,0,3665
2/2/2015 0:00:00,610,1,2,2,0,0,3621
2/2/2015 0:00:00,610,1,49,13,0,0,3619
2/2/2015 0:00:00,610,1,52,5,0,0,3620
2/2/2015 0:00:00,801,1,2,14,0,0,3579
2/2/2015 0:00:00,801,1,49,10,0,0,3580
2/2/2015 0:00:00,801,1,52,6,0,0,3578
2/2/2015 0:00:00,804,1,2,4,0,0,3644
2/2/2015 0:00:00,804,1,49,3,0,0,3645
2/2/2015 0:00:00,809,1,2,2,0,0,3581
2/2/2015 0:00:00,809,1,49,7,0,0,3582
2/2/2015 0:00:00,901,1,2,2,0,0,3586
2/2/2015 0:00:00,901,1,49,34,0,0,3587
2/2/2015 0:00:00,902,1,49,23,0,0,3588
2/2/2015 0:00:00,906,1,49,86,0,0,3589
2/2/2015 0:00:00,910,1,8,2,0,0,3591
2/2/2015 0:00:00,910,1,49,36,0,0,3590
2/2/2015 0:00:00,912,1,49,8,0,0,3592
2/2/2015 0:00:00,914,1,2,2,0,0,3594
2/2/2015 0:00:00,914,1,49,108,0,0,3593
2/2/2015 0:00:00,915,1,2,1,0,0,3596
2/2/2015 0:00:00,915,1,49,92,0,0,3595
2/2/2015 0:00:00,918,1,49,96,0,0,3597
2/2/2015 0:00:00,919,1,49,188,0,0,3598
2/3/2015 0:00:00,340,1,10,121,0,0,3744
2/3/2015 0:00:00,340,1,49,2,0,0,3745
2/3/2015 0:00:00,340,1,52,126,0,0,3743
2/3/2015 0:00:00,342,1,2,1,0,0,3749
2/3/2015 0:00:00,342,1,10,64,0,0,3747
2/3/2015 0:00:00,342,1,14,7,0,0,3748
2/3/2015 0:00:00,342,1,52,212,0,0,3746
2/3/2015 0:00:00,343,1,10,26,0,0,3751
2/3/2015 0:00:00,343,1,14,2,0,0,3753
2/3/2015 0:00:00,343,1,49,2,0,0,3752
2/3/2015 0:00:00,343,1,52,260,0,0,3750
2/3/2015 0:00:00,343,1,69,1,0,0,3754
2/3/2015 0:00:00,344,1,2,1,0,0,3759
2/3/2015 0:00:00,344,1,10,68,0,0,3757
2/3/2015 0:00:00,344,1,14,2,0,0,3756
2/3/2015 0:00:00,344,1,49,21,0,0,3758
2/3/2015 0:00:00,344,1,52,1074,0,0,3755
2/3/2015 0:00:00,344,1,69,1,0,0,3760
2/3/2015 0:00:00,345,1,10,35,0,0,3762
2/3/2015 0:00:00,345,1,14,3,0,0,3764
2/3/2015 0:00:00,345,1,49,20,0,0,3763
2/3/2015 0:00:00,345,1,52,851,0,0,3761
2/3/2015 0:00:00,345,1,69,2,0,0,3765
2/3/2015 0:00:00,346,1,2,3,0,0,3769
2/3/2015 0:00:00,346,1,10,40,0,0,3767
2/3/2015 0:00:00,346,1,49,21,0,0,3768
2/3/2015 0:00:00,346,1,52,917,0,0,3766
2/3/2015 0:00:00,347,1,10,5,0,0,3772
2/3/2015 0:00:00,347,1,49,23,0,0,3771
2/3/2015 0:00:00,347,1,52,369,0,0,3770
2/3/2015 0:00:00,347,1,69,1,0,0,3773
2/3/2015 0:00:00,348,1,2,1,0,0,3777
2/3/2015 0:00:00,348,1,10,4,0,0,3776
2/3/2015 0:00:00,348,1,49,47,0,0,3775
2/3/2015 0:00:00,348,1,52,443,0,0,3774
2/3/2015 0:00:00,348,1,69,1,0,0,3778
2/3/2015 0:00:00,349,1,10,2,0,0,3781
2/3/2015 0:00:00,349,1,49,22,0,0,3780
2/3/2015 0:00:00,349,1,52,504,0,0,3779
2/3/2015 0:00:00,703,1,2,7,0,0,3624
2/3/2015 0:00:00,703,1,10,2,0,0,3625
2/3/2015 0:00:00,703,1,49,16,0,0,3622
2/3/2015 0:00:00,703,1,52,15,0,0,3623
2/3/2015 0:00:00,704,1,2,18,0,0,3626
2/3/2015 0:00:00,704,1,10,1,0,0,3629
2/3/2015 0:00:00,704,1,49,10,0,0,3627
2/3/2015 0:00:00,704,1,52,4,0,0,3628
2/3/2015 0:00:00,705,1,2,12,0,0,3631
2/3/2015 0:00:00,705,1,49,16,0,0,3630
2/3/2015 0:00:00,706,1,2,20,0,0,3634
2/3/2015 0:00:00,706,1,3,2,0,0,3632
2/3/2015 0:00:00,706,1,10,3,0,0,3635
2/3/2015 0:00:00,706,1,49,14,0,0,3633
2/3/2015 0:00:00,706,1,52,2,0,0,3636
2/3/2015 0:00:00,707,1,2,17,0,0,3638
2/3/2015 0:00:00,707,1,49,20,0,0,3637
2/3/2015 0:00:00,711,1,49,2,0,0,3639
2/3/2015 0:00:00,716,1,2,4,0,0,3641
2/3/2015 0:00:00,716,1,49,29,0,0,3640
2/3/2015 0:00:00,723,1,2,2,0,0,3643
2/3/2015 0:00:00,723,1,49,60,0,0,3642
2/3/2015 0:00:00,812,1,2,3,0,0,3583
2/3/2015 0:00:00,812,1,49,138,0,0,3584
2/3/2015 0:00:00,815,1,49,310,0,0,3585
2/4/2015 0:00:00,405,1,10,14,0,0,3600
2/4/2015 0:00:00,405,1,13,1,0,0,3601
2/4/2015 0:00:00,405,1,49,2,0,0,3602
2/4/2015 0:00:00,405,1,52,258,0,0,3599
2/4/2015 0:00:00,411,1,2,8,0,0,3647
2/4/2015 0:00:00,411,1,10,10,0,0,3648
2/4/2015 0:00:00,411,1,49,2,0,0,3649
2/4/2015 0:00:00,411,1,52,322,0,0,3646
2/4/2015 0:00:00,501,1,2,5,0,0,3656
2/4/2015 0:00:00,501,1,10,4,0,0,3657
2/4/2015 0:00:00,501,1,52,52,0,0,3655
2/4/2015 0:00:00,504,1,2,4,0,0,3659
2/4/2015 0:00:00,504,1,10,5,0,0,3660
2/4/2015 0:00:00,504,1,49,3,0,0,3661
2/4/2015 0:00:00,504,1,52,332,0,0,3658
2/4/2015 0:00:00,519,1,2,20,0,0,3613
2/4/2015 0:00:00,519,1,10,2,0,0,3612
2/4/2015 0:00:00,519,1,49,2,0,0,3614
2/4/2015 0:00:00,519,1,52,224,0,0,3611
2/17/2015 0:00:00,418,1,10,33,0,0,3808
2/17/2015 0:00:00,418,1,14,2,0,0,3807
2/17/2015 0:00:00,418,1,34,6,0,0,3809
2/17/2015 0:00:00,418,1,52,460,0,0,3806
2/17/2015 0:00:00,508,1,2,2,0,0,3788
2/17/2015 0:00:00,508,1,10,3,0,0,3787
2/17/2015 0:00:00,508,1,52,35,0,0,3786
2/17/2015 0:00:00,513,1,2,1,0,0,3792
2/17/2015 0:00:00,513,1,10,2,0,0,3791
2/17/2015 0:00:00,513,1,49,9,0,0,3789
2/17/2015 0:00:00,513,1,52,7,0,0,3790
2/17/2015 0:00:00,520,1,2,3,0,0,3804
2/17/2015 0:00:00,520,1,10,1,0,0,3805
2/17/2015 0:00:00,520,1,15,1,0,0,3801
2/17/2015 0:00:00,520,1,49,15,0,0,3802
2/17/2015 0:00:00,520,1,52,11,0,0,3803
2/17/2015 0:00:00,602,1,2,8,0,0,3784
2/17/2015 0:00:00,602,1,10,56,0,0,3783
2/17/2015 0:00:00,602,1,49,6,0,0,3785
2/17/2015 0:00:00,602,1,52,990,0,0,3782
2/17/2015 0:00:00,606,1,2,12,0,0,3814
2/17/2015 0:00:00,606,1,10,30,0,0,3813
2/17/2015 0:00:00,606,1,14,1,0,0,3812
2/17/2015 0:00:00,606,1,49,27,0,0,3811
2/17/2015 0:00:00,606,1,52,1054,0,0,3810
2/17/2015 0:00:00,609,1,2,29,0,0,3818
2/17/2015 0:00:00,609,1,10,14,0,0,3817
2/17/2015 0:00:00,609,1,49,52,0,0,3816
2/17/2015 0:00:00,609,1,52,171,0,0,3815
2/17/2015 0:00:00,610,1,2,1,0,0,3797
2/17/2015 0:00:00,610,1,10,2,0,0,3796
2/17/2015 0:00:00,610,1,20,4,0,0,3795
2/17/2015 0:00:00,610,1,49,30,0,0,3793
2/17/2015 0:00:00,610,1,52,8,0,0,3794
2/17/2015 0:00:00,801,1,2,3,0,0,3800
2/17/2015 0:00:00,801,1,49,6,0,0,3799
2/17/2015 0:00:00,801,1,52,2,0,0,3798
2/17/2015 0:00:00,804,1,2,4,0,0,3707
2/17/2015 0:00:00,804,1,49,34,0,0,3706
2/17/2015 0:00:00,809,1,2,2,0,0,3709
2/17/2015 0:00:00,809,1,49,75,0,0,3708
2/17/2015 0:00:00,901,1,2,1,0,0,3711
2/17/2015 0:00:00,901,1,49,59,0,0,3710
2/17/2015 0:00:00,902,1,49,80,0,0,3712
2/17/2015 0:00:00,906,1,2,1,0,0,3714
2/17/2015 0:00:00,906,1,49,45,0,0,3713
2/17/2015 0:00:00,910,1,8,5,0,0,3717
2/17/2015 0:00:00,910,1,49,15,0,0,3715
2/17/2015 0:00:00,910,1,66,2,0,0,3716
2/17/2015 0:00:00,912,1,49,17,0,0,3718
2/17/2015 0:00:00,914,1,49,90,0,0,3719
2/17/2015 0:00:00,915,1,2,1,0,0,3721
2/17/2015 0:00:00,915,1,49,100,0,0,3720
2/17/2015 0:00:00,918,1,49,139,0,0,3722
2/17/2015 0:00:00,919,1,49,27,0,0,3723
2/18/2015 0:00:00,340,1,2,1,0,0,4024
2/18/2015 0:00:00,340,1,10,1237,0,0,4020
2/18/2015 0:00:00,340,1,14,8,0,0,4021
2/18/2015 0:00:00,340,1,49,2,0,0,4023
2/18/2015 0:00:00,340,1,51,1,0,0,4022
2/18/2015 0:00:00,340,1,52,231,0,0,4019
2/18/2015 0:00:00,342,1,10,800,0,0,4002
2/18/2015 0:00:00,342,1,14,3,0,0,4003
2/18/2015 0:00:00,342,1,48,1,0,0,4005
2/18/2015 0:00:00,342,1,49,1,0,0,4004
2/18/2015 0:00:00,342,1,52,488,0,0,4001
2/18/2015 0:00:00,343,1,10,771,0,0,4030
2/18/2015 0:00:00,343,1,13,2,0,0,4032
2/18/2015 0:00:00,343,1,14,1,0,0,4033
2/18/2015 0:00:00,343,1,49,6,0,0,4031
2/18/2015 0:00:00,343,1,52,1748,0,0,4029
2/18/2015 0:00:00,344,1,2,4,0,0,4011
2/18/2015 0:00:00,344,1,10,1505,0,0,4007
2/18/2015 0:00:00,344,1,13,6,0,0,4013
2/18/2015 0:00:00,344,1,14,3,0,0,4010
2/18/2015 0:00:00,344,1,49,55,0,0,4008
2/18/2015 0:00:00,344,1,52,10197,0,0,4006
2/18/2015 0:00:00,344,1,69,7,0,0,4009
2/18/2015 0:00:00,344,1,70,1,0,0,4012
2/18/2015 0:00:00,345,1,10,1151,0,0,4015
2/18/2015 0:00:00,345,1,13,4,0,0,4016
2/18/2015 0:00:00,345,1,14,1,0,0,4018
2/18/2015 0:00:00,345,1,49,7,0,0,4017
2/18/2015 0:00:00,345,1,52,3274,0,0,4014
2/18/2015 0:00:00,346,1,2,2,0,0,4153
2/18/2015 0:00:00,346,1,10,606,0,0,4151
2/18/2015 0:00:00,346,1,13,4,0,0,4155
2/18/2015 0:00:00,346,1,14,1,0,0,4154
2/18/2015 0:00:00,346,1,49,102,0,0,4152
2/18/2015 0:00:00,346,1,52,9628,0,0,4150
2/18/2015 0:00:00,346,1,69,4,0,0,4156
2/18/2015 0:00:00,347,1,10,249,0,0,4146
2/18/2015 0:00:00,347,1,49,72,0,0,4147
2/18/2015 0:00:00,347,1,52,8911,0,0,4145
2/18/2015 0:00:00,347,1,69,3,0,0,4149
2/18/2015 0:00:00,347,1,70,1,0,0,4148
2/18/2015 0:00:00,348,1,2,7,0,0,4143
2/18/2015 0:00:00,348,1,10,101,0,0,4141
2/18/2015 0:00:00,348,1,13,1,0,0,4144
2/18/2015 0:00:00,348,1,49,993,0,0,4139
2/18/2015 0:00:00,348,1,52,3699,0,0,4140
2/18/2015 0:00:00,348,1,69,8,0,0,4142
2/18/2015 0:00:00,349,1,10,21,0,0,4027
2/18/2015 0:00:00,349,1,49,593,0,0,4025
2/18/2015 0:00:00,349,1,52,54,0,0,4026
2/18/2015 0:00:00,349,1,69,3,0,0,4028
2/18/2015 0:00:00,703,1,2,4,0,0,3725
2/18/2015 0:00:00,703,1,10,1,0,0,3727
2/18/2015 0:00:00,703,1,49,34,0,0,3724
2/18/2015 0:00:00,703,1,52,1,0,0,3726
2/18/2015 0:00:00,704,1,2,9,0,0,3729
2/18/2015 0:00:00,704,1,49,11,0,0,3728
2/18/2015 0:00:00,704,1,64,1,0,0,3730
2/18/2015 0:00:00,705,1,2,1,0,0,3732
2/18/2015 0:00:00,705,1,49,110,0,0,3731
2/18/2015 0:00:00,706,1,2,10,0,0,3734
2/18/2015 0:00:00,706,1,49,26,0,0,3733
2/18/2015 0:00:00,707,1,2,4,0,0,3736
2/18/2015 0:00:00,707,1,49,24,0,0,3735
2/18/2015 0:00:00,711,1,49,13,0,0,3737
2/18/2015 0:00:00,716,1,2,1,0,0,3739
2/18/2015 0:00:00,716,1,49,42,0,0,3738
2/18/2015 0:00:00,723,1,49,39,0,0,3740
2/18/2015 0:00:00,812,1,49,42,0,0,3741
2/18/2015 0:00:00,815,1,49,173,0,0,3742
2/19/2015 0:00:00,405,1,2,25,0,0,3820
2/19/2015 0:00:00,405,1,10,65,0,0,3822
2/19/2015 0:00:00,405,1,14,4,0,0,3821
2/19/2015 0:00:00,405,1,49,1,0,0,3823
2/19/2015 0:00:00,405,1,52,775,0,0,3819
2/19/2015 0:00:00,411,1,2,7,0,0,3825
2/19/2015 0:00:00,411,1,10,36,0,0,3826
2/19/2015 0:00:00,411,1,49,6,0,0,3827
2/19/2015 0:00:00,411,1,52,491,0,0,3824
2/19/2015 0:00:00,501,1,2,40,0,0,3831
2/19/2015 0:00:00,501,1,10,88,0,0,3829
2/19/2015 0:00:00,501,1,49,16,0,0,3830
2/19/2015 0:00:00,501,1,52,804,0,0,3828
2/19/2015 0:00:00,504,1,2,26,0,0,3835
2/19/2015 0:00:00,504,1,10,47,0,0,3834
2/19/2015 0:00:00,504,1,49,70,0,0,3833
2/19/2015 0:00:00,504,1,52,635,0,0,3832
2/19/2015 0:00:00,519,1,2,13,0,0,3837
2/19/2015 0:00:00,519,1,10,29,0,0,3838
2/19/2015 0:00:00,519,1,49,33,0,0,3839
2/19/2015 0:00:00,519,1,52,82,0,0,3836
3/2/2015 0:00:00,418,1,10,210,0,0,3929
3/2/2015 0:00:00,418,1,49,2,0,0,3931
3/2/2015 0:00:00,418,1,52,3,0,0,3930
3/2/2015 0:00:00,508,1,2,5,0,0,3924
3/2/2015 0:00:00,508,1,10,49,0,0,3921
3/2/2015 0:00:00,508,1,49,10,0,0,3923
3/2/2015 0:00:00,508,1,52,3,0,0,3922
3/2/2015 0:00:00,513,1,2,1,0,0,3909
3/2/2015 0:00:00,513,1,10,36,0,0,3907
3/2/2015 0:00:00,513,1,49,2,0,0,3908
3/2/2015 0:00:00,520,1,2,6,0,0,3866
3/2/2015 0:00:00,520,1,10,10,0,0,3863
3/2/2015 0:00:00,520,1,49,4,0,0,3864
3/2/2015 0:00:00,520,1,52,1,0,0,3865
3/2/2015 0:00:00,602,1,2,7,0,0,3890
3/2/2015 0:00:00,602,1,10,25,0,0,3888
3/2/2015 0:00:00,602,1,13,2,0,0,3891
3/2/2015 0:00:00,602,1,49,8,0,0,3889
3/2/2015 0:00:00,602,1,52,20,0,0,3887
