"Date","Station","Tow","FishCode","Catch","X1.4.Subsampled","X1.2.Subsampled","CatchID"
2015-03-03,348,1,2,4,0,0,3969
2015-03-03,348,1,10,75,0,0,3970
2015-03-03,348,1,49,90,0,0,3968
2015-03-03,348,1,52,298,0,0,3967
2015-03-03,348,1,69,3,0,0,3971
2015-03-03,349,1,2,2,0,0,3989
2015-03-03,349,1,10,5,0,0,3988
2015-03-03,349,1,49,72,0,0,3987
2015-03-03,349,1,52,105,0,0,3986
2015-03-03,349,1,69,5,0,0,3990
2015-03-03,703,1,2,6,0,0,3862
2015-03-03,703,1,10,14,0,0,3859
2015-03-03,703,1,49,4,0,0,3860
2015-03-03,703,1,52,2,0,0,3861
2015-03-03,704,1,2,3,0,0,3914
2015-03-03,704,1,10,10,0,0,3911
2015-03-03,704,1,49,2,0,0,3912
2015-03-03,704,1,52,1,0,0,3913
2015-03-03,705,1,2,5,0,0,3901
2015-03-03,705,1,49,31,0,0,3900
2015-03-03,706,1,2,3,0,0,3880
2015-03-03,706,1,10,1,0,0,3882
2015-03-03,706,1,49,5,0,0,3881
2015-03-03,707,1,2,4,0,0,3894
2015-03-03,707,1,49,15,0,0,3893
2015-03-03,711,1,49,4,0,0,3895
2015-03-03,716,1,49,11,0,0,3892
2015-03-03,723,1,2,1,0,0,3884
2015-03-03,723,1,3,1,0,0,3885
2015-03-03,723,1,8,1,0,0,3886
2015-03-03,723,1,49,6,0,0,3883
2015-03-03,812,1,2,3,0,0,3853
2015-03-03,812,1,49,26,0,0,3852
2015-03-03,815,1,49,21,0,0,3851
2015-03-04,405,1,2,2,0,0,3920
2015-03-04,405,1,10,93,0,0,3917
2015-03-04,405,1,14,8,0,0,3916
2015-03-04,405,1,49,1,0,0,3919
2015-03-04,405,1,52,3,0,0,3918
2015-03-04,405,1,66,1,0,0,3915
2015-03-04,411,1,2,7,0,0,3873
2015-03-04,411,1,10,95,0,0,3871
2015-03-04,411,1,13,3,0,0,3874
2015-03-04,411,1,14,1,0,0,3876
2015-03-04,411,1,49,2,0,0,3875
2015-03-04,411,1,52,9,0,0,3872
2015-03-04,501,1,2,15,0,0,3927
2015-03-04,501,1,10,96,0,0,3925
2015-03-04,501,1,49,4,0,0,3928
2015-03-04,501,1,52,22,0,0,3926
2015-03-04,504,1,2,2,0,0,3899
2015-03-04,504,1,10,32,0,0,3896
2015-03-04,504,1,49,5,0,0,3897
2015-03-04,504,1,52,4,0,0,3898
2015-03-04,519,1,2,4,0,0,3869
2015-03-04,519,1,10,65,0,0,3867
2015-03-04,519,1,49,2,0,0,3870
2015-03-04,519,1,52,5,0,0,3868
2015-03-24,809,1,0,4,0,0,3949
2015-03-24,809,1,2,4,0,0,3950
2015-03-24,809,1,10,7,0,0,3948
2015-03-24,809,1,49,62,0,0,3947
2015-03-24,809,1,67,1,0,0,3951
2015-03-24,901,1,2,4,0,0,4069
2015-03-24,901,1,44,1,0,0,4068
2015-03-24,901,1,49,69,0,0,4067
2015-03-24,902,1,3,3,0,0,3946
2015-03-24,902,1,49,99,0,0,3945
2015-03-24,906,1,0,1,0,0,4071
2015-03-24,906,1,49,77,0,0,4070
2015-03-24,910,1,49,18,0,0,4072
2015-03-24,912,1,49,25,0,0,4073
2015-03-24,914,1,36,1,0,0,3944
2015-03-24,914,1,44,1,0,0,3943
2015-03-24,914,1,49,117,0,0,3942
2015-03-24,915,1,44,1,0,0,3941
2015-03-24,915,1,49,37,0,0,3940
2015-03-24,918,1,49,132,0,0,4074
2015-03-24,919,1,44,2,0,0,4075
2015-03-24,919,1,49,109,0,0,4076
2015-03-25,508,1,10,2,0,0,4034
2015-03-25,508,1,52,1,0,0,4035
2015-03-25,513,1,2,1,0,0,4133
2015-03-25,513,1,10,6,0,0,4129
2015-03-25,513,1,14,6,0,0,4131
2015-03-25,513,1,36,1,0,0,4132
2015-03-25,513,1,49,13,0,0,4128
2015-03-25,513,1,52,2,0,0,4130
2015-03-25,520,1,0,1,0,0,4127
2015-03-25,520,1,2,2,0,0,4126
2015-03-25,520,1,10,3,0,0,4124
2015-03-25,520,1,34,1,0,0,4125
2015-03-25,520,1,49,10,0,0,4123
2015-03-25,703,1,0,1,0,0,4038
2015-03-25,703,1,10,2,0,0,4037
2015-03-25,703,1,49,14,0,0,4036
2015-03-25,704,1,2,3,0,0,4104
2015-03-25,704,1,10,3,0,0,4103
2015-03-25,704,1,49,6,0,0,4102
2015-03-25,705,1,2,24,0,0,4040
2015-03-25,705,1,10,9,0,0,4039
2015-03-25,705,1,49,157,0,0,4041
2015-03-25,706,1,0,2,0,0,4044
2015-03-25,706,1,10,1,0,0,4045
2015-03-25,706,1,49,2,0,0,4043
2015-03-25,706,1,52,2,0,0,4042
2015-03-25,707,1,0,9,0,0,4048
2015-03-25,707,1,2,14,0,0,4049
2015-03-25,707,1,3,1,0,0,4050
2015-03-25,707,1,10,20,0,0,4047
2015-03-25,707,1,49,36,0,0,4046
2015-03-25,711,1,2,1,0,0,4052
2015-03-25,711,1,49,164,0,0,4051
2015-03-25,716,1,0,4,0,0,4053
2015-03-25,716,1,3,1,0,0,4055
2015-03-25,716,1,49,35,0,0,4054
2015-03-25,723,1,0,2,0,0,4057
2015-03-25,723,1,49,43,0,0,4056
2015-03-25,801,1,2,3,0,0,4060
2015-03-25,801,1,10,1,0,0,4059
2015-03-25,801,1,49,4,0,0,4058
2015-03-25,804,1,0,1,0,0,4138
2015-03-25,804,1,2,18,0,0,4135
2015-03-25,804,1,10,4,0,0,4136
2015-03-25,804,1,24,1,0,0,4137
2015-03-25,804,1,49,128,0,0,4134
2015-03-25,812,1,0,3,0,0,4062
2015-03-25,812,1,2,5,0,0,4063
2015-03-25,812,1,49,60,0,0,4061
2015-03-25,815,1,0,9,0,0,4066
2015-03-25,815,1,2,1,0,0,4065
2015-03-25,815,1,49,65,0,0,4064
2015-03-26,405,1,10,1,0,0,4083
2015-03-26,405,1,13,2,0,0,4082
2015-03-26,405,1,14,3,0,0,4081
2015-03-26,405,1,34,4,0,0,4080
2015-03-26,411,1,10,18,0,0,4084
2015-03-26,411,1,13,2,0,0,4086
2015-03-26,411,1,33,1,0,0,4087
2015-03-26,411,1,52,1,0,0,4085
2015-03-26,418,1,10,68,0,0,4077
2015-03-26,418,1,13,1,0,0,4079
2015-03-26,418,1,52,1,0,0,4078
2015-03-26,501,1,2,1,0,0,4109
2015-03-26,501,1,10,48,0,0,4106
2015-03-26,501,1,13,2,0,0,4107
2015-03-26,501,1,14,1,0,0,4105
2015-03-26,501,1,49,1,0,0,4108
2015-03-26,504,1,10,21,0,0,4110
2015-03-26,504,1,34,1,0,0,4111
2015-03-26,504,1,49,1,0,0,4113
2015-03-26,504,1,52,1,0,0,4112
2015-03-26,519,1,2,5,0,0,4119
2015-03-26,519,1,10,53,0,0,4117
2015-03-26,519,1,13,2,0,0,4121
2015-03-26,519,1,34,1,0,0,4122
2015-03-26,519,1,49,8,0,0,4120
2015-03-26,519,1,52,4,0,0,4118
2015-03-26,602,1,2,2,0,0,4092
2015-03-26,602,1,10,17,0,0,4089
2015-03-26,602,1,20,3,0,0,4088
2015-03-26,602,1,34,5,0,0,4090
2015-03-26,602,1,49,2,0,0,4091
2015-03-26,606,1,2,16,0,0,4093
2015-03-26,606,1,10,5,0,0,4095
2015-03-26,606,1,20,3,0,0,4094
2015-03-26,606,1,49,9,0,0,4096
2015-03-26,606,1,52,1,0,0,4097
2015-03-26,609,1,0,4,0,0,4099
2015-03-26,609,1,2,2,0,0,4101
2015-03-26,609,1,10,5,0,0,4100
2015-03-26,609,1,49,11,0,0,4098
2015-03-26,610,1,2,6,0,0,4116
2015-03-26,610,1,20,3,0,0,4114
2015-03-26,610,1,49,5,0,0,4115
2016-01-04,405,1,14,33,0,0,4188
2016-01-04,405,1,52,24,0,0,4189
2016-01-04,418,1,52,33,0,0,4214
2016-01-04,508,1,10,1,0,0,4186
2016-01-04,508,1,14,2,0,0,4187
2016-01-04,508,1,52,897,0,0,4185
2016-01-04,513,1,2,1,0,0,4208
2016-01-04,513,1,14,1,0,0,4207
2016-01-04,513,1,52,1103,0,0,4206
2016-01-04,520,1,2,3,0,0,4204
2016-01-04,520,1,14,1,0,0,4205
2016-01-04,520,1,52,1266,0,0,4203
2016-01-04,602,1,2,1,0,0,4158
2016-01-04,602,1,10,1,0,0,4159
2016-01-04,602,1,14,1,0,0,4160
2016-01-04,602,1,52,179,0,0,4157
2016-01-04,606,1,2,1,0,0,4173
2016-01-04,606,1,10,1,0,0,4172
2016-01-04,606,1,49,1,0,0,4171
2016-01-04,606,1,52,327,0,0,4170
2016-01-04,606,1,74,9,0,0,4169
2016-01-04,609,1,2,1,0,0,4202
2016-01-04,609,1,10,1,0,0,4201
2016-01-04,609,1,49,2,0,0,4200
2016-01-04,609,1,52,78,0,0,4199
2016-01-04,610,1,2,1,0,0,4198
2016-01-04,610,1,49,3,0,0,4197
2016-01-04,610,1,52,1125,0,0,4196
2016-01-04,804,1,52,253,0,0,4165
2016-01-04,809,1,2,9,0,0,4164
2016-01-04,809,1,52,10,0,0,4163
2016-01-04,901,1,2,3,0,0,4162
2016-01-04,901,1,52,4,0,0,4161
2016-01-05,340,1,10,6,0,0,4248
2016-01-05,340,1,14,2,0,0,4249
2016-01-05,340,1,52,45,0,0,4247
2016-01-05,342,1,10,3,0,0,4246
2016-01-05,342,1,14,2,0,0,4245
2016-01-05,342,1,52,35,0,0,4244
2016-01-05,343,1,10,30,0,0,4240
2016-01-05,343,1,13,2,0,0,4242
2016-01-05,343,1,14,2,0,0,4241
2016-01-05,343,1,52,925,0,0,4239
2016-01-05,343,1,69,1,0,0,4243
2016-01-05,344,1,10,40,0,0,4237
2016-01-05,344,1,14,1,0,0,4238
2016-01-05,344,1,52,311,0,0,4236
2016-01-05,345,1,10,30,0,0,4233
2016-01-05,345,1,14,1,0,0,4235
2016-01-05,345,1,48,1,0,0,4234
2016-01-05,345,1,52,79,0,0,4232
2016-01-05,346,1,10,114,0,0,4231
2016-01-05,346,1,52,724,0,0,4230
2016-01-05,347,1,10,229,0,0,4227
2016-01-05,347,1,13,4,0,0,4228
2016-01-05,347,1,48,1,0,0,4229
2016-01-05,347,1,52,517,0,0,4226
2016-01-05,348,1,10,252,0,0,4224
2016-01-05,348,1,13,2,0,0,4225
2016-01-05,348,1,52,1345,0,0,4223
2016-01-05,349,1,10,443,0,0,4221
2016-01-05,349,1,13,6,0,0,4222
2016-01-05,349,1,52,1499,0,0,4219
2016-01-05,349,1,69,2,0,0,4220
2016-01-05,703,1,2,1,0,0,4184
2016-01-05,703,1,10,1,0,0,4183
2016-01-05,703,1,52,895,0,0,4182
2016-01-05,704,1,2,3,0,0,4167
2016-01-05,704,1,49,1,0,0,4168
2016-01-05,704,1,52,299,0,0,4166
2016-01-05,705,1,2,1,0,0,4191
2016-01-05,705,1,10,1,0,0,4190
2016-01-05,705,1,52,191,0,0,4176
2016-01-05,706,1,2,11,0,0,4178
2016-01-05,706,1,52,1280,0,0,4177
2016-01-05,707,1,52,68,0,0,4181
2016-01-05,711,1,2,2,0,0,4180
2016-01-05,723,1,2,4,0,0,4179
2016-01-05,812,1,2,3,0,0,4174
2016-01-05,812,1,52,1,0,0,4175
2016-01-06,411,1,10,3,0,0,4216
2016-01-06,411,1,14,1,0,0,4218
2016-01-06,411,1,49,1,0,0,4217
2016-01-06,411,1,52,170,0,0,4215
2016-01-06,501,1,14,1,0,0,4213
2016-01-06,501,1,52,57,0,0,4212
2016-01-06,504,1,2,1,0,0,4211
2016-01-06,504,1,10,1,0,0,4210
2016-01-06,504,1,52,29,0,0,4209
2016-01-06,519,1,52,122,0,0,4192
2016-01-06,801,1,2,1,0,0,4195
2016-01-06,801,1,14,3,0,0,4194
2016-01-06,801,1,52,91,0,0,4193
2016-01-19,513,1,2,10,0,0,4291
2016-01-19,513,1,10,1,0,0,4292
2016-01-19,513,1,52,23,0,0,4290
2016-01-19,703,1,49,2,0,0,4273
2016-01-19,704,1,2,1,0,0,4303
2016-01-19,704,1,10,39,0,0,4302
2016-01-19,704,1,52,224,0,0,4299
2016-01-19,705,1,2,1,0,0,4251
2016-01-19,705,1,49,1,0,0,4250
2016-01-19,706,1,2,3,0,0,4285
2016-01-19,706,1,49,1,0,0,4286
2016-01-19,707,1,2,1,0,0,4279
2016-01-19,707,1,49,1,0,0,4278
2016-01-19,711,1,49,1,0,0,4277
2016-01-19,716,1,49,1,0,0,4282
2016-01-19,723,1,2,1,0,0,4265
2016-01-19,723,1,49,3,0,0,4264
2016-01-19,801,1,2,6,0,0,4271
2016-01-19,801,1,49,6,0,0,4272
2016-01-19,801,1,52,12,0,0,4270
2016-01-19,804,1,2,4,0,0,4275
2016-01-19,804,1,49,1,0,0,4276
2016-01-19,804,1,52,16,0,0,4274
2016-01-19,809,1,53,3,0,0,4258
2016-01-19,809,1,65,1,0,0,4259
2016-01-19,812,1,2,2,0,0,4830
2016-01-19,815,1,2,2,0,0,4257
2016-01-19,815,1,49,1,0,0,4256
2016-01-19,901,1,52,2,0,0,4281
2016-01-19,901,1,65,1,0,0,4280
2016-01-19,901,1,77,1,0,0,4284
2016-01-19,906,1,2,1,0,0,4254
2016-01-19,912,1,38,1,0,0,4261
2016-01-19,912,1,49,6,0,0,4260
2016-01-19,915,1,2,2,0,0,4253
2016-01-19,915,1,49,1,0,0,4252
2016-01-19,919,1,49,14,0,0,4255
2016-01-20,411,1,10,6,0,0,4305
2016-01-20,411,1,49,2,0,0,4306
2016-01-20,411,1,52,9,0,0,4304
2016-01-20,418,1,2,7,0,0,4309
2016-01-20,418,1,10,22,0,0,4308
2016-01-20,418,1,14,4,0,0,4310
2016-01-20,418,1,52,660,0,0,4307
2016-01-20,501,1,2,6,0,0,4313
2016-01-20,501,1,10,10,0,0,4312
2016-01-20,501,1,52,54,0,0,4311
2016-01-20,504,1,2,5,0,0,4288
2016-01-20,504,1,49,1,0,0,4289
2016-01-20,504,1,52,61,0,0,4287
2016-01-20,508,1,2,2,0,0,4298
2016-01-20,508,1,49,3,0,0,4297
2016-01-20,519,1,2,5,0,0,4316
2016-01-20,519,1,10,7,0,0,4315
2016-01-20,519,1,24,1,0,0,4318
2016-01-20,519,1,49,3,0,0,4317
2016-01-20,519,1,52,22,0,0,4314
2016-01-20,520,1,2,10,0,0,4263
2016-01-20,520,1,52,1,0,0,4262
2016-01-20,602,1,2,2,0,0,4267
2016-01-20,602,1,10,2,0,0,4268
2016-01-20,602,1,49,1,0,0,4269
2016-01-20,602,1,52,168,0,0,4266
2016-01-20,606,1,2,2,0,0,4323
2016-01-20,606,1,10,2,0,0,4321
2016-01-20,606,1,49,2,0,0,4322
2016-01-20,606,1,52,98,0,0,4319
2016-01-20,606,1,74,5,0,0,4320
2016-01-20,609,1,2,5,0,0,4326
2016-01-20,609,1,49,9,0,0,4325
2016-01-20,609,1,52,14,0,0,4324
2016-01-20,610,1,2,1,0,0,4328
2016-01-20,610,1,49,4,0,0,4327
2016-01-21,340,1,10,25,0,0,4333
2016-01-21,340,1,14,1,0,0,4335
2016-01-21,340,1,49,1,0,0,4334
2016-01-21,340,1,52,131,0,0,4332
2016-01-21,340,1,66,1,0,0,4336
2016-01-21,340,1,80,1,0,0,4337
2016-01-21,342,1,2,5,0,0,4341
2016-01-21,342,1,10,58,0,0,4339
2016-01-21,342,1,13,1,0,0,4340
2016-01-21,342,1,52,94,0,0,4338
2016-01-21,343,1,10,130,0,0,4343
2016-01-21,343,1,52,3,0,0,4344
2016-01-21,343,1,74,1,0,0,4342
2016-01-21,344,1,2,1,0,0,4350
2016-01-21,344,1,10,385,0,0,4346
2016-01-21,344,1,13,1,0,0,4349
2016-01-21,344,1,14,1,0,0,4348
2016-01-21,344,1,49,1,0,0,4347
2016-01-21,344,1,52,486,0,0,4345
2016-01-21,345,1,10,971,0,0,4353
2016-01-21,345,1,13,1,0,0,4354
2016-01-21,345,1,14,3,0,0,4352
2016-01-21,345,1,49,1,0,0,4355
2016-01-21,345,1,52,1385,0,0,4351
2016-01-21,346,1,10,593,0,0,4357
2016-01-21,346,1,49,14,0,0,4358
2016-01-21,346,1,52,858,0,0,4356
2016-01-21,346,1,69,1,0,0,4359
2016-01-21,347,1,10,443,0,0,4361
2016-01-21,347,1,49,5,0,0,4363
2016-01-21,347,1,52,2,0,0,4362
2016-01-21,348,1,10,127,0,0,4365
2016-01-21,348,1,49,33,0,0,4366
2016-01-21,348,1,74,1,0,0,4364
2016-01-21,349,1,10,31,0,0,4367
2016-01-21,349,1,49,7,0,0,4368
2016-01-21,405,1,2,11,0,0,4331
2016-01-21,405,1,10,5,0,0,4330
2016-01-21,405,1,52,554,0,0,4329
2016-02-01,809,1,2,11,0,0,4370
2016-02-01,809,1,49,2,0,0,4369
2016-02-01,812,1,49,1,0,0,4402
2016-02-01,815,1,2,1,0,0,4381
2016-02-01,815,1,49,21,0,0,4380
2016-02-01,901,1,2,2,0,0,4372
2016-02-01,901,1,49,52,0,0,4371
2016-02-01,902,1,49,12,0,0,4385
2016-02-01,902,1,65,1,0,0,4383
2016-02-01,902,1,66,1,0,0,4384
2016-02-01,906,1,49,94,0,0,4375
2016-02-01,910,1,49,11,0,0,4379
2016-02-01,912,1,49,17,0,0,4378
2016-02-01,914,1,49,6,0,0,4377
2016-02-01,914,1,66,1,0,0,4376
2016-02-01,915,1,49,16,0,0,4382
2016-02-01,918,1,49,3,0,0,4386
2016-02-01,919,1,49,57,0,0,4374
2016-02-02,513,1,2,1,0,0,4432
2016-02-02,703,1,49,2,0,0,4373
2016-02-02,704,1,49,2,0,0,4393
2016-02-02,705,1,49,1,0,0,4388
2016-02-02,706,1,2,1,0,0,4390
2016-02-02,706,1,49,3,0,0,4389
2016-02-02,707,1,2,3,0,0,4395
2016-02-02,707,1,49,2,0,0,4394
2016-02-02,716,1,49,4,0,0,4387
2016-02-02,723,1,8,1,0,0,4391
2016-02-02,723,1,49,3,0,0,4392
2016-02-02,801,1,2,3,0,0,4399
2016-02-02,801,1,49,15,0,0,4398
2016-02-02,804,1,2,1,0,0,4397
2016-02-02,804,1,49,15,0,0,4396
2016-02-03,405,1,2,2,0,0,4406
2016-02-03,405,1,10,113,0,0,4404
2016-02-03,405,1,13,1,0,0,4405
2016-02-03,405,1,14,1,0,0,4408
2016-02-03,405,1,49,3,0,0,4407
2016-02-03,405,1,52,5171,0,0,4403
2016-02-03,411,1,2,2,0,0,4541
2016-02-03,411,1,10,20,0,0,4539
2016-02-03,411,1,49,3,0,0,4540
2016-02-03,411,1,52,6714,0,0,4538
2016-02-03,418,1,2,2,0,0,4437
2016-02-03,418,1,10,126,0,0,4434
2016-02-03,418,1,49,1,0,0,4436
2016-02-03,418,1,51,2,0,0,4435
2016-02-03,418,1,52,1376,0,0,4433
2016-02-03,501,1,2,21,0,0,4410
2016-02-03,501,1,10,9,0,0,4411
2016-02-03,501,1,49,3,0,0,4412
2016-02-03,501,1,52,452,0,0,4409
2016-02-03,504,1,2,44,0,0,4449
2016-02-03,504,1,10,24,0,0,4448
2016-02-03,504,1,49,3,0,0,4450
2016-02-03,504,1,52,5813,0,0,4447
2016-02-03,508,1,2,4,0,0,4416
2016-02-03,508,1,10,3,0,0,4414
2016-02-03,508,1,49,4,0,0,4415
2016-02-03,508,1,52,2,0,0,4413
2016-02-03,519,1,2,3,0,0,4419
2016-02-03,519,1,10,6,0,0,4417
2016-02-03,519,1,49,6,0,0,4418
2016-02-03,520,1,2,1,0,0,4401
2016-02-03,520,1,49,3,0,0,4400
2016-02-03,602,1,2,74,0,0,4423
2016-02-03,602,1,10,21,0,0,4421
2016-02-03,602,1,49,6,0,0,4422
2016-02-03,602,1,52,7062,0,0,4420
2016-02-03,606,1,2,6,0,0,4427
2016-02-03,606,1,10,6,0,0,4425
2016-02-03,606,1,49,15,0,0,4426
2016-02-03,606,1,52,16,0,0,4424
2016-02-03,609,1,2,7,0,0,4429
2016-02-03,609,1,49,14,0,0,4428
2016-02-03,610,1,2,1,0,0,4431
2016-02-03,610,1,49,13,0,0,4430
2016-02-04,340,1,10,176,0,0,4809
2016-02-04,340,1,13,1,0,0,4812
2016-02-04,340,1,14,1,0,0,4810
2016-02-04,340,1,49,2,0,0,4811
2016-02-04,340,1,52,4777,0,0,4808
2016-02-04,342,1,10,217,0,0,4712
2016-02-04,342,1,13,1,0,0,4714
2016-02-04,342,1,14,1,0,0,4713
2016-02-04,342,1,52,804,0,0,4711
2016-02-04,343,1,10,666,0,0,4716
2016-02-04,343,1,13,1,0,0,4717
2016-02-04,343,1,49,4,0,0,4718
2016-02-04,343,1,52,291,0,0,4715
2016-02-04,344,1,2,1,0,0,4825
2016-02-04,344,1,10,1426,0,0,4823
2016-02-04,344,1,49,19,0,0,4824
2016-02-04,344,1,52,25078,0,0,4822
2016-02-04,345,1,2,17,0,0,4819
2016-02-04,345,1,10,1115,0,0,4820
2016-02-04,345,1,49,22,0,0,4821
2016-02-04,345,1,52,11169,0,0,4818
2016-02-04,346,1,2,31,0,0,4814
2016-02-04,346,1,10,1525,0,0,4815
2016-02-04,346,1,48,1,0,0,4817
2016-02-04,346,1,49,51,0,0,4816
2016-02-04,346,1,52,9952,0,0,4813
2016-02-04,347,1,2,2,0,0,4710
2016-02-04,347,1,10,357,0,0,4707
2016-02-04,347,1,49,134,0,0,4708
2016-02-04,347,1,52,34,0,0,4709
2016-02-04,348,1,10,358,0,0,4704
2016-02-04,348,1,49,236,0,0,4705
2016-02-04,348,1,52,94,0,0,4706
2016-02-04,349,1,10,34,0,0,4702
2016-02-04,349,1,49,29,0,0,4701
2016-02-04,349,1,52,5,0,0,4703
2016-02-16,513,1,2,7,0,0,4496
2016-02-16,513,1,10,11,0,0,4495
2016-02-16,513,1,49,5,0,0,4497
2016-02-16,513,1,52,18,0,0,4494
2016-02-16,703,1,2,3,0,0,4465
2016-02-16,703,1,49,7,0,0,4464
2016-02-16,704,1,2,7,0,0,4467
2016-02-16,704,1,49,13,0,0,4466
2016-02-16,705,1,49,18,0,0,4468
2016-02-16,706,1,2,4,0,0,4488
2016-02-16,706,1,49,10,0,0,4487
2016-02-16,707,1,2,7,0,0,4470
2016-02-16,707,1,49,19,0,0,4469
2016-02-16,711,1,49,12,0,0,4471
2016-02-16,716,1,2,1,0,0,4473
2016-02-16,716,1,49,4,0,0,4472
2016-02-16,723,1,49,22,0,0,4474
2016-02-16,801,1,2,6,0,0,4478
2016-02-16,801,1,10,2,0,0,4477
2016-02-16,801,1,49,9,0,0,4475
2016-02-16,801,1,52,5,0,0,4476
2016-02-16,804,1,2,5,0,0,4481
2016-02-16,804,1,49,60,0,0,4479
2016-02-16,804,1,52,2,0,0,4480
2016-02-16,809,1,2,3,0,0,4439
2016-02-16,809,1,49,40,0,0,4438
2016-02-16,812,1,2,3,0,0,4453
2016-02-16,812,1,49,51,0,0,4452
2016-02-16,815,1,2,1,0,0,4446
2016-02-16,815,1,49,56,0,0,4445
2016-02-16,901,1,2,2,0,0,4456
2016-02-16,901,1,49,76,0,0,4455
2016-02-16,902,1,49,51,0,0,4458
2016-02-16,906,1,49,81,0,0,4440
2016-02-16,910,1,8,3,0,0,4441
2016-02-16,910,1,49,47,0,0,4442
2016-02-16,912,1,49,19,0,0,4457
2016-02-16,914,1,49,32,0,0,4444
2016-02-16,914,1,66,1,0,0,4443
2016-02-16,915,1,49,21,0,0,4454
2016-02-16,918,1,49,26,0,0,4459
2016-02-16,919,1,49,109,0,0,4451
2016-02-17,405,1,10,52,0,0,4491
2016-02-17,405,1,13,1,0,0,4492
2016-02-17,405,1,14,31,0,0,4489
2016-02-17,405,1,34,4,0,0,4493
2016-02-17,405,1,52,254,0,0,4490
2016-02-17,411,1,10,2,0,0,4522
2016-02-17,411,1,14,1,0,0,4521
2016-02-17,411,1,49,1,0,0,4523
2016-02-17,411,1,52,70,0,0,4520
2016-02-17,418,1,2,1,0,0,4519
2016-02-17,418,1,10,28,0,0,4518
2016-02-17,418,1,52,175,0,0,4517
2016-02-17,501,1,2,2,0,0,4527
2016-02-17,501,1,10,60,0,0,4525
2016-02-17,501,1,49,1,0,0,4526
2016-02-17,501,1,52,83,0,0,4524
2016-02-17,504,1,2,27,0,0,4532
2016-02-17,504,1,10,162,0,0,4529
2016-02-17,504,1,13,6,0,0,4531
2016-02-17,504,1,49,5,0,0,4530
2016-02-17,504,1,52,479,0,0,4528
2016-02-17,508,1,2,27,0,0,4509
2016-02-17,508,1,10,44,0,0,4507
2016-02-17,508,1,49,6,0,0,4508
2016-02-17,508,1,52,452,0,0,4506
2016-02-17,519,1,2,6,0,0,4499
2016-02-17,519,1,10,14,0,0,4501
2016-02-17,519,1,49,7,0,0,4500
2016-02-17,519,1,52,65,0,0,4498
2016-02-17,520,1,2,31,0,0,4505
2016-02-17,520,1,10,9,0,0,4503
2016-02-17,520,1,49,6,0,0,4504
2016-02-17,520,1,52,168,0,0,4502
2016-02-17,602,1,2,1,0,0,4516
2016-02-17,602,1,10,142,0,0,4515
2016-02-17,602,1,52,93,0,0,4514
2016-02-17,606,1,2,12,0,0,4511
2016-02-17,606,1,10,5,0,0,4512
2016-02-17,606,1,49,9,0,0,4513
2016-02-17,606,1,52,110,0,0,4510
2016-02-17,609,1,2,39,0,0,4483
2016-02-17,609,1,10,3,0,0,4485
2016-02-17,609,1,20,1,0,0,4486
2016-02-17,609,1,49,20,0,0,4484
2016-02-17,609,1,52,116,0,0,4482
2016-02-17,610,1,2,2,0,0,4463
2016-02-17,610,1,20,1,0,0,4462
2016-02-17,610,1,49,16,0,0,4460
2016-02-17,610,1,52,1,0,0,4461
2016-02-18,340,1,10,109,0,0,4534
2016-02-18,340,1,14,1,0,0,4535
2016-02-18,340,1,34,2,0,0,4537
2016-02-18,340,1,48,1,0,0,4536
2016-02-18,340,1,52,120,0,0,4533
2016-02-18,342,1,10,372,0,0,4543
2016-02-18,342,1,14,4,0,0,4545
2016-02-18,342,1,49,2,0,0,4544
2016-02-18,342,1,52,295,0,0,4542
2016-02-18,343,1,2,1,0,0,4700
2016-02-18,343,1,10,581,0,0,4696
2016-02-18,343,1,13,5,0,0,4699
2016-02-18,343,1,14,13,0,0,4697
2016-02-18,343,1,49,3,0,0,4698
2016-02-18,343,1,52,965,0,0,4695
2016-02-18,344,1,2,1,0,0,4550
2016-02-18,344,1,10,513,0,0,4547
2016-02-18,344,1,13,2,0,0,4549
2016-02-18,344,1,48,1,0,0,4551
2016-02-18,344,1,49,23,0,0,4548
2016-02-18,344,1,52,921,0,0,4546
2016-02-18,345,1,2,1,0,0,4627
2016-02-18,345,1,10,349,0,0,4626
2016-02-18,345,1,13,2,0,0,4628
2016-02-18,345,1,49,6,0,0,4629
2016-02-18,345,1,52,601,0,0,4625
2016-02-18,346,1,10,56,0,0,4623
2016-02-18,346,1,49,10,0,0,4624
2016-02-18,346,1,52,494,0,0,4622
2016-02-18,346,1,66,1,0,0,4621
2016-02-18,347,1,2,2,0,0,4633
2016-02-18,347,1,10,233,0,0,4631
2016-02-18,347,1,13,1,0,0,4634
2016-02-18,347,1,49,29,0,0,4632
2016-02-18,347,1,52,1431,0,0,4630
2016-02-18,348,1,2,14,0,0,4694
2016-02-18,348,1,10,196,0,0,4692
2016-02-18,348,1,49,139,0,0,4693
2016-02-18,348,1,52,3153,0,0,4691
2016-02-18,349,1,2,4,0,0,4620
2016-02-18,349,1,10,65,0,0,4618
2016-02-18,349,1,49,449,0,0,4619
2016-02-18,349,1,52,1309,0,0,4617
2016-02-29,809,1,49,21,0,0,4552
2016-02-29,812,1,2,1,0,0,4554
2016-02-29,812,1,49,35,0,0,4553
2016-02-29,815,1,44,1,0,0,4556
2016-02-29,815,1,49,49,0,0,4555
2016-02-29,901,1,49,32,0,0,4557
