"Date","Station","Tow","Time","Tide","BottomDepth","CableOut","Duration","NetMeterSerial","NetMeterStart","NetMeterEnd","NetMeterCheck","CBMeterSerial","CBMeterStart","CBMeterEnd","CBMeterCheck","Comments"
3/26/2015 0:00:00,418,1,12/30/1899 9:23:00,"2",29,110,10.00,24565,721218,740276,19058,,,,,"cable angle not taken; cable gauge not on boat."
3/26/2015 0:00:00,501,1,12/30/1899 8:00:00,"4",34,125,10.00,24565,662288,683255,20967,,,,,"cable gauge not in boat box, did not take cable angle."
3/26/2015 0:00:00,504,1,12/30/1899 7:13:00,"4",24,90,10.00,24565,622967,643311,20344,,,,,"No cable gauge, couldn’t take cable angle."
3/26/2015 0:00:00,519,1,12/30/1899 7:34:00,"4",8,45,10.00,24565,643306,662288,18982,,,,,"no cable gauge in boat box so could not take cable angle."
3/26/2015 0:00:00,602,1,12/30/1899 9:48:00,"2",9,45,10.00,24565,740276,758285,18009,,,,,"no cable angle; cable gauge not in boat box."
3/26/2015 0:00:00,606,1,12/30/1899 10:23:00,"2",19,75,10.00,24565,758285,775474,17189,,,,,"no cable angle; no cable gauge on boat."
3/26/2015 0:00:00,609,1,12/30/1899 11:16:00,"2",29,110,10.00,24565,775474,794955,19481,,,,,"no cable angle; cable gauge not in boat box."
3/26/2015 0:00:00,610,1,12/30/1899 11:50:00,"2",14,60,10.00,24565,794955,815557,20602,,,,,"no cable angle; cable gauge not in boat box."
1/4/2016 0:00:00,405,1,12/30/1899 13:25:00,"2",20,90,10.00,24567,47957,65258,17301,,,,,
1/4/2016 0:00:00,418,1,12/30/1899 12:57:00,"2",35,140,10.00,24567,33278,47958,14680,,,,,"(pulls) got behind at beginning of tow"
1/4/2016 0:00:00,508,1,12/30/1899 9:40:00,"4",59,155,10.00,24567,929158,948111,18953,,,,,
1/4/2016 0:00:00,513,1,12/30/1899 10:07:00,"4",33,125,10.00,24567,948121,962788,14667,,,,,
1/4/2016 0:00:00,520,1,12/30/1899 8:52:00,"4",37,140,10.00,24567,911484,929157,17673,,,,,
1/4/2016 0:00:00,602,1,12/30/1899 12:30:00,"4",6,45,10.00,24567,18532,33278,14746,,,,,
1/4/2016 0:00:00,606,1,12/30/1899 12:02:00,"2",27,110,10.00,24567,1989,18529,16540,,,,,
1/4/2016 0:00:00,609,1,12/30/1899 11:27:00,"4",37,140,10.00,24567,982713,1988,19275,,,,,
1/4/2016 0:00:00,610,1,12/30/1899 10:52:00,"4",15,75,10.00,24567,962789,982770,19981,,,,,
1/4/2016 0:00:00,804,1,12/30/1899 8:20:00,"4",33,125,10.00,24567,891228,911484,20256,,,,,"Line spooled 20' too far, missed first pull. No side meter"
1/4/2016 0:00:00,809,1,12/30/1899 8:20:00,"4",44,155,10.00,24590,,561138,20375,,,,,"Forgot to get meter start; Net meter average inserted 1/27/16 LJD"
1/4/2016 0:00:00,901,1,12/30/1899 9:15:00,"4",9,45,10.00,24590,561138,582436,21298,,,,,
1/4/2016 0:00:00,902,1,12/30/1899 9:50:00,"4",27,110,10.00,24590,582463,604405,21942,,,,,
1/4/2016 0:00:00,906,1,12/30/1899 13:53:00,"1",43,155,10.00,24590,700410,719430,19020,,,,,
1/4/2016 0:00:00,910,1,12/30/1899 13:25:00,"4",43,155,10.00,24590,681666,700410,18744,,,,,
1/4/2016 0:00:00,912,1,12/30/1899 12:57:00,"4",43,155,10.00,24590,662353,681666,19313,,,,,
1/4/2016 0:00:00,914,1,12/30/1899 11:47:00,"4",34,125,10.00,24590,643988,662353,18365,,,,,
1/4/2016 0:00:00,915,1,12/30/1899 10:25:00,"4",39,140,10.00,24590,604405,624369,19964,,,,,
1/4/2016 0:00:00,918,1,12/30/1899 11:01:00,"4",22,90,10.00,24590,624369,643988,19619,,,,,
1/4/2016 0:00:00,919,1,12/30/1899 14:25:00,"2",18,75,10.00,24590,719430,739751,20321,,,,,
1/5/2016 0:00:00,340,1,12/30/1899 8:56:00,"4",20,90,10.00,24567,65768,83919,18151,,,,,
1/5/2016 0:00:00,342,1,12/30/1899 9:31:00,"4",32,125,10.00,24567,83915,104474,20559,,,,,
1/5/2016 0:00:00,343,1,12/30/1899 9:54:00,"4",17,75,10.00,24567,104485,123942,19457,,,,,
1/5/2016 0:00:00,344,1,12/30/1899 10:32:00,"4",16,75,10.00,24567,123941,143647,19706,,,,,
1/5/2016 0:00:00,345,1,12/30/1899 10:54:00,"4",25,110,10.00,24567,143647,162549,18902,,,,,
1/5/2016 0:00:00,346,1,12/30/1899 11:15:00,"4",20,90,10.00,24567,162550,180725,18175,,,,,"Forgot to record cable angles, all under 75"
1/5/2016 0:00:00,347,1,12/30/1899 11:40:00,"2",24,90,10.00,24567,180726,197543,16817,,,,,
1/5/2016 0:00:00,348,1,12/30/1899 12:07:00,"2",19,75,10.00,24567,197541,215330,17789,,,,,"started at channel marker 28"
1/5/2016 0:00:00,349,1,12/30/1899 12:29:00,"2",14,60,10.00,24567,215334,233397,18063,,,,,"started at Napa yacht club (channel marker 36)"
1/5/2016 0:00:00,703,1,12/30/1899 13:07:00,"2",12,45,10.00,24590,936704,955931,19227,,,,,
1/5/2016 0:00:00,704,1,12/30/1899 12:49:00,"2",32,125,10.00,24590,915348,936704,21356,,,,,
1/5/2016 0:00:00,705,1,12/30/1899 11:45:00,"4",15,60,10.00,24590,858670,877825,19155,,,,,
1/5/2016 0:00:00,706,1,12/30/1899 12:26:00,"4",36,140,10.00,24590,896141,915348,19207,,,,,"Retow, net wrapped around frame.  Wind blowing toward us- likely slowing us down. Correct cable angles."
1/5/2016 0:00:00,707,1,12/30/1899 11:26:00,"4",38,140,10.00,24590,839124,858670,19546,,,,,
1/5/2016 0:00:00,711,1,12/30/1899 9:51:00,"4",15,75,10.00,24590,777312,798236,20924,,,,,
1/5/2016 0:00:00,716,1,12/30/1899 10:25:00,"4",39,140,10.00,24590,798236,817828,19592,,,,,
1/5/2016 0:00:00,723,1,12/30/1899 10:45:00,"4",40,155,10.00,24590,817828,839124,21296,,,,,
1/5/2016 0:00:00,812,1,12/30/1899 8:49:00,"4",24,90,10.00,24590,757500,777312,19812,,,,,
1/5/2016 0:00:00,815,1,12/30/1899 8:20:00,"1",18,75,10.00,24590,739734,757500,17766,,,,,"Took GPS near end of tow-was trying to acquire satellites"
1/6/2016 0:00:00,411,1,12/30/1899 8:45:00,"4",20,90,10.00,24567,233490,252091,18601,,,,,"forgot side flowmeter"
1/6/2016 0:00:00,501,1,12/30/1899 9:27:00,"4",37,140,10.00,24567,268301,286407,18106,,,,,"Retow, net wrapped around sled"
1/6/2016 0:00:00,504,1,12/30/1899 10:18:00,"4",27,110,10.00,24567,302267,322548,20281,,,,,
1/6/2016 0:00:00,519,1,12/30/1899 9:55:00,"4",10,60,10.00,24567,286407,302267,15860,,,,,
1/6/2016 0:00:00,801,1,12/30/1899 11:56:00,"4",25,110,10.00,24567,322553,342628,20075,,,,,"forgot side meter out"
1/19/2016 0:00:00,513,1,12/30/1899 9:12:00,"4",31,125,10.00,24567,420598,441082,20484,,,,,"Retow, flowmeter check high (on surface too long)"
1/19/2016 0:00:00,703,1,12/30/1899 10:25:00,"4",7,45,10.00,24567,441681,460447,18766,,,,,"Forgot side meter"
1/19/2016 0:00:00,704,1,12/30/1899 10:48:00,"4",27,110,10.00,24567,460446,476069,15623,,,,,
1/19/2016 0:00:00,705,1,12/30/1899 11:39:00,"4",22,90,10.00,24567,489907,510617,20710,,,,,
1/19/2016 0:00:00,706,1,12/30/1899 11:13:00,"4",23,90,10.00,24567,476070,489901,13831,,,,,
1/19/2016 0:00:00,707,1,12/30/1899 11:59:00,"4",24,90,10.00,24567,510617,531204,20587,,,,,"forgot side flowmeter"
1/19/2016 0:00:00,711,1,12/30/1899 12:32:00,"1",15,75,10.00,24567,531209,551051,19842,,,,,
1/19/2016 0:00:00,716,1,12/30/1899 13:38:00,"1",41,155,10.00,24567,573332,592027,18695,,,,,
1/19/2016 0:00:00,723,1,12/30/1899 13:18:00,"1",37,140,10.00,24567,551051,573330,22279,,,,,
1/19/2016 0:00:00,801,1,12/30/1899 8:22:00,"4",22,90,10.00,24567,365127,387718,22591,,,,,
1/19/2016 0:00:00,804,1,12/30/1899 7:51:00,"4",30,125,10.00,24567,342656,365127,22471,,,,,
1/19/2016 0:00:00,809,1,12/30/1899 7:54:00,"4",27,110,10.00,24590,956428,982916,26488,,,,,"windy-net wouldn’t sink well"
1/19/2016 0:00:00,812,1,12/30/1899 15:22:00,"2",24,90,10.00,24590,207416,226135,18719,,,,,
1/19/2016 0:00:00,815,1,12/30/1899 14:54:00,"2",18,90,10.00,24590,186272,207414,21142,,,,,
1/19/2016 0:00:00,901,1,12/30/1899 8:26:00,"4",9,45,10.00,24590,996415,18275,21860,,,,,"Towed with the flood couldn’t tow against due to wind. Net kept popping up due to wind"
1/19/2016 0:00:00,902,1,12/30/1899 9:05:00,"4",30,125,10.00,24590,0,20207,20207,,,,,"Towed with the flood- couldn’t tow against wind. Flowmeter untied from sled- no end reading. Used station average for flowmeter check. LJD 9/7/16"
1/19/2016 0:00:00,906,1,12/30/1899 13:07:00,"4",40,155,10.00,24590,140290,162355,22065,,,,,
1/19/2016 0:00:00,910,1,12/30/1899 12:40:00,"4",40,155,10.00,24590,117635,140298,22663,,,,,
1/19/2016 0:00:00,912,1,12/30/1899 11:55:00,"4",41,155,10.00,24590,92890,117132,24242,,,,,
1/19/2016 0:00:00,914,1,12/30/1899 11:09:00,"4",34,125,10.00,24590,66517,89450,22933,,,,,
1/19/2016 0:00:00,915,1,12/30/1899 9:37:00,"4",25,110,10.00,24590,19464,43606,24142,,,,,"No coordinates---> GPS wasn't picking up signal"
1/19/2016 0:00:00,918,1,12/30/1899 10:18:00,"4",24,90,10.00,24590,45264,66591,21327,,,,,
1/19/2016 0:00:00,919,1,12/30/1899 13:44:00,"1",26,110,10.00,24590,163818,186231,22413,,,,,
1/20/2016 0:00:00,411,1,12/30/1899 10:45:00,"4",9,45,10.00,24567,680446,698297,17851,,,,,
1/20/2016 0:00:00,418,1,12/30/1899 11:11:00,"4",36,140,10.00,24567,698297,718601,20304,,,,,
1/20/2016 0:00:00,501,1,12/30/1899 10:13:00,"4",26,110,10.00,24567,660811,680446,19635,,,,,"Flowmeter may be high, net was brought in after 20sec to fix the tangle"
1/20/2016 0:00:00,504,1,12/30/1899 9:45:00,"4",24,90,10.00,24567,641921,660811,18890,,,,,
1/20/2016 0:00:00,508,1,12/30/1899 8:10:00,"4",44,155,10.00,24567,611480,627280,15800,,,,,
1/20/2016 0:00:00,519,1,12/30/1899 9:21:00,"4",10,60,10.00,24567,627280,641921,14641,,,,,
1/20/2016 0:00:00,520,1,12/30/1899 7:37:00,"4",43,155,10.00,24567,592067,611480,19413,,,,,"Side flowmeter covered in vegetation"
1/20/2016 0:00:00,602,1,12/30/1899 11:40:00,"1",7,45,10.00,24567,718601,737644,19043,,,,,"No bottom sample, Van Dorn broken"
1/20/2016 0:00:00,606,1,12/30/1899 12:11:00,"1",28,110,10.00,24567,738404,753971,15567,,,,,"No bottom sample (van dorn broken)"
1/20/2016 0:00:00,609,1,12/30/1899 12:54:00,"1",30,125,10.00,24567,753971,771140,17169,,,,,"No bottom sample (van dorn broken), no side meter"
1/20/2016 0:00:00,610,1,12/30/1899 13:24:00,"1",14,60,10.00,24567,771140,789993,18853,,,,,"No bottom sample, van dorn broken"
1/21/2016 0:00:00,340,1,12/30/1899 9:20:00,"4",11,60,10.00,24567,806725,820076,13351,,,,,
1/21/2016 0:00:00,342,1,12/30/1899 9:57:00,"4",23,110,10.00,24567,820076,837928,17852,,,,,
1/21/2016 0:00:00,343,1,12/30/1899 10:23:00,"4",10,60,10.00,24567,837928,851288,13360,,,,,
1/21/2016 0:00:00,344,1,12/30/1899 11:02:00,"4",17,90,10.00,24567,851288,867662,16374,,,,,
1/21/2016 0:00:00,345,1,12/30/1899 11:32:00,"4",18,90,10.00,24567,867662,886810,19148,,,,,
1/21/2016 0:00:00,346,1,12/30/1899 11:54:00,"1",20,90,10.00,24567,886810,904227,17417,,,,,
1/21/2016 0:00:00,347,1,12/30/1899 12:17:00,"2",26,110,10.00,24567,904227,922268,18041,,,,,
1/21/2016 0:00:00,348,1,12/30/1899 13:03:00,"2",19,90,10.00,24567,939914,956342,16428,,,,,"Retow 1: Ended up outside of channel in less than 1 ft of water, sled hitting rocks, on bottom for a couple minutes. Retow 2: Sled snagged on bottom, had to stop tow to get it loose."
1/21/2016 0:00:00,349,1,12/30/1899 13:27:00,"2",9,60,10.00,24567,956342,972647,16305,,,,,
1/21/2016 0:00:00,405,1,12/30/1899 8:13:00,"4",10,60,10.00,24567,789999,806710,16711,,,,,
2/1/2016 0:00:00,809,1,12/30/1899 8:00:00,"4",41,155,10.00,24565,999881,21624,21743,,,,,
2/1/2016 0:00:00,812,1,12/30/1899 15:44:00,"2",27,110,10.00,24565,212591,228911,16320,,,,,
2/1/2016 0:00:00,815,1,12/30/1899 15:10:00,"2",17,75,10.00,24565,193231,211980,18749,,,,,
2/1/2016 0:00:00,901,1,12/30/1899 8:47:00,"4",8,45,10.00,24565,38262,59394,21132,,,,,"RE tow wind pushing boat in circles towed with the current because of wind"
2/1/2016 0:00:00,902,1,12/30/1899 9:13:00,"4",26,110,10.00,24565,59404,70282,10878,,,,,
2/1/2016 0:00:00,906,1,12/30/1899 13:56:00,"2",38,155,10.00,24565,154407,174117,19710,,,,,
2/1/2016 0:00:00,910,1,12/30/1899 13:26:00,"2",40,155,10.00,24565,133025,153724,20699,,,,,
2/1/2016 0:00:00,912,1,12/30/1899 12:58:00,"2",32,125,10.00,24565,114783,133025,18242,,,,,
2/1/2016 0:00:00,914,1,12/30/1899 11:52:00,"4",36,140,10.00,24565,101556,114783,13227,,,,,
2/1/2016 0:00:00,915,1,12/30/1899 9:52:00,"4",29,110,10.00,24565,70282,89446,19164,,,,,
2/1/2016 0:00:00,918,1,12/30/1899 10:40:00,"4",23,90,10.00,24565,89446,101556,12110,,,,,"Wmeter #s low because wind pushing us backwards"
2/1/2016 0:00:00,919,1,12/30/1899 14:33:00,"2",24,90,10.00,24565,174117,193224,19107,,,,,
2/2/2016 0:00:00,513,1,12/30/1899 8:38:00,"4",30,125,10.00,24565,265723,282577,16854,,,,,
2/2/2016 0:00:00,703,1,12/30/1899 9:09:00,"4",7,45,10.00,24565,282579,299844,17265,,,,,
2/2/2016 0:00:00,704,1,12/30/1899 9:32:00,"4",29,110,10.00,24565,299847,317856,18009,,,,,
2/2/2016 0:00:00,705,1,12/30/1899 10:23:00,"1",19,75,10.00,24565,337112,356043,18931,,,,,"5:00 pull done 30 sec late."
2/2/2016 0:00:00,706,1,12/30/1899 9:57:00,"4",24,90,10.00,24565,317924,337084,19160,,,,,
2/2/2016 0:00:00,707,1,12/30/1899 10:43:00,"1",24,90,10.00,24565,356043,372795,16752,,,,,
2/2/2016 0:00:00,711,1,12/30/1899 11:12:00,"2",12,60,10.00,24565,372795,386958,14163,,,,,
2/2/2016 0:00:00,716,1,12/30/1899 12:10:00,"2",39,140,10.00,24565,405560,424596,19036,,,,,"Veg on side meter."
2/2/2016 0:00:00,723,1,12/30/1899 11:43:00,"2",37,140,10.00,24565,386961,405560,18599,,,,,"Snagged bottom @ 6:30"
2/2/2016 0:00:00,801,1,12/30/1899 8:15:00,"4",22,90,10.00,24565,247379,265724,18345,,,,,
2/2/2016 0:00:00,804,1,12/30/1899 7:50:00,"4",28,110,10.00,24565,228929,247381,18452,,,,,
2/3/2016 0:00:00,405,1,12/30/1899 10:59:00,"2",11,60,10.00,24565,515829,530297,14468,,,,,
2/3/2016 0:00:00,411,1,12/30/1899 11:44:00,"2",10,60,10.00,24565,530297,545000,14703,,,,,
2/3/2016 0:00:00,418,1,12/30/1899 10:33:00,"1",35,140,10.00,24565,498529,515829,17300,,,,,
2/3/2016 0:00:00,501,1,12/30/1899 12:53:00,"2",22,90,10.00,24565,561491,577923,16432,,,,,
2/3/2016 0:00:00,504,1,12/30/1899 12:18:00,"2",25,90,10.00,24565,545000,561491,16491,,,,,
2/3/2016 0:00:00,508,1,12/30/1899 13:50:00,"2",55,155,10.00,24565,593055,609731,16676,,,,,
2/3/2016 0:00:00,519,1,12/30/1899 13:19:00,"2",7,45,10.00,24565,577923,593055,15132,,,,,
2/3/2016 0:00:00,520,1,12/30/1899 14:18:00,"2",38,140,10.00,24565,609731,626364,16633,,,,,"Debris on side meter when pulled out."
2/3/2016 0:00:00,602,1,12/30/1899 10:02:00,"1",6,45,10.00,24565,480504,498529,18025,,,,,
2/3/2016 0:00:00,606,1,12/30/1899 9:29:00,"4",25,110,10.00,24565,462283,480504,18221,,,,,
2/3/2016 0:00:00,609,1,12/30/1899 8:41:00,"4",33,125,10.00,24565,442537,462283,19746,,,,,
2/3/2016 0:00:00,610,1,12/30/1899 8:08:00,"4",16,75,10.00,24565,424604,442537,17933,,,,,"Sampled at opposite bank"
2/4/2016 0:00:00,340,1,12/30/1899 8:33:00,"4",10,60,10.00,24565,641528,658628,17100,,,,,"Re-tow, coded filled with clay"
2/4/2016 0:00:00,342,1,12/30/1899 9:17:00,"4",22,90,10.00,24565,658628,674751,16123,,,,,"No GPS, unit kept turning off"
2/4/2016 0:00:00,343,1,12/30/1899 9:44:00,"4",10,60,10.00,24565,674751,691840,17089,,,,,
2/4/2016 0:00:00,344,1,12/30/1899 10:22:00,"1",15,75,10.00,24565,691840,710282,18442,,,,,
2/4/2016 0:00:00,345,1,12/30/1899 10:43:00,"2",16,75,10.00,24565,710282,727460,17178,,,,,
2/4/2016 0:00:00,346,1,12/30/1899 11:23:00,"2",17,75,10.00,24565,727460,745907,18447,,,,,
2/4/2016 0:00:00,347,1,12/30/1899 12:57:00,"2",14,60,10.00,24565,782968,801834,18866,,,,,
2/4/2016 0:00:00,348,1,12/30/1899 11:58:00,"2",21,90,10.00,24565,745907,764257,18350,,,,,
2/4/2016 0:00:00,349,1,12/30/1899 12:21:00,"2",13,60,10.00,24565,764257,782968,18711,,,,,
2/16/2016 0:00:00,513,1,12/30/1899 8:39:00,"4",30,125,10.00,24593,36238,54165,17927,,,,,
2/16/2016 0:00:00,703,1,12/30/1899 9:05:00,"4",12,75,10.00,24593,54165,72086,17921,,,,,
2/16/2016 0:00:00,704,1,12/30/1899 9:25:00,"4",26,110,10.00,24593,72086,89485,17399,,,,,
2/16/2016 0:00:00,705,1,12/30/1899 10:14:00,"4",14,75,10.00,24593,106608,122679,16071,,,,,
2/16/2016 0:00:00,706,1,12/30/1899 9:48:00,"4",22,110,10.00,24593,89485,106608,17123,,,,,
2/16/2016 0:00:00,707,1,12/30/1899 10:34:00,"4",24,110,10.00,24593,122679,140118,17439,,,,,
2/16/2016 0:00:00,711,1,12/30/1899 11:04:00,"4",14,75,10.00,24593,140118,158558,18440,,,,,
2/16/2016 0:00:00,716,1,12/30/1899 11:33:00,"1",30,125,10.00,24593,158558,178167,19609,,,,,
2/16/2016 0:00:00,723,1,12/30/1899 11:52:00,"2",40,155,10.00,24593,178167,197046,18879,,,,,
2/16/2016 0:00:00,801,1,12/30/1899 8:19:00,"4",22,110,10.00,24593,18776,36238,17462,,,,,
2/16/2016 0:00:00,804,1,12/30/1899 7:46:00,"4",20,90,10.00,24593,455,18776,18321,,,,,
2/16/2016 0:00:00,809,1,12/30/1899 7:56:00,"4",34,125,10.00,24565,805394,826838,21444,,,,,"spooled out 15' too far, corrected before starting timer"
2/16/2016 0:00:00,812,1,12/30/1899 15:11:00,"2",20,90,10.00,24565,5038,21740,16702,,,,,"Weeds on side flowmeter"
2/16/2016 0:00:00,815,1,12/30/1899 14:43:00,"2",18,75,10.00,24565,986315,5038,18723,,,,,
2/16/2016 0:00:00,901,1,12/30/1899 8:32:00,"4",8,45,10.00,24565,826838,845953,19115,,,,,
2/16/2016 0:00:00,902,1,12/30/1899 9:06:00,"4",28,110,10.00,24565,845953,864424,18471,,,,,"Weeds on side flowmeter"
2/16/2016 0:00:00,906,1,12/30/1899 13:22:00,"2",40,155,10.00,24565,948647,968074,19427,,,,,
2/16/2016 0:00:00,910,1,12/30/1899 12:51:00,"1",40,155,10.00,24565,929992,948647,18655,,,,,"weeds on side meter"
2/16/2016 0:00:00,912,1,12/30/1899 12:19:00,"4",39,140,10.00,24565,911102,929992,18890,,,,,
2/16/2016 0:00:00,914,1,12/30/1899 11:17:00,"4",34,125,10.00,24565,891768,911102,19334,,,,,
2/16/2016 0:00:00,915,1,12/30/1899 9:40:00,"4",24,90,10.00,24565,864424,881658,17234,,,,,
2/16/2016 0:00:00,918,1,12/30/1899 10:21:00,"4",24,90,10.00,24565,881658,891768,10110,,,,,"Weeds on side flowmeter"
2/16/2016 0:00:00,919,1,12/30/1899 14:04:00,"2",25,110,10.00,24565,968074,986315,18241,,,,,"Weeds on side flowmeter"
2/17/2016 0:00:00,405,1,12/30/1899 11:31:00,"2",10,60,10.00,24565,108983,128611,19628,,,,,
2/17/2016 0:00:00,411,1,12/30/1899 12:16:00,"2",11,60,10.00,24565,128611,149780,21169,,,,,"Very windy, hard to keep sled down"
2/17/2016 0:00:00,418,1,12/30/1899 11:05:00,"1",30,125,10.00,24565,93693,108983,15290,,,,,
2/17/2016 0:00:00,501,1,12/30/1899 13:24:00,"2",21,90,10.00,24565,171610,188851,17241,,,,,"Van dorn vent broken"
2/17/2016 0:00:00,504,1,12/30/1899 12:48:00,"2",21,90,10.00,24565,149780,171610,21830,,,,,
2/17/2016 0:00:00,508,1,12/30/1899 14:23:00,"2",55,155,10.00,24565,208815,227210,18395,,,,,"Van dorn port broken"
2/17/2016 0:00:00,519,1,12/30/1899 13:51:00,"2",7,45,10.00,24565,188851,208815,19964,,,,,"Van dorn port broken; very windy, hard to keep sled down"
2/17/2016 0:00:00,520,1,12/30/1899 15:08:00,"2",38,140,10.00,24565,227210,246614,19404,,,,,"Van dorn port broken"
2/17/2016 0:00:00,602,1,12/30/1899 10:37:00,"4",8,45,10.00,24565,76734,93693,16959,,,,,
2/17/2016 0:00:00,606,1,12/30/1899 9:55:00,"4",25,110,10.00,24565,59988,76734,16746,,,,,"Re-tow: cod end wrapped around sled; no sample taken from first tow"
2/17/2016 0:00:00,609,1,12/30/1899 8:51:00,"4",27,110,10.00,24565,41847,59567,17720,,,,,"Re-tow; net flowmeter way low"
2/17/2016 0:00:00,610,1,12/30/1899 8:19:00,"4",16,75,10.00,24565,21740,40208,18468,,,,,
2/18/2016 0:00:00,340,1,12/30/1899 8:41:00,"4",10,60,10.00,24565,253597,269083,15486,,,,,"GPS taken at 8 min mark"
2/18/2016 0:00:00,342,1,12/30/1899 9:12:00,"4",25,110,10.00,24565,269083,287753,18670,,,,,
2/18/2016 0:00:00,343,1,12/30/1899 9:36:00,"4",10,60,10.00,24565,287753,308850,21097,,,,,
2/18/2016 0:00:00,344,1,12/30/1899 10:10:00,"4",15,75,10.00,24565,308850,325983,17133,,,,,
2/18/2016 0:00:00,345,1,12/30/1899 10:34:00,"4",15,75,10.00,24565,325983,342571,16588,,,,,
2/18/2016 0:00:00,346,1,12/30/1899 11:16:00,"4",20,90,10.00,24565,342571,360981,18410,,,,,
2/18/2016 0:00:00,347,1,12/30/1899 11:41:00,"4",22,90,10.00,24565,360981,378682,17701,,,,,
2/18/2016 0:00:00,348,1,12/30/1899 12:03:00,"1",18,75,10.00,24565,378682,397720,19038,,,,,
2/18/2016 0:00:00,349,1,12/30/1899 12:28:00,"1",14,60,10.00,24565,397720,415815,18095,,,,,
2/29/2016 0:00:00,809,1,12/30/1899 7:57:00,"2",42,155,10.00,24565,417175,436606,19431,,,,,
2/29/2016 0:00:00,812,1,12/30/1899 14:52:00,"2",22,90,10.00,24565,600688,618174,17486,,,,,
2/29/2016 0:00:00,815,1,12/30/1899 14:20:00,"2",17,75,10.00,24565,582181,600688,18507,,,,,
2/29/2016 0:00:00,901,1,12/30/1899 8:24:00,"4",7,45,10.00,24565,0,19617,19617,,,,,"Weeds on net meter; changed meter check to reflect station average based on weeds comment. LJD 083116"
2/29/2016 0:00:00,902,1,12/30/1899 8:55:00,"4",26,110,10.00,24565,444948,463458,18510,,,,,
2/29/2016 0:00:00,906,1,12/30/1899 13:04:00,"1",43,155,10.00,24565,544494,563568,19074,,,,,
2/29/2016 0:00:00,910,1,12/30/1899 12:30:00,"1",38,140,10.00,24565,527218,544494,17276,,,,,
2/29/2016 0:00:00,912,1,12/30/1899 11:59:00,"1",38,140,10.00,24565,509713,527218,17505,,,,,
2/29/2016 0:00:00,914,1,12/30/1899 10:56:00,"4",30,125,10.00,24565,491431,509713,18282,,,,,
2/29/2016 0:00:00,915,1,12/30/1899 9:25:00,"4",29,110,10.00,24565,463458,474791,11333,,,,,"Weeds on both flowmeters"
2/29/2016 0:00:00,918,1,12/30/1899 10:06:00,"4",25,90,10.00,24565,474791,491431,16640,,,,,"Weeds on net meter"
2/29/2016 0:00:00,919,1,12/30/1899 13:44:00,"2",22,75,10.00,24565,563568,582181,18613,,,,,
3/1/2016 0:00:00,513,1,12/30/1899 8:31:00,"4",30,125,10.00,24565,655716,673383,17667,,,,,
3/1/2016 0:00:00,703,1,12/30/1899 9:03:00,"4",12,60,10.00,24565,673383,693112,19729,,,,,
3/1/2016 0:00:00,704,1,12/30/1899 9:29:00,"4",26,110,10.00,24565,693112,711640,18528,,,,,
3/1/2016 0:00:00,705,1,12/30/1899 10:21:00,"2",13,60,10.00,24565,730408,747794,17386,,,,,
3/1/2016 0:00:00,706,1,12/30/1899 9:57:00,"4",24,90,10.00,24565,711640,730408,18768,,,,,
3/1/2016 0:00:00,707,1,12/30/1899 10:45:00,"2",24,90,10.00,24565,747794,766459,18665,,,,,
3/1/2016 0:00:00,711,1,12/30/1899 11:39:00,"2",13,60,10.00,24565,766459,785507,19048,,,,,"Forgot to pull side meter at end of tow."
3/1/2016 0:00:00,716,1,12/30/1899 12:21:00,"2",30,125,10.00,24565,785507,804478,18971,,,,,
3/1/2016 0:00:00,723,1,12/30/1899 12:44:00,"2",37,140,10.00,24565,804478,822807,18329,,,,,
3/1/2016 0:00:00,801,1,12/30/1899 8:07:00,"4",23,90,10.00,24565,637271,655716,18445,,,,,"GPS taken @ 5 min"
3/1/2016 0:00:00,804,1,12/30/1899 7:43:00,"4",35,140,10.00,24565,618303,637271,18968,,,,,
3/2/2016 0:00:00,405,1,12/30/1899 11:09:00,"2",10,60,10.00,24565,914851,929711,14860,,,,,
3/2/2016 0:00:00,411,1,12/30/1899 12:02:00,"2",13,60,10.00,24565,929711,944530,14819,,,,,
3/2/2016 0:00:00,418,1,12/30/1899 10:42:00,"2",34,125,10.00,24565,898237,914851,16614,,,,,
3/2/2016 0:00:00,501,1,12/30/1899 13:14:00,"2",22,90,10.00,24565,981061,999253,18192,,,,,
3/2/2016 0:00:00,504,1,12/30/1899 12:46:00,"2",23,90,10.00,24565,962290,981061,18771,,,,,
3/2/2016 0:00:00,508,1,12/30/1899 14:08:00,"2",56,155,10.00,24565,18357,32971,14614,,,,,
3/2/2016 0:00:00,519,1,12/30/1899 13:41:00,"2",6,45,10.00,24565,999253,18357,19104,,,,,
3/2/2016 0:00:00,520,1,12/30/1899 14:57:00,"2",38,140,10.00,24565,32971,52764,19793,,,,,
3/2/2016 0:00:00,602,1,12/30/1899 10:14:00,"2",4,45,10.00,24565,880031,898237,18206,,,,,
3/2/2016 0:00:00,606,1,12/30/1899 9:39:00,"2",25,110,10.00,24565,861211,880031,18820,,,,,
3/2/2016 0:00:00,609,1,12/30/1899 9:02:00,"4",34,125,10.00,24565,841661,861211,19550,,,,,
3/2/2016 0:00:00,610,1,12/30/1899 8:29:00,"4",16,75,10.00,24565,822814,841661,18847,,,,,
