"SampleID","StationCode","SampleDate","SampleTime","MethodCode","GearID","GearConditionCode","WeatherCode","VegetationRank","MicrocystisVisualRank","YSI Handheld #","WaterTemperature","Secchi","Conductivity","SpCnd","DO","pH","Turbidity","Entered By","Checked By","UserName","AgencyCode","s_ColLineage","s_Generation","s_Lineage","DataCorrectionComments"
5000,"AL2","10/10/2012",09:20:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,18.5,0.36,798,NA,8.04,8.19,NA,"MW","hc",NA,NA,NA,NA,NA,NA
5001,"AL3","10/10/2012",09:38:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,18.7,0.21,824,NA,11.53,8.45,NA,"MW","hc",NA,NA,NA,NA,NA,NA
5002,"AL4","10/10/2012",10:03:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,19,0.3,757,NA,9.72,8.68,41.6,"MW","hc",NA,NA,NA,NA,NA,NA
5003,"BL1","10/10/2012",10:55:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,19.4,0.27,655,NA,8.33,8.6,68.9,"MW","hc",NA,NA,NA,NA,NA,NA
5005,"BL2","10/10/2012",11:40:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,18.8,0.15,330,NA,8.82,8.65,NA,"pc","hc",NA,NA,NA,NA,NA,NA
5006,"BL3","10/10/2012",12:00:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,18.1,0.18,278,NA,9.13,8.47,NA,"pc","hc",NA,NA,NA,NA,NA,NA
5007,"BL4","10/10/2012",12:40:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,17.4,0.15,243,NA,9.29,8.61,220,"PC","hc",NA,NA,NA,NA,NA,NA
5008,"BL5","10/10/2012",13:03:00,"BSEIN","SEIN50",4,"CLR",NA,NA,NA,18,0.22,179,NA,10.4,8.81,24.6,"pc","hc",NA,NA,NA,NA,NA,NA
5004,"PCS","10/10/2012",11:00:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,19.4,0.21,655,NA,8.33,8.6,68.9,"pc","JS",NA,NA,NA,NA,NA,NA
4998,"PCS","10/9/2012",09:55:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,18.7,0.21,664,NA,7.72,8.04,57.7,"pc","JS",NA,NA,NA,NA,NA,NA
4996,"PCS","10/8/2012",09:40:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,18.9,0.18,706,NA,8.54,8.08,82.6,"JF","JS",NA,NA,NA,NA,NA,NA
4995,"PCS","10/5/2012",09:20:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,20.2,0.27,765,NA,9.32,8.16,62.4,"JF","JS",NA,NA,NA,NA,NA,NA
4994,"PCS","10/4/2012",09:15:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,20.9,0.24,843,NA,9.45,7.99,59.1,"JF","JS",NA,NA,NA,NA,NA,NA
4993,"PCS","10/3/2012",12:44:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,23.5,0.28,819,NA,NA,8.46,39.4,"JF","JS",NA,NA,NA,NA,NA,NA
4992,"PCS","10/2/2012",08:55:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,21.8,0.38,795,NA,8.31,7.74,37.9,"JF","JS",NA,NA,NA,NA,NA,NA
4991,"PCS","10/1/2012",09:34:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,21.5,0.35,789,NA,7.74,7.73,39.1,"JF","JS",NA,NA,NA,NA,NA,NA
4990,"PCS","9/28/2012",11:45:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,21.7,0.22,729,NA,9.01,8.22,28.9,"pc","JS",NA,NA,NA,NA,NA,NA
4989,"YB","9/28/2012",10:35:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,20.9,0.16,879,NA,5.47,8.09,54.6,"pc","hc",NA,NA,NA,NA,NA,NA
4979,"AL1","9/27/2012",13:16:00,"BSEIN","SEIN50",2,"CLR",NA,NA,NA,21.8,0.26,826,NA,6.79,8.14,38.2,"pc","hc",NA,NA,NA,NA,NA,NA
4980,"AL2","9/27/2012",12:52:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,22,0.26,836,NA,8.53,8.21,NA,"pc","hc",NA,NA,NA,NA,NA,NA
4981,"AL3","9/27/2012",12:00:00,"BSEIN","SEIN50",2,"CLR",NA,NA,NA,21.5,0.36,799,NA,9.54,8.31,NA,"pc","hc",NA,NA,NA,NA,NA,NA
4982,"AL4","9/27/2012",11:39:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,21.3,0.29,722,NA,8.31,8.2,32.2,"pc","hc",NA,NA,NA,NA,NA,NA
4984,"BL1","9/27/2012",09:45:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,20.4,0.33,686,NA,7.29,8.27,29.3,"pc","hc",NA,NA,NA,NA,NA,NA
4985,"BL2","9/27/2012",09:08:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,20.6,0.26,653,NA,7.61,8.28,NA,"pc","hc",NA,NA,NA,NA,NA,NA
4986,"BL3","9/27/2012",08:42:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,20.5,0.29,623,NA,7.51,8.23,49.6,"pc","hc",NA,NA,NA,NA,NA,NA
4987,"BL4","9/27/2012",08:24:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,20.1,0.24,510,NA,7.9,8.07,NA,"pc","hc",NA,NA,NA,NA,NA,NA
4988,"BL5","9/27/2012",08:00:00,"BSEIN","SEIN50",4,"CLR",NA,NA,NA,19.7,0.44,238,NA,9.46,7.91,38.7,"pc",NA,NA,NA,NA,NA,NA,NA
4983,"PCS","9/27/2012",11:15:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,20.4,0.33,686,NA,7.29,8.27,29.3,"pc","JS",NA,NA,NA,NA,NA,NA
4977,"PCS","9/26/2012",10:30:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,20.5,0.28,674,NA,7.96,7.56,35.3,"pc","JS",NA,NA,NA,NA,NA,NA
4978,"PCS","9/25/2012",10:18:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,20.7,0.28,712,NA,8.24,8.04,40.3,"pc","JS",NA,NA,NA,NA,NA,NA
4967,"AL1","9/13/2012",15:07:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,22.4,0.34,586,NA,5.5,7.95,40.2,"pc","hc",NA,NA,NA,NA,NA,NA
4968,"AL2","9/13/2012",14:39:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,22.5,0.21,590,NA,5.7,8.15,NA,"pc","hc",NA,NA,NA,NA,NA,NA
4969,"AL3","9/13/2012",14:00:00,"BSEIN","SEIN50",3,"CLR",NA,NA,NA,22.3,0.18,588,NA,5.5,8.07,NA,"pc","hc",NA,NA,NA,NA,NA,NA
4970,"AL4","9/13/2012",13:34:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,22.1,0.19,587,NA,5.4,8.22,141,"pc","hc",NA,NA,NA,NA,NA,NA
4971,"BL1","9/13/2012",12:55:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,22.2,0.28,587,NA,6.45,8.17,56.7,"pc","hc",NA,NA,NA,NA,NA,NA
4972,"BL2","9/13/2012",12:15:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,21.8,0.27,578,NA,5.68,8.16,NA,"pc","hc",NA,NA,NA,NA,NA,NA
4973,"BL3","9/13/2012",11:40:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,22.1,0.28,578,NA,6.02,8.21,NA,"pc","hc",NA,NA,NA,NA,NA,NA
4974,"BL4","9/13/2012",11:06:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,21.7,0.23,564,NA,6,8.14,66,"pc","hc",NA,NA,NA,NA,NA,NA
4975,"BL5","9/13/2012",10:10:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,21,0.33,445,NA,8.1,8.47,40.4,"pc","hc",NA,NA,NA,NA,NA,NA
4976,"YB","9/13/2012",07:57:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,21.1,0.13,855,NA,3.88,7.7,69.2,"pc","hc",NA,NA,NA,NA,NA,NA
4966,"AL1","8/29/2012",13:08:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,23,0.27,600,NA,4.81,8.07,32.8,"SR","ja",NA,NA,NA,NA,NA,NA
4965,"AL2","8/29/2012",12:41:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,23.8,0.16,613,NA,5.31,8.09,NA,"SR","ja",NA,NA,NA,NA,NA,NA
4964,"AL3","8/29/2012",12:00:00,"BSEIN","SEIN50",2,"CLR",NA,NA,NA,23.9,0.27,613,NA,6.95,8.23,NA,"SR","ja",NA,NA,NA,NA,NA,NA
4963,"AL4","8/29/2012",11:28:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,23.1,0.24,608,NA,6.02,8.15,41.8,"SR","ja",NA,NA,NA,NA,NA,NA
4962,"BL1","8/29/2012",10:42:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,22.4,0.18,611,NA,6.05,8.14,119,"SR","ja",NA,NA,NA,NA,NA,NA
4961,"BL2","8/29/2012",10:05:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,22.2,0.19,651,NA,8.03,8.23,NA,"SR","ja",NA,NA,NA,NA,NA,NA
4960,"BL3","8/29/2012",09:37:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,NA,0.23,511,NA,8.33,8.25,NA,"SR","ja",NA,NA,NA,NA,NA,NA
4959,"BL4","8/29/2012",09:18:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,21.5,0.16,284,NA,8.02,8.24,111,"SR","ja",NA,NA,NA,NA,NA,NA
4958,"BL5","8/29/2012",08:46:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,20.3,0.4,155,NA,9.45,8.56,39.9,"SR","ja",NA,NA,NA,NA,NA,NA
4957,"YB","8/29/2012",07:00:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,21,0.34,845,NA,NA,7.36,43.5,"SR","ja",NA,NA,NA,NA,NA,NA
4948,"AL1","8/16/2012",07:56:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,23.6,0.15,806,NA,5.69,7.53,64.3,"SR","ja",NA,NA,NA,NA,NA,NA
4949,"AL2","8/16/2012",08:34:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,23.2,0.14,340,NA,6.31,8.13,NA,"SR","ja",NA,NA,NA,NA,NA,NA
4950,"AL3","8/16/2012",09:12:00,"BSEIN","SEIN50",3,"CLR",NA,NA,NA,23.3,0.13,335,NA,5.96,8.12,NA,"SR","ja",NA,NA,NA,NA,NA,NA
4951,"AL4","8/16/2012",09:55:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,24.1,0.14,352,NA,6.65,8.15,116,"SR","ja",NA,NA,NA,NA,NA,NA
4956,"BL1","8/16/2012",13:20:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,25.8,0.14,305,NA,7.87,8.15,120,"SR","ja",NA,NA,NA,NA,NA,NA
4955,"BL2","8/16/2012",12:42:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,24.2,0.14,226,NA,7.56,8.13,NA,"SR","ja",NA,NA,NA,NA,NA,NA
4954,"BL3","8/16/2012",12:13:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,24,0.14,205,NA,7.7,8.18,NA,"SR","ja",NA,NA,NA,NA,NA,NA
4953,"BL4","8/16/2012",11:43:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,23.8,0.14,196,NA,7.61,8.2,178,"SR","ja",NA,NA,NA,NA,NA,NA
4952,"BL5","8/16/2012",11:03:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,21.5,0.34,153,NA,9.44,8.53,103,"SR","ja",NA,NA,NA,NA,NA,NA
4947,"YB","8/16/2012",07:20:00,"BSEIN","SEIN50",NA,"CLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SR","ja",NA,NA,NA,NA,NA,NA
4945,"AL1","8/1/2012",08:03:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,24.4,0.21,678,NA,6.55,8.27,66.9,"pc","ja",NA,NA,NA,NA,NA,NA
4944,"AL2","8/1/2012",08:40:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,22.6,0.14,346,NA,6.41,8.26,NA,"pc","ja",NA,NA,NA,NA,NA,NA
4943,"AL3","8/1/2012",09:16:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,22.8,0.13,343,NA,6.09,8.16,NA,"pc","ja",NA,NA,NA,NA,NA,NA
4942,"AL4","8/1/2012",09:53:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,24.8,0.14,385,NA,7.28,8.25,NA,"pc","ja",NA,NA,NA,NA,NA,NA
4937,"BL1","8/1/2012",13:24:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,25.8,0.15,297,NA,8.89,8.26,109,"PC","ja",NA,NA,NA,NA,NA,NA
4938,"BL2","8/1/2012",12:50:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,24.6,0.13,218,NA,8.15,8.19,NA,"pc","ja",NA,NA,NA,NA,NA,NA
4939,"BL3","8/1/2012",12:22:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,23.9,0.15,201,NA,8.21,8.22,NA,"pc","ja",NA,NA,NA,NA,NA,NA
4940,"BL4","8/1/2012",11:46:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,24.3,0.13,202,NA,7.48,8.14,145,"pc","ja",NA,NA,NA,NA,NA,NA
4941,"BL5","8/1/2012",11:00:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,22.9,0.27,155,NA,9.11,8.33,77.4,"pc","ja",NA,NA,NA,NA,NA,NA
4946,"YB","8/1/2012",07:07:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,22.4,0.12,1409,NA,2.08,7.45,387,"pc","ja",NA,NA,NA,NA,NA,NA
4936,"YB","7/20/2012",08:59:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,21,0.19,1295,NA,3.52,7.67,83.4,"SR","ja",NA,NA,NA,NA,NA,NA
4927,"AL1","7/19/2012",08:15:00,"BSEIN","SEIN50",1,"CLD",NA,NA,NA,22,0.22,778,NA,8.35,7.58,116,"SR","ja",NA,NA,NA,NA,NA,NA
4928,"AL2","7/19/2012",09:34:00,"BSEIN","SEIN50",1,"CLD",NA,NA,NA,20.6,0.15,366,NA,6.75,8.15,NA,"SR","ja",NA,NA,NA,NA,NA,NA
4929,"AL3","7/19/2012",10:36:00,"BSEIN","SEIN50",1,"CLD",NA,NA,NA,20.6,0.12,323,NA,7.05,8.13,NA,"SR","ja",NA,NA,NA,NA,NA,NA
4930,"AL4","7/19/2012",11:45:00,"BSEIN","SEIN50",2,"CLD",NA,NA,NA,22.7,0.11,394,NA,7.71,8.24,236,"SR","ja",NA,NA,NA,NA,NA,NA
4935,"BL1","7/19/2012",16:41:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,24.1,0.13,316,NA,8.65,8.29,210,"SR","ja",NA,NA,NA,NA,NA,NA
4934,"BL2","7/19/2012",16:00:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,23.2,0.13,240,NA,8.47,8.17,NA,"SR","ja",NA,NA,NA,NA,NA,NA
4933,"BL3","7/19/2012",15:12:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,23.6,0.14,220,NA,8.97,8.15,NA,"SR","ja",NA,NA,NA,NA,NA,NA
4932,"BL4","7/19/2012",14:33:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,22.4,0.15,201,NA,8.23,8.07,145,"SR","ja",NA,NA,NA,NA,NA,NA
4931,"BL5","7/19/2012",12:51:00,"BSEIN","SEIN50",1,"CLD",NA,NA,NA,21,0.17,156,NA,10.21,8.45,275,"SR","ja",NA,NA,NA,NA,NA,NA
4917,"AL1","7/3/2012",08:17:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,23.3,0.16,841,NA,7.07,7.69,62.3,"pc","ja",NA,NA,NA,NA,NA,NA
4916,"AL2","7/3/2012",09:02:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,22.7,0.17,443,NA,7.51,8.16,NA,"pc","ja",NA,NA,NA,NA,NA,NA
4925,"AL3","7/3/2012",09:34:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,23.1,0.14,424,NA,8.34,8.21,NA,"pc","ja",NA,NA,NA,NA,NA,NA
4924,"AL4","7/3/2012",10:15:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,23.5,0.15,460,NA,7.38,8.15,100,"pc","ja",NA,NA,NA,NA,NA,NA
4919,"BL1","7/3/2012",13:31:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,26,0.11,402,NA,8.1,8.16,173,"pc","ja",NA,NA,NA,NA,NA,NA
4920,"BL2","7/3/2012",13:00:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,24,0.14,284,NA,7.89,8.11,NA,"pc","ja",NA,NA,NA,NA,NA,NA
4921,"BL3","7/3/2012",12:33:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,23.3,0.13,240,NA,8.53,8.13,NA,"pc","ja",NA,NA,NA,NA,NA,NA
4922,"BL4","7/3/2012",12:07:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,23.3,0.1,227,NA,8.32,8.14,167,"pc","ja",NA,NA,NA,NA,NA,NA
4923,"BL5","7/3/2012",11:37:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,21.9,0.22,175,NA,9.95,8.4,59.9,"pc","ja",NA,NA,NA,NA,NA,NA
4918,"YB","7/3/2012",14:28:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,29,0.26,1550,NA,9.63,8.3,40.5,"pc","ja",NA,NA,NA,NA,NA,NA
4915,"PCS","6/29/2012",11:30:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,23.2,0.14,415,NA,8.56,8.15,132,"pc","ja",NA,NA,NA,NA,NA,NA
4914,"STTD","6/29/2012",09:40:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,21.7,0.14,233,NA,8.34,7.79,138,"pc","op",NA,NA,NA,NA,NA,NA
4913,"PCS","6/28/2012",10:20:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,21.9,0.16,372,NA,7.72,8.08,153,"pc",NA,NA,NA,NA,NA,NA,NA
4912,"STTD","6/28/2012",09:09:00,"RSTR","RSTR8",3,"CLR",NA,NA,NA,21.8,0.16,241,NA,7.72,7.75,169,"pc","op",NA,NA,NA,NA,NA,NA
4911,"PCS","6/27/2012",12:00:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,25,0.13,387,NA,10.73,8.28,131,"pc","ja",NA,NA,NA,NA,NA,NA
4910,"STTD","6/27/2012",10:00:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,21.7,0.11,236,NA,8.32,7.68,165,"pc","op",NA,NA,NA,NA,NA,NA
4908,"PCS","6/26/2012",12:40:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,22.9,0.14,375,NA,8.78,8.22,137,"pc","ja",NA,NA,NA,NA,NA,NA
4909,"STTD","6/26/2012",10:45:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,20.5,0.12,220,NA,8.67,7.82,181,"pc","op",NA,NA,NA,NA,NA,NA
4906,"PCS","6/25/2012",12:12:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,21.7,0.1,336,NA,8.76,8.11,155,"pc","ja",NA,NA,NA,NA,NA,NA
4907,"STTD","6/25/2012",10:40:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,20.3,0.14,217,NA,9.01,7.89,NA,"pc","op",NA,NA,NA,NA,NA,NA
4902,"PCS","6/22/2012",11:30:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,22.4,0.12,293,NA,8.53,8.05,163,"pc","ja",NA,NA,NA,NA,NA,NA
4901,"STTD","6/22/2012",09:53:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,20.5,0.11,215,NA,9.12,7.85,155,"pc","op",NA,NA,NA,NA,NA,NA
4903,"PCS","6/21/2012",10:11:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,23.5,0.15,296,NA,7.42,7.88,176,"pc","ja",NA,NA,NA,NA,NA,NA
4904,"STTD","6/21/2012",09:00:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,22.6,0.16,219,NA,8.38,7.59,119,"pc","op",NA,NA,NA,NA,NA,NA
4900,"YB","6/21/2012",10:53:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,22.5,0.13,1315,NA,9.25,8.66,121,"pc","ja",NA,NA,NA,NA,NA,NA
4889,"AL1","6/20/2012",08:07:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,23.1,0.16,724,NA,7.1,7.42,102,"pc","ja",NA,NA,NA,NA,NA,NA
4890,"AL2","6/20/2012",08:44:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,23.5,0.14,455,NA,6.31,7.93,NA,"pc","ja",NA,NA,NA,NA,NA,NA
4891,"AL3","6/20/2012",09:09:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,23.8,0.15,482,NA,6.56,8.06,NA,"pc","ja",NA,NA,NA,NA,NA,NA
4892,"AL4","6/20/2012",09:39:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,23.6,0.15,516,NA,6.37,8.07,142,"pc","ja",NA,NA,NA,NA,NA,NA
4898,"BL1","6/20/2012",13:43:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,25.5,0.16,448,NA,7.18,8.01,168,"SR","ja",NA,NA,NA,NA,NA,NA
4897,"BL2","6/20/2012",13:17:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,24.3,0.14,299,NA,7.41,8.08,148,"SR","ja",NA,NA,NA,NA,NA,NA
4896,"BL3","6/20/2012",12:55:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,24.5,0.15,275,NA,7.77,8.01,NA,"SR","ja",NA,NA,NA,NA,NA,NA
4895,"BL4","6/20/2012",12:24:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,23.8,0.16,259,NA,7.73,7.97,NA,"SR","ja",NA,NA,NA,NA,NA,NA
4894,"BL5","6/20/2012",11:53:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,22.1,0.25,190,NA,9.47,8.2,55.5,"SR","ja",NA,NA,NA,NA,NA,NA
4899,"PCS","6/20/2012",14:00:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,25.5,0.16,448,NA,7.18,8.01,168,"SR","ja",NA,NA,NA,NA,NA,NA
4893,"STTD","6/20/2012",10:35:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,23,0.17,245,NA,7.92,8.01,117,"pc","op",NA,NA,NA,NA,NA,NA
4888,"PCS","6/19/2012",12:30:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,24.1,0.15,391,NA,7.19,7.97,193,"pc","ja",NA,NA,NA,NA,NA,NA
4887,"STTD","6/19/2012",10:08:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,22.6,0.17,245,NA,8.35,7.74,132,"pc","op",NA,NA,NA,NA,NA,NA
4886,"PCS","6/18/2012",10:38:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,24.1,0.15,330,NA,7.41,8.05,148,"SR","ja",NA,NA,NA,NA,NA,NA
4885,"STTD","6/18/2012",09:49:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,23.6,0.15,247,NA,7.98,7.82,141,"SR","op",NA,NA,NA,NA,NA,NA
4884,"PCS","6/15/2012",10:45:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,23.4,0.19,618,NA,6.27,8,97.6,"SR","ja",NA,NA,NA,NA,NA,NA
4883,"STTD","6/15/2012",09:01:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,22.9,0.14,265,NA,7.64,7.68,148,"SR","op",NA,NA,NA,NA,NA,NA
4882,"PCS","6/14/2012",11:14:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,24.4,0.22,767,NA,7.42,8.07,58.6,"SR","ja",NA,NA,NA,NA,NA,NA
4881,"STTD","6/14/2012",09:24:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,23.2,0.14,281,NA,7.72,7.67,163,"SR","op",NA,NA,NA,NA,NA,NA
4880,"PCS","6/13/2012",11:32:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,25.6,0.22,877,NA,8.53,8.09,102,"SR","ja",NA,NA,NA,NA,NA,NA
4879,"STTD","6/13/2012",08:38:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,23,0.16,288,NA,7.35,7.66,154,"SR","op",NA,NA,NA,NA,NA,NA
4878,"PCS","6/12/2012",10:00:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,22.8,0.24,888,NA,8.21,8.07,58.4,"SR","ja",NA,NA,NA,NA,NA,NA
4877,"STTD","6/12/2012",08:53:00,"RSTR","RSTR8",4,"CLR",NA,NA,NA,22,0.15,316,NA,7.5,7.7,142,"SR","op",NA,NA,NA,NA,NA,NA
4875,"PCS","6/11/2012",09:41:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,21.3,0.22,886,NA,7.75,7.78,74.5,"SR","ja",NA,NA,NA,NA,NA,NA
4876,"STTD","6/11/2012",10:17:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,21.6,0.12,291,NA,8.21,8.01,162,"SR","op",NA,NA,NA,NA,NA,NA
4874,"PCS","6/8/2012",10:20:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,22.1,0.17,814,NA,6.16,8.11,91.5,"SR","ja",NA,NA,NA,NA,NA,NA
4873,"STTD","6/8/2012",09:00:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,19.9,0.13,245,NA,8.64,8.04,146,"SR","op",NA,NA,NA,NA,NA,NA
4862,"AL1","6/7/2012",08:38:00,"BSEIN","SEIN50",2,"CLR",NA,NA,NA,20.5,0.18,757,NA,4.36,7.67,109,"SR","ja",NA,NA,NA,NA,NA,NA
4863,"AL2","6/7/2012",09:14:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,20.5,0.17,788,NA,6.4,8.16,NA,"SR","ja",NA,NA,NA,NA,NA,NA
4864,"AL3","6/7/2012",09:50:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,21.1,0.17,819,NA,7.5,8.4,NA,"SR","ja",NA,NA,NA,NA,NA,NA
4865,"AL4","6/7/2012",10:27:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,21.1,0.21,828,NA,5.52,8.31,NA,"SR","ja",NA,NA,NA,NA,NA,NA
4871,"BL1","6/7/2012",14:00:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,24,0.23,850,NA,7.3,8.25,68.5,"SR","ja",NA,NA,NA,NA,NA,NA
4870,"BL2","6/7/2012",13:45:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,22.5,0.22,620,NA,7.3,8.12,138,"SR","ja",NA,NA,NA,NA,NA,NA
4869,"BL3","6/7/2012",13:21:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,22.5,0.14,349,NA,7.53,8.17,NA,"SR","ja",NA,NA,NA,NA,NA,NA
4868,"BL4","6/7/2012",13:01:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,21.5,0.15,299,NA,7.41,8.15,NA,"SR","ja",NA,NA,NA,NA,NA,NA
4867,"BL5","6/7/2012",12:30:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,19.5,0.22,198,NA,9.33,8.33,138,"SR","ja",NA,NA,NA,NA,NA,NA
