"StationCode","MethodCode","Date","DateTime","SampleID","effort.hrs"
"PCS","FKTR",2019-03-18,2019-03-18 10:19:00,8448,0
"PCS","FKTR",2019-03-19,2019-03-19 12:55:00,8591,26.6
"PCS","FKTR",2019-03-20,2019-03-20 13:22:00,8594,24.45
"PCS","FKTR",2019-03-21,2019-03-21 14:00:00,8596,24.6333333333333
"PCS","FKTR",2019-03-22,2019-03-22 15:20:00,8599,25.3333333333333
"PCS","FKTR",2019-03-25,2019-03-25 11:10:00,8600,0
"PCS","FKTR",2019-03-26,2019-03-26 13:11:00,8611,26.0166666666667
"PCS","FKTR",2019-03-27,2019-03-27 13:17:00,8614,24.1
"PCS","FKTR",2019-03-28,2019-03-28 12:09:00,8680,22.8666666666667
"PCS","FKTR",2019-03-29,2019-03-29 11:37:00,8617,23.4666666666667
"PCS","FKTR",2019-04-02,2019-04-02 09:28:00,8619,0
"PCS","FKTR",2019-04-03,2019-04-03 13:22:00,8624,27.9
"PCS","FKTR",2019-04-04,2019-04-04 11:30:00,8628,22.1333333333333
"PCS","FKTR",2019-04-05,2019-04-05 12:20:00,8629,24.8333333333333
"PCS","FKTR",2019-04-08,2019-04-08 11:43:00,8630,0
"PCS","FKTR",2019-04-09,2019-04-09 13:00:00,8635,25.2833333333333
"PCS","FKTR",2019-04-10,2019-04-10 14:30:00,8636,25.5
"PCS","FKTR",2019-04-11,2019-04-11 11:29:00,8638,20.9833333333333
"PCS","FKTR",2019-04-12,2019-04-12 11:45:00,8639,24.2666666666667
"PCS","FKTR",2019-04-15,2019-04-15 13:13:00,8607,0
"PCS","FKTR",2019-04-16,2019-04-16 10:41:00,8608,21.4666666666667
"PCS","FKTR",2019-04-17,2019-04-17 13:22:00,8641,26.6833333333333
"PCS","FKTR",2019-04-18,2019-04-18 14:30:00,8642,25.1333333333333
"PCS","FKTR",2019-04-19,2019-04-19 12:21:00,8645,21.85
"PCS","FKTR",2019-04-22,2019-04-22 11:35:00,8651,0
"PCS","FKTR",2019-04-23,2019-04-23 14:20:00,8652,26.75
"PCS","FKTR",2019-04-25,2019-04-25 08:03:00,8524,41.7166666666667
"PCS","FKTR",2019-04-26,2019-04-26 09:07:00,8526,25.0666666666667
"PCS","FKTR",2019-04-29,2019-04-29 12:59:00,8662,0
"PCS","FKTR",2019-04-30,2019-04-30 13:16:00,8664,24.2833333333333
"PCS","FKTR",2019-05-01,2019-05-01 13:05:00,8527,23.8166666666667
"PCS","FKTR",2019-05-02,2019-05-02 12:24:00,8672,23.3166666666667
"PCS","FKTR",2019-05-06,2019-05-06 12:18:00,8676,0
"PCS","FKTR",2019-05-07,2019-05-07 14:18:00,8678,26
"PCS","FKTR",2019-05-08,2019-05-08 12:09:00,8686,21.85
"PCS","FKTR",2019-05-09,2019-05-09 13:15:00,8688,25.1
"PCS","FKTR",2019-05-10,2019-05-10 11:34:00,8689,22.3166666666667
"PCS","FKTR",2019-05-13,2019-05-13 13:35:00,8691,0
"PCS","FKTR",2019-05-14,2019-05-14 11:50:00,8695,22.25
"PCS","FKTR",2019-05-15,2019-05-15 12:26:00,8583,24.6
"PCS","FKTR",2019-05-16,2019-05-16 13:12:00,8698,24.7666666666667
"PCS","FKTR",2019-05-17,2019-05-17 11:42:00,8704,22.5
"PCS","FKTR",2019-05-20,2019-05-20 12:46:00,8705,0
"PCS","FKTR",2019-05-21,2019-05-21 12:53:00,8598,24.1166666666667
"PCS","FKTR",2019-05-22,2019-05-22 12:50:00,8708,23.95
"PCS","FKTR",2019-05-23,2019-05-23 13:33:00,8713,24.7166666666667
"PCS","FKTR",2019-05-24,2019-05-24 13:42:00,8710,24.15
"PCS","FKTR",2019-05-29,2019-05-29 08:58:00,8722,0
"PCS","FKTR",2019-05-30,2019-05-30 10:45:00,8724,25.7833333333333
"PCS","FKTR",2019-05-31,2019-05-31 12:04:00,8727,25.3166666666667
"PCS","FKTR",2019-06-03,2019-06-03 11:14:00,8729,0
"PCS","FKTR",2019-06-04,2019-06-04 10:59:00,8731,23.75
"PCS","FKTR",2019-06-05,2019-06-05 08:55:00,8734,21.9333333333333
"PCS","FKTR",2019-06-06,2019-06-06 11:38:00,8735,26.7166666666667
"PCS","FKTR",2019-06-07,2019-06-07 11:38:00,8737,24
"PCS","FKTR",2019-06-10,2019-06-10 08:50:00,8741,0
"PCS","FKTR",2019-06-11,2019-06-11 08:43:00,8752,23.8833333333333
"PCS","FKTR",2019-06-12,2019-06-12 08:55:00,8754,24.2
"PCS","FKTR",2019-06-13,2019-06-13 10:24:00,8748,25.4833333333333
"PCS","FKTR",2019-06-17,2019-06-17 09:20:00,8756,0
"PCS","FKTR",2019-06-18,2019-06-18 08:23:00,8758,23.05
"PCS","FKTR",2019-06-19,2019-06-19 08:45:00,8760,24.3666666666667
"PCS","FKTR",2019-06-20,2019-06-20 09:18:00,8782,24.55
"PCS","FKTR",2019-06-21,2019-06-21 09:20:00,8784,24.0333333333333
"PCS","FKTR",2019-06-24,2019-06-24 10:30:00,8780,0
"PCS","FKTR",2019-06-25,2019-06-25 12:00:00,8776,25.5
"PCS","FKTR",2019-06-26,2019-06-26 13:44:00,8788,25.7333333333333
"PCS","FKTR",2019-06-27,2019-06-27 11:26:00,8787,21.7
"PCS","FKTR",2019-06-28,2019-06-28 09:12:00,8794,21.7666666666667
"PCS","FKTR",2019-09-16,2019-09-16 11:40:00,8835,0
"PCS","FKTR",2019-09-17,2019-09-17 11:14:00,8836,23.5666666666667
"PCS","FKTR",2019-09-18,2019-09-18 10:04:00,8837,22.8333333333333
"PCS","FKTR",2019-09-19,2019-09-19 09:00:00,8838,22.9333333333333
"PCS","FKTR",2019-09-20,2019-09-20 09:12:00,8839,24.2
"PCS","FKTR",2019-09-23,2019-09-23 11:50:00,8844,0
"PCS","FKTR",2019-09-24,2019-09-24 08:49:00,8848,20.9833333333333
"PCS","FKTR",2019-09-25,2019-09-25 08:50:00,8849,24.0166666666667
"PCS","FKTR",2019-09-26,2019-09-26 08:45:00,8850,23.9166666666667
"PCS","FKTR",2019-09-27,2019-09-27 08:39:00,8851,23.9
"PCS","FKTR",2019-10-07,2019-10-07 09:56:00,8852,0
"PCS","FKTR",2019-10-08,2019-10-08 10:23:00,8853,24.45
"PCS","FKTR",2019-10-09,2019-10-09 10:05:00,8854,23.7
"PCS","FKTR",2019-10-10,2019-10-10 11:50:00,8860,25.75
"PCS","FKTR",2019-10-11,2019-10-11 08:39:00,8861,20.8166666666667
"PCS","FKTR",2019-10-14,2019-10-14 09:45:00,8864,0
"PCS","FKTR",2019-10-15,2019-10-15 09:04:00,8865,23.3166666666667
"PCS","FKTR",2019-10-16,2019-10-16 08:16:00,8866,23.2
"PCS","FKTR",2019-10-17,2019-10-17 09:20:00,8867,25.0666666666667
"PCS","FKTR",2019-10-18,2019-10-18 08:26:00,8868,23.1
"PCS","FKTR",2019-10-28,2019-10-28 13:00:00,8876,0
"PCS","FKTR",2019-10-29,2019-10-29 09:20:00,8878,20.3333333333333
"PCS","FKTR",2019-10-30,2019-10-30 09:50:00,8877,24.5
"PCS","FKTR",2019-10-31,2019-10-31 09:13:00,8879,23.3833333333333
"PCS","FKTR",2019-11-01,2019-11-01 10:00:00,8880,24.7833333333333
"PCS","FKTR",2019-11-04,2019-11-04 11:45:00,8885,0
"PCS","FKTR",2019-11-05,2019-11-05 08:06:00,8889,20.35
"PCS","FKTR",2019-11-06,2019-11-06 08:42:00,8890,24.6
"PCS","FKTR",2019-11-07,2019-11-07 09:29:00,8891,24.7833333333333
"PCS","FKTR",2019-11-08,2019-11-08 09:25:00,8893,23.9333333333333
"PCS","FKTR",2019-11-12,2019-11-12 10:35:00,8892,0
"PCS","FKTR",2019-11-13,2019-11-13 12:31:00,8894,25.9333333333333
"PCS","FKTR",2019-11-14,2019-11-14 07:30:00,8908,18.9833333333333
"PCS","FKTR",2019-11-15,2019-11-15 08:52:00,8907,25.3666666666667
"PCS","FKTR",2019-11-18,2019-11-18 11:25:00,8903,0
"PCS","FKTR",2019-11-19,2019-11-19 09:18:00,8897,21.8833333333333
"PCS","FKTR",2019-11-20,2019-11-20 10:18:00,8899,25
"PCS","FKTR",2019-11-21,2019-11-21 09:21:00,8909,23.05
"PCS","FKTR",2019-11-22,2019-11-22 09:24:00,8895,24.05
"PCS","FKTR",2019-11-25,2019-11-25 11:30:00,8910,0
"PCS","FKTR",2019-11-26,2019-11-26 11:40:00,8912,24.1666666666667
"PCS","FKTR",2019-11-27,2019-11-27 09:58:00,8911,22.3
"PCS","FKTR",2019-12-02,2019-12-02 10:49:00,8913,0
"PCS","FKTR",2019-12-03,2019-12-03 09:20:00,8917,22.5166666666667
"PCS","FKTR",2019-12-04,2019-12-04 09:26:00,8918,24.1
"PCS","FKTR",2019-12-05,2019-12-05 10:23:00,8920,24.95
"PCS","FKTR",2019-12-06,2019-12-06 09:20:00,8924,22.95
"PCS","FKTR",2019-12-09,2019-12-09 13:15:00,8936,0
"PCS","FKTR",2019-12-10,2019-12-10 09:33:00,8937,20.3
"PCS","FKTR",2019-12-11,2019-12-11 09:15:00,8938,23.7
"PCS","FKTR",2019-12-12,2019-12-12 09:53:00,8939,24.6333333333333
"PCS","FKTR",2019-12-13,2019-12-13 09:21:00,8940,23.4666666666667
"PCS","FKTR",2019-12-16,2019-12-16 09:19:00,8935,0
"PCS","FKTR",2019-12-17,2019-12-17 10:36:00,8930,25.2833333333333
"PCS","FKTR",2019-12-18,2019-12-18 11:00:00,8926,24.4
"PCS","FKTR",2019-12-19,2019-12-19 09:20:00,8925,22.3333333333333
"PCS","FKTR",2019-12-20,2019-12-20 09:16:00,8941,23.9333333333333
"PCS","FKTR",2019-12-26,2019-12-26 12:22:00,8951,0
"PCS","FKTR",2019-12-27,2019-12-27 09:44:00,8944,21.3666666666667
"PCS","FKTR",2019-12-30,2019-12-30 10:50:00,8946,0
"PCS","FKTR",2019-12-31,2019-12-31 09:17:00,8943,22.45
"PCS","FKTR",2020-01-02,2020-01-02 10:31:00,8952,0
"PCS","FKTR",2020-01-03,2020-01-03 09:55:00,8956,23.4
"PCS","FKTR",2020-01-06,2020-01-06 13:45:00,8961,0
"PCS","FKTR",2020-01-07,2020-01-07 12:08:00,8960,22.3833333333333
"PCS","FKTR",2020-01-08,2020-01-08 11:30:00,8957,23.3666666666667
"PCS","FKTR",2020-01-09,2020-01-09 11:22:00,8973,23.8666666666667
"PCS","FKTR",2020-01-10,2020-01-10 12:17:00,8975,24.9166666666667
"PCS","FKTR",2020-01-13,2020-01-13 11:04:00,8966,0
"PCS","FKTR",2020-01-14,2020-01-14 13:37:00,8977,26.55
"PCS","FKTR",2020-01-15,2020-01-15 10:50:00,8979,21.2166666666667
"PCS","FKTR",2020-01-16,2020-01-16 11:50:00,8981,25
"PCS","FKTR",2020-01-17,2020-01-17 10:50:00,8983,23
"PCS","FKTR",2020-01-21,2020-01-21 11:22:00,8985,0
"PCS","FKTR",2020-01-22,2020-01-22 12:34:00,8989,25.2
"PCS","FKTR",2020-01-23,2020-01-23 13:35:00,9001,25.0166666666667
"PCS","FKTR",2020-01-24,2020-01-24 11:45:00,8997,22.1666666666667
"PCS","FKTR",2020-01-27,2020-01-27 11:30:00,8995,0
"PCS","FKTR",2020-01-28,2020-01-28 11:23:00,9002,23.8833333333333
"PCS","FKTR",2020-01-29,2020-01-29 10:47:00,9005,23.4
"PCS","FKTR",2020-01-30,2020-01-30 11:23:00,9006,24.6
"PCS","FKTR",2020-02-03,2020-02-03 11:59:00,9013,0
"PCS","FKTR",2020-02-04,2020-02-04 11:47:00,9018,23.8
"PCS","FKTR",2020-02-05,2020-02-05 09:55:00,9023,22.1333333333333
"PCS","FKTR",2020-02-06,2020-02-06 12:04:00,9024,26.15
"PCS","FKTR",2020-02-07,2020-02-07 13:53:00,9026,25.8166666666667
"PCS","FKTR",2020-02-10,2020-02-10 12:40:00,9028,0
"PCS","FKTR",2020-02-11,2020-02-11 10:50:00,9030,22.1666666666667
"PCS","FKTR",2020-02-12,2020-02-12 10:50:00,9032,24
"PCS","FKTR",2020-02-13,2020-02-13 11:15:00,9034,24.4166666666667
"PCS","FKTR",2020-02-14,2020-02-14 11:30:00,9036,24.25
"PCS","FKTR",2020-02-18,2020-02-18 10:50:00,9039,0
"PCS","FKTR",2020-02-19,2020-02-19 13:15:00,9047,26.4166666666667
"PCS","FKTR",2020-02-20,2020-02-20 11:51:00,9055,22.6
"PCS","FKTR",2020-02-21,2020-02-21 15:07:00,9058,27.2666666666667
"PCS","FKTR",2020-02-24,2020-02-24 11:20:00,9059,0
"PCS","FKTR",2020-02-25,2020-02-25 11:22:00,9061,24.0333333333333
"PCS","FKTR",2020-02-26,2020-02-26 11:00:00,9064,23.6333333333333
"PCS","FKTR",2020-02-27,2020-02-27 11:40:00,9066,24.6666666666667
"PCS","FKTR",2020-02-28,2020-02-28 11:00:00,9067,23.3333333333333
"PCS","FKTR",2020-03-02,2020-03-02 10:22:00,9069,0
"PCS","FKTR",2020-03-03,2020-03-03 13:30:00,9071,27.1333333333333
"PCS","FKTR",2020-03-04,2020-03-04 12:22:00,9053,22.8666666666667
"PCS","FKTR",2020-03-05,2020-03-05 11:36:00,9050,23.2333333333333
"PCS","FKTR",2020-03-06,2020-03-06 12:32:00,9089,24.9333333333333
"PCS","FKTR",2020-03-09,2020-03-09 10:10:00,9083,0
"PCS","FKTR",2020-03-10,2020-03-10 11:52:00,9090,25.7
"PCS","FKTR",2020-03-11,2020-03-11 10:54:00,9081,23.0333333333333
"PCS","FKTR",2020-03-12,2020-03-12 11:40:00,9079,24.7666666666667
"PCS","FKTR",2020-03-13,2020-03-13 11:30:00,9077,23.8333333333333
"PCS","FKTR",2020-03-16,2020-03-16 10:37:00,9096,0
"PCS","FKTR",2020-03-17,2020-03-17 10:44:00,9092,24.1166666666667
"PCS","FKTR",2020-10-05,2020-10-05 09:13:00,9100,0
"PCS","FKTR",2020-10-06,2020-10-06 09:04:00,9101,23.85
"PCS","FKTR",2020-10-07,2020-10-07 09:00:00,9102,23.9333333333333
"PCS","FKTR",2020-10-08,2020-10-08 08:45:00,9103,23.75
"PCS","FKTR",2020-10-09,2020-10-09 08:36:00,9104,23.85
"PCS","FKTR",2020-10-12,2020-10-12 08:35:00,9105,0
"PCS","FKTR",2020-10-13,2020-10-13 08:28:00,9106,23.8833333333333
"PCS","FKTR",2020-10-14,2020-10-14 08:22:00,9107,23.9
"PCS","FKTR",2020-10-15,2020-10-15 08:32:00,9108,24.1666666666667
"PCS","FKTR",2020-10-16,2020-10-16 08:33:00,9109,24.0166666666667
"PCS","FKTR",2020-10-19,2020-10-19 08:49:00,9110,0
"PCS","FKTR",2020-10-20,2020-10-20 08:40:00,9111,23.85
"PCS","FKTR",2020-10-21,2020-10-21 08:35:00,9112,23.9166666666667
"PCS","FKTR",2020-10-22,2020-10-22 08:29:00,9113,23.9
"PCS","FKTR",2020-10-23,2020-10-23 08:18:00,9114,23.8166666666667
"PCS","FKTR",2020-10-26,2020-10-26 08:59:00,9115,0
"PCS","FKTR",2020-10-27,2020-10-27 08:16:00,9116,23.2833333333333
"PCS","FKTR",2020-10-28,2020-10-28 08:40:00,9117,24.4
"PCS","FKTR",2020-10-29,2020-10-29 08:54:00,9118,24.2333333333333
"PCS","FKTR",2020-10-30,2020-10-30 09:25:00,9119,24.5166666666667
"PCS","FKTR",2020-11-02,2020-11-02 09:52:00,9120,0
"PCS","FKTR",2020-11-03,2020-11-03 09:33:00,9121,23.6833333333333
"PCS","FKTR",2020-11-04,2020-11-04 09:30:00,9122,23.95
"PCS","FKTR",2020-11-05,2020-11-05 09:18:00,9123,23.8
"PCS","FKTR",2020-11-06,2020-11-06 09:14:00,9124,23.9333333333333
"PCS","FKTR",2020-11-09,2020-11-09 09:43:00,9125,0
"PCS","FKTR",2020-11-10,2020-11-10 09:25:00,9126,23.7
"PCS","FKTR",2020-11-12,2020-11-12 10:05:00,9127,0
"PCS","FKTR",2020-11-13,2020-11-13 09:42:00,9128,23.6166666666667
"PCS","FKTR",2020-11-16,2020-11-16 14:07:00,9129,0
"PCS","FKTR",2020-11-17,2020-11-17 12:48:00,9130,22.6833333333333
"PCS","FKTR",2020-11-18,2020-11-18 09:16:00,9131,20.4666666666667
"PCS","FKTR",2020-11-19,2020-11-19 09:14:00,9132,23.9666666666667
"PCS","FKTR",2020-11-20,2020-11-20 13:13:00,9133,27.9833333333333
"PCS","FKTR",2020-11-23,2020-11-23 09:32:00,9134,0
"PCS","FKTR",2020-11-24,2020-11-24 09:24:00,9135,23.8666666666667
"PCS","FKTR",2020-11-25,2020-11-25 09:30:00,9136,24.1
"PCS","FKTR",2020-11-30,2020-11-30 13:35:00,9137,0
"PCS","FKTR",2020-12-01,2020-12-01 12:05:00,9138,22.5
"PCS","FKTR",2020-12-03,2020-12-03 09:23:00,9140,24
"PCS","FKTR",2020-12-04,2020-12-04 09:30:00,9141,24.1166666666667
"STTD","RSTR",2010-01-04,2010-01-04 12:00:00,3739,0
"STTD","RSTR",2010-01-05,2010-01-05 10:31:00,3125,22.5166666666667
"STTD","RSTR",2010-01-06,2010-01-06 12:34:00,3168,26.05
"STTD","RSTR",2010-01-07,2010-01-07 13:00:00,3191,24.4333333333333
"STTD","RSTR",2010-01-11,2010-01-11 09:54:00,3279,0
"STTD","RSTR",2010-01-12,2010-01-12 10:17:00,3346,24.3833333333333
"STTD","RSTR",2010-01-13,2010-01-13 11:30:00,3369,25.2166666666667
"STTD","RSTR",2010-01-14,2010-01-14 12:02:00,3392,24.5333333333333
"STTD","RSTR",2010-01-19,2010-01-19 09:38:00,3634,0
"STTD","RSTR",2010-01-21,2010-01-21 13:29:00,3460,51.85
"STTD","RSTR",2010-01-25,2010-01-25 10:35:00,3482,0
"STTD","RSTR",2010-01-26,2010-01-26 12:42:00,3546,26.1166666666667
"STTD","RSTR",2010-01-27,2010-01-27 12:45:00,3547,0
"STTD","RSTR",2010-01-27,2010-01-27 14:46:00,3548,2.01666666666667
"STTD","RSTR",2010-01-28,2010-01-28 09:43:00,3549,0
"STTD","RSTR",2010-01-28,2010-01-28 13:10:00,3550,3.45
"STTD","RSTR",2010-01-29,2010-01-29 12:52:00,3552,0
"STTD","RSTR",2010-01-29,2010-01-29 15:01:00,3551,2.15
"STTD","RSTR",2010-02-01,2010-02-01 11:07:00,3554,0
"STTD","RSTR",2010-02-01,2010-02-01 13:16:00,3553,2.15
"STTD","RSTR",2010-02-02,2010-02-02 09:56:00,3555,0
"STTD","RSTR",2010-02-02,2010-02-02 14:36:00,3556,4.66666666666667
"STTD","RSTR",2010-02-03,2010-02-03 12:06:00,3557,0
"STTD","RSTR",2010-02-04,2010-02-04 13:06:00,3635,25
"STTD","RSTR",2010-02-08,2010-02-08 09:50:00,1023,0
"STTD","RSTR",2010-02-08,2010-02-08 14:50:00,1024,5
"STTD","RSTR",2010-02-09,2010-02-09 11:27:00,3636,0
"STTD","RSTR",2010-02-09,2010-02-09 15:33:00,3637,4.1
"STTD","RSTR",2010-02-10,2010-02-10 11:13:00,1028,0
"STTD","RSTR",2010-02-10,2010-02-10 15:35:00,1029,4.36666666666667
"STTD","RSTR",2010-02-11,2010-02-11 10:20:00,3639,0
"STTD","RSTR",2010-02-11,2010-02-11 14:40:00,3638,4.33333333333333
"STTD","RSTR",2010-02-16,2010-02-16 10:45:00,3640,0
"STTD","RSTR",2010-02-16,2010-02-16 15:04:00,3641,4.31666666666667
"STTD","RSTR",2010-02-17,2010-02-17 09:34:00,3642,0
"STTD","RSTR",2010-02-17,2010-02-17 13:37:00,3643,4.05
"STTD","RSTR",2010-02-18,2010-02-18 12:30:00,3644,22.8833333333333
"STTD","RSTR",2010-02-23,2010-02-23 10:43:00,3645,0
"STTD","RSTR",2010-02-24,2010-02-24 10:44:00,3646,24.0166666666667
"STTD","RSTR",2010-02-25,2010-02-25 16:15:00,3647,29.5166666666667
"STTD","RSTR",2010-02-26,2010-02-26 11:00:00,3648,18.75
"STTD","RSTR",2010-03-01,2010-03-01 10:25:00,3649,0
"STTD","RSTR",2010-03-02,2010-03-02 11:30:00,3650,25.0833333333333
"STTD","RSTR",2010-03-03,2010-03-03 11:35:00,3651,24.0833333333333
"STTD","RSTR",2010-03-04,2010-03-04 11:14:00,3652,23.65
"STTD","RSTR",2010-03-08,2010-03-08 10:18:00,3653,0
"STTD","RSTR",2010-03-09,2010-03-09 11:00:00,3654,24.7
"STTD","RSTR",2010-03-10,2010-03-10 09:57:00,3617,22.95
"STTD","RSTR",2010-03-11,2010-03-11 11:30:00,3618,25.55
"STTD","RSTR",2010-03-15,2010-03-15 09:40:00,3619,0
"STTD","RSTR",2010-03-16,2010-03-16 09:50:00,3620,24.1666666666667
"STTD","RSTR",2010-03-17,2010-03-17 11:49:00,3621,25.9833333333333
"STTD","RSTR",2010-03-18,2010-03-18 10:30:00,3622,22.6833333333333
"STTD","RSTR",2010-03-22,2010-03-22 10:20:00,3623,0
"STTD","RSTR",2010-03-23,2010-03-23 10:00:00,3624,23.6666666666667
"STTD","RSTR",2010-03-24,2010-03-24 11:31:00,3625,25.5166666666667
"STTD","RSTR",2010-03-25,2010-03-25 10:55:00,3626,23.4
"STTD","RSTR",2010-03-26,2010-03-26 10:30:00,3627,23.5833333333333
"STTD","RSTR",2010-03-29,2010-03-29 09:20:00,3628,0
"STTD","RSTR",2010-03-30,2010-03-30 12:12:00,3629,26.8666666666667
"STTD","RSTR",2010-03-31,2010-03-31 10:40:00,3630,22.4666666666667
"STTD","RSTR",2010-04-01,2010-04-01 10:36:00,3631,23.9333333333333
"STTD","RSTR",2010-04-05,2010-04-05 10:19:00,3632,0
"STTD","RSTR",2010-04-06,2010-04-06 10:45:00,3633,24.4333333333333
"STTD","RSTR",2010-04-07,2010-04-07 10:20:00,3664,23.5833333333333
"STTD","RSTR",2010-04-08,2010-04-08 10:00:00,3665,23.6666666666667
"STTD","RSTR",2010-04-12,2010-04-12 12:20:00,3666,0
"STTD","RSTR",2010-04-13,2010-04-13 10:45:00,3667,22.4166666666667
"STTD","RSTR",2010-04-14,2010-04-14 10:11:00,3668,23.4333333333333
"STTD","RSTR",2010-04-15,2010-04-15 10:30:00,3669,24.3166666666667
"STTD","RSTR",2010-04-19,2010-04-19 11:38:00,3670,0
"STTD","RSTR",2010-04-20,2010-04-20 12:00:00,4926,24.3666666666667
"STTD","RSTR",2010-04-22,2010-04-22 10:45:00,1039,0
"STTD","RSTR",2010-04-23,2010-04-23 11:45:00,1035,25
"STTD","RSTR",2010-04-26,2010-04-26 11:00:00,1036,0
"STTD","RSTR",2010-04-27,2010-04-27 10:20:00,1037,23.3333333333333
"STTD","RSTR",2010-04-28,2010-04-28 12:15:00,1056,25.9166666666667
"STTD","RSTR",2010-04-29,2010-04-29 11:15:00,1057,23
"STTD","RSTR",2010-04-30,2010-04-30 10:40:00,3678,23.4166666666667
"STTD","RSTR",2010-05-03,2010-05-03 10:10:00,3679,0
"STTD","RSTR",2010-05-04,2010-05-04 10:00:00,3680,23.8333333333333
"STTD","RSTR",2010-05-05,2010-05-05 10:15:00,3681,24.25
"STTD","RSTR",2010-05-06,2010-05-06 11:00:00,3689,24.75
"STTD","RSTR",2010-05-10,2010-05-10 10:33:00,3690,0
"STTD","RSTR",2010-05-11,2010-05-11 10:42:00,3682,24.15
"STTD","RSTR",2010-05-12,2010-05-12 09:54:00,3683,23.2
"STTD","RSTR",2010-05-13,2010-05-13 11:47:00,3684,25.8833333333333
"STTD","RSTR",2010-05-17,2010-05-17 09:42:00,3685,0
"STTD","RSTR",2010-05-18,2010-05-18 10:15:00,3686,24.55
"STTD","RSTR",2010-05-19,2010-05-19 11:00:00,3687,24.75
"STTD","RSTR",2010-05-20,2010-05-20 09:53:00,3688,22.8833333333333
"STTD","RSTR",2010-05-27,2010-05-27 10:18:00,3693,0
"STTD","RSTR",2010-05-28,2010-05-28 09:21:00,3694,23.05
"STTD","RSTR",2010-06-01,2010-06-01 11:10:00,3729,0
"STTD","RSTR",2010-06-02,2010-06-02 12:45:00,3730,25.5833333333333
"STTD","RSTR",2010-06-03,2010-06-03 12:22:00,3727,23.6166666666667
"STTD","RSTR",2010-06-07,2010-06-07 11:25:00,3728,0
"STTD","RSTR",2010-06-08,2010-06-08 10:44:00,3726,23.3166666666667
"STTD","RSTR",2010-06-09,2010-06-09 10:30:00,3725,23.7666666666667
"STTD","RSTR",2010-06-10,2010-06-10 10:32:00,3724,24.0333333333333
"STTD","RSTR",2010-06-14,2010-06-14 10:00:00,3723,0
"STTD","RSTR",2010-06-15,2010-06-15 11:42:00,3722,25.7
"STTD","RSTR",2010-06-16,2010-06-16 11:00:00,3718,23.3
"STTD","RSTR",2010-06-17,2010-06-17 10:15:00,3717,23.25
"STTD","RSTR",2010-06-21,2010-06-21 11:15:00,3716,0
"STTD","RSTR",2010-06-22,2010-06-22 10:36:00,3721,23.35
"STTD","RSTR",2010-06-23,2010-06-23 09:00:00,3736,22.4
"STTD","RSTR",2010-06-24,2010-06-24 10:05:00,3720,25.0833333333333
"STTD","RSTR",2010-06-25,2010-06-25 10:00:00,3719,23.9166666666667
"STTD","RSTR",2010-06-28,2010-06-28 11:45:00,3698,0
"STTD","RSTR",2010-06-29,2010-06-29 09:22:00,3702,21.6166666666667
"STTD","RSTR",2010-06-30,2010-06-30 10:00:00,3735,24.6333333333333
"STTD","RSTR",2010-07-01,2010-07-01 10:00:00,3738,24
"STTD","RSTR",2010-07-08,2010-07-08 09:30:00,3740,0
"STTD","RSTR",2010-07-09,2010-07-09 09:08:00,3741,23.6333333333333
"STTD","RSTR",2010-07-12,2010-07-12 09:48:00,3742,0
"STTD","RSTR",2010-07-13,2010-07-13 09:44:00,3743,23.9333333333333
"STTD","RSTR",2010-07-14,2010-07-14 09:30:00,3744,23.7666666666667
"STTD","RSTR",2010-07-15,2010-07-15 09:30:00,3745,24
"STTD","RSTR",2010-07-16,2010-07-16 09:45:00,3746,24.25
"STTD","RSTR",2010-12-22,2010-12-22 12:00:00,3785,0
"STTD","RSTR",2010-12-22,2010-12-22 15:10:00,3780,3.16666666666667
"STTD","RSTR",2010-12-23,2010-12-23 10:25:00,3781,19.25
"STTD","RSTR",2010-12-27,2010-12-27 12:30:00,3782,3.5
"STTD","RSTR",2010-12-28,2010-12-28 09:15:00,3783,20.75
"STTD","RSTR",2010-12-29,2010-12-29 09:40:00,3784,24.4166666666667
"STTD","RSTR",2010-12-30,2010-12-30 09:00:00,3778,23.3333333333333
"STTD","RSTR",2010-12-31,2010-12-31 10:00:00,3779,25
"STTD","RSTR",2011-01-10,2011-01-10 14:10:00,3786,0
"STTD","RSTR",2011-01-11,2011-01-11 11:50:00,3787,21.6666666666667
"STTD","RSTR",2011-01-12,2011-01-12 11:50:00,3788,24
"STTD","RSTR",2011-01-13,2011-01-13 10:30:00,3789,22.6666666666667
"STTD","RSTR",2011-01-14,2011-01-14 09:30:00,3790,23
"STTD","RSTR",2011-01-18,2011-01-18 11:00:00,3791,0
"STTD","RSTR",2011-01-19,2011-01-19 12:20:00,3911,25.3333333333333
"STTD","RSTR",2011-01-20,2011-01-20 09:30:00,3910,21.1666666666667
"STTD","RSTR",2011-01-21,2011-01-21 09:40:00,3908,24.1666666666667
"STTD","RSTR",2011-01-24,2011-01-24 10:15:00,3909,0
"STTD","RSTR",2011-01-25,2011-01-25 10:15:00,3913,24
"STTD","RSTR",2011-01-26,2011-01-26 12:18:00,3947,26.05
"STTD","RSTR",2011-01-27,2011-01-27 09:45:00,3946,21.45
"STTD","RSTR",2011-01-28,2011-01-28 10:30:00,3945,24.75
"STTD","RSTR",2011-01-31,2011-01-31 09:45:00,3917,0
"STTD","RSTR",2011-02-01,2011-02-01 09:45:00,3918,24
