SampleID,StationCode,SampleDate,SampleTime,MethodCode,GearID,GearConditionCode,WeatherCode,VegetationRank,MicrocystisVisualRank,YSI Handheld #,WaterTemperature,Secchi,Conductivity,SpCnd,DO,pH,Turbidity,Entered By,Checked By,UserName,AgencyCode,s_ColLineage,s_Generation,s_Lineage,DataCorrectionComments
3899,AL1,1/19/2011,2:40:00 PM,BSEIN,SEIN50,1,CLR,,,,11.10,0.23,571,,7.88,8.63,,mv,mjf,Admin,,,0,,
3898,AL2,1/19/2011,2:30:00 PM,BSEIN,SEIN50,1,CLR,,,,11.10,0.28,568,,7.65,8.70,,mv,mjf,Admin,,,0,,
3897,AL3,1/19/2011,2:00:00 PM,BSEIN,SEIN50,1,CLR,,,,11.00,0.24,568,,7.48,8.52,,mv,mjf,Admin,,,0,,
3896,AL4,1/19/2011,1:30:00 PM,BSEIN,SEIN50,1,CLD,,,,10.90,0.22,560,,8.22,8.96,,mv,mjf,Admin,,,0,,
3894,BL1,1/19/2011,10:00:00 AM,BSEIN,SEIN50,1,FOG,,,,10.60,0.23,548,,7.17,8.50,,mv,mjf,Admin,,,0,,
3893,BL2,1/19/2011,10:30:00 AM,BSEIN,SEIN50,1,FOG,,,,10.70,0.23,546,,7.86,8.81,,mv,mjf,Admin,,,0,,
3901,BL3,1/19/2011,10:40:00 AM,BSEIN,SEIN50,1,FOG,,,,10.50,0.24,558,,8.00,9.08,,,,Admin,,,0,,
3900,BL4,1/19/2011,11:00:00 AM,BSEIN,SEIN50,1,FOG,,,,10.50,0.26,552,,7.93,8.04,,mv,mjf,Admin,,,0,,
3892,BL5,1/19/2011,11:30:00 AM,BSEIN,SEIN50,1,FOG,,,,10.00,0.25,464,,9.15,8.73,,mv,mjf,Admin,,,0,,
3895,LI,1/19/2011,9:45:00 AM,BSEIN,SEIN50,1,FOG,,,,10.70,0.22,549,,9.40,8.70,,mv,mjf,Admin,,,0,,
3907,PCS,1/19/2011,1:00:00 PM,FKTR,FKTR,1,CLD,,,,10.80,0.24,560,,8.92,8.62,,mv,op,Admin,,,0,,
3911,STTD,1/19/2011,12:20:00 PM,RSTR,RSTR8,2,FOG,,,,10.60,0.28,555,,7.91,8.53,,mv,op,Admin,,,0,,
3777,PCS,1/18/2011,9:30:00 AM,FKTR,FKTR,1,CLR,,,,10.40,0.23,528,,8.50,8.06,,,op,Admin,,,0,,
3791,STTD,1/18/2011,11:00:00 AM,RSTR,RSTR8,1,CLR,,,,10.40,0.22,533,,8.71,8.40,,mv,op,Admin,,,0,,
3776,PCS,1/14/2011,11:15:00 AM,FKTR,FKTR,1,CLR,,,,8.40,0.25,436,,9.81,8.20,,mv,op,Admin,,,0,,
3790,STTD,1/14/2011,9:30:00 AM,RSTR,RSTR8,1,CLR,,,,7.90,0.22,438,,9.69,7.92,,mv,op,Admin,,,0,,
3775,PCS,1/13/2011,11:45:00 AM,FKTR,FKTR,1,RAN,,,,7.60,0.26,387,,9.43,8.22,,mv,op,Admin,,,0,,
3789,STTD,1/13/2011,10:30:00 AM,RSTR,RSTR8,2,RAN,,,,7.30,0.23,393,,9.85,8.23,,mv,op,Admin,,,0,,
3774,PCS,1/12/2011,1:00:00 PM,FKTR,FKTR,1,CLR,,,,6.90,0.22,374,,9.37,8.10,,mv,op,Admin,,,0,,
3788,STTD,1/12/2011,11:50:00 AM,RSTR,RSTR8,1,CLD,,,,6.60,0.27,374,,9.86,8.04,,mv,op,Admin,,,0,,
3773,PCS,1/11/2011,1:15:00 PM,FKTR,FKTR,1,CLR,,,,6.40,0.28,365,,10.12,8.02,,mv,op,Admin,,,0,,
3787,STTD,1/11/2011,11:50:00 AM,RSTR,RSTR8,1,CLD,,,,6.30,0.23,362,,10.20,7.98,,mv,op,Admin,,,0,,
3772,PCS,1/10/2011,12:40:00 PM,FKTR,FKTR,1,CLR,,,,6.30,0.2,353,,9.12,7.96,,mv,op,Admin,,,0,,
3786,STTD,1/10/2011,2:10:00 PM,RSTR,RSTR8,1,CLR,,,,6.60,0.23,355,,9.98,7.80,,mv,op,Admin,,,0,,
3771,PCS,1/7/2011,9:30:00 AM,FKTR,FKTR,3,FOG,,,,6.90,0.25,325,,9.16,8.05,,mv,op,Admin,,,0,,
3770,PCS,1/6/2011,11:45:00 AM,FKTR,FKTR,1,CLD,,,,7.20,0.18,318,,9.23,8.06,,mv,op,Admin,,,0,,
3769,PCS,1/5/2011,2:00:00 PM,FKTR,FKTR,1,CLR,,,,7.40,0.2,318,,9.53,8.44,,mv,op,Admin,,,0,,
3768,PCS,1/4/2011,2:10:00 PM,FKTR,FKTR,1,CLR,,,,7.80,0.21,316,,9.48,8.39,,mv,op,Admin,,,0,,
3767,PCS,1/3/2011,9:45:00 AM,FKTR,FKTR,1,CLR,,,,7.30,0.15,313,,9.42,8.34,,mv,op,Admin,,,0,,
3766,PCS,12/31/2010,12:00:00 PM,FKTR,FKTR,1,RAN,,,,8.20,0.19,344,,8.74,8.42,,mv,op,Admin,,,0,,
3779,STTD,12/31/2010,10:00:00 AM,RSTR,RSTR8,1,RAN,,,,8.20,0.19,360,,8.70,8.48,,mv,op,Admin,,,0,,
3765,PCS,12/30/2010,11:23:00 AM,FKTR,FKTR,1,CLR,,,,8.60,,349,,8.91,8.12,,mv,op,Admin,,,0,,
3778,STTD,12/30/2010,9:00:00 AM,RSTR,RSTR8,1,CLR,,,,8.80,0.11,353,,8.51,8.29,,mv,op,Admin,,,0,,
3764,PCS,12/29/2010,12:00:00 PM,FKTR,FKTR,1,,,,,,0.18,,,,,,mv,op,Admin,,,0,,
3784,STTD,12/29/2010,9:40:00 AM,RSTR,RSTR8,1,CLR,,,,9.90,0.19,357,,8.29,8.14,,mv,op,Admin,,,0,,
3763,PCS,12/28/2010,10:30:00 AM,FKTR,FKTR,1,RAN,,,,10.20,0.19,355,,7.33,8.08,,mv,op,Admin,,,0,,
3783,STTD,12/28/2010,9:15:00 AM,RSTR,RSTR8,1,RAN,,,,10.10,0.14,345,,7.55,8.22,,mv,op,Admin,,,0,,
3762,PCS,12/27/2010,10:00:00 AM,FKTR,FKTR,2,FOG,,,,10.20,0.18,328,,8.43,8.19,,mv,op,Admin,,,0,,
3782,STTD,12/27/2010,12:30:00 PM,RSTR,RSTR8,1,FOG,,,,10.30,0.2,320,,7.60,7.80,,mv,op,Admin,,,0,,
3761,PCS,12/24/2010,8:30:00 AM,FKTR,FKTR,2,FOG,,,,,0.26,,,,,,mv,op,Admin,,,0,,
3760,PCS,12/23/2010,2:45:00 PM,FKTR,FKTR,1,CLR,,,,10.70,0.19,244,,7.61,7.97,,mv,op,Admin,,,0,,
3781,STTD,12/23/2010,10:25:00 AM,RSTR,RSTR8,1,CLR,,,,10.90,0.19,234,,8.27,7.94,,mv,op,Admin,,,0,,
3759,PCS,12/22/2010,10:00:00 AM,FKTR,FKTR,1,CLD,,,,10.40,0.7,201,,8.59,7.61,,mv,op,Admin,,,0,,
3785,STTD,12/22/2010,12:00:00 PM,RSTR,RSTR8,,CLD,,,,10.30,,260,,8.16,7.92,,mv,op,Admin,,,0,,
3780,STTD,12/22/2010,3:10:00 PM,RSTR,RSTR8,1,CLD,,,,10.50,0.25,222,,8.81,8.11,,mv,op,Admin,,,0,,
3758,PCS,12/21/2010,2:30:00 PM,FKTR,FKTR,1,CLR,,,,9.90,0.23,264,,8.30,8.15,,mv,op,Admin,,,0,,
3757,PCS,12/20/2010,9:30:00 AM,FKTR,FKTR,1,CLD,,,,10.20,0.22,368,,8.15,8.10,,mv,op,Admin,,,0,,
3756,PCS,12/17/2010,12:30:00 PM,FKTR,FKTR,1,RAN,,,,10.50,0.25,401,,7.45,7.84,,mv,op,Admin,,,0,,
3755,PCS,12/16/2010,1:30:00 PM,FKTR,FKTR,1,FOG,,,,11.60,0.22,421,,5.65,7.81,,mv,op,Admin,,,0,,
3751,PCS,12/15/2010,10:30:00 AM,FKTR,FKTR,1,CLD,,,,12.70,0.3,404,,5.46,7.82,,mv,op,Admin,,,0,,
3750,PCS,12/14/2010,11:00:00 AM,FKTR,FKTR,1,CLD,,,,13.00,0.23,401,,6.24,7.69,,mv,op,Admin,,,0,,
3749,PCS,12/13/2010,9:45:00 AM,FKTR,FKTR,1,CLR,,,,,0.25,,,,,,mv,op,Admin,,,0,,
3748,PCS,12/10/2010,12:10:00 PM,FKTR,FKTR,1,CLD,,,,12.70,0.2,379,,6.91,7.70,,mv,op,Admin,,,0,,
3935,PCS,12/9/2010,11:00:00 AM,FKTR,FKTR,1,CLD,,,,11.90,0.23,385,,7.16,7.67,,mv,op,Admin,,,0,,
3754,PCS,12/8/2010,1:15:00 PM,FKTR,FKTR,1,RAN,,,,11.70,0.27,410,,,,,mv,op,Admin,,,0,,
3753,PCS,12/7/2010,9:15:00 AM,FKTR,FKTR,3,CLR,,,,,0.23,,,,,,mv,op,Admin,,,0,,
3752,PCS,12/6/2010,9:30:00 AM,FKTR,FKTR,,CLR,,,,,0.22,,,,,,mv,op,Admin,,,0,,
1064,PCS,12/3/2010,9:30:00 AM,FKTR,FKTR,1,CLD,,,,8.10,0.34,359,,10.20,8.02,,cn,op,bhale,,,0,,
3885,AL1,12/2/2010,10:00:00 AM,BSEIN,SEIN50,1,CLD,,,,7.80,0.3,366,,9.34,7.77,,mv,mjf,Admin,,,0,,
3884,AL2,12/2/2010,9:45:00 AM,BSEIN,SEIN50,1,CLD,,,,7.60,0.33,366,,9.20,7.82,,mv,mjf,Admin,,,0,,
3883,AL3,12/2/2010,10:15:00 AM,BSEIN,SEIN50,1,CLD,,,,7.70,0.33,366,,9.62,7.87,,mv,mjf,Admin,,,0,,
3882,AL4,12/2/2010,10:45:00 AM,BSEIN,SEIN50,1,CLD,,,,7.60,0.35,365,,9.95,7.92,,mv,mjf,Admin,,,0,,
3890,BL1,12/2/2010,1:15:00 PM,BSEIN,SEIN50,1,CLD,,,,7.80,0.23,370,,9.94,7.92,,mv,mjf,Admin,,,0,,
3889,BL2,12/2/2010,12:50:00 PM,BSEIN,SEIN50,1,CLD,,,,7.60,0.38,367,,10.10,7.99,,mv,mjf,Admin,,,0,,
3888,BL3,12/2/2010,12:30:00 PM,BSEIN,SEIN50,1,CLD,,,,7.70,0.32,386,,9.91,7.96,,mv,mjf,Admin,,,0,,
3887,BL4,12/2/2010,12:05:00 PM,BSEIN,SEIN50,1,CLR,,,,7.90,0.26,387,,9.54,7.94,,mv,mjf,Admin,,,0,,
3886,BL5,12/2/2010,11:45:00 AM,BSEIN,SEIN50,1,CLD,,,,9.20,0.8,188,,11.30,8.08,,,,Admin,,,0,,
3891,LI,12/2/2010,1:20:00 PM,BSEIN,,4,CLD,,,,,,,,,,,mv,mjf,Admin,,,0,,
3747,PCS,12/2/2010,11:10:00 AM,FKTR,FKTR,1,CLD,,,,7.70,0.36,370,,10.10,7.96,,mv,op,Admin,,,0,,
3587,PCS,12/1/2010,10:10:00 AM,FKTR,FKTR,1,CLR,,,,7.40,0.42,359,,10.44,7.98,,mv,op,Admin,,,0,,
3586,PCS,11/30/2010,10:20:00 AM,FKTR,FKTR,1,CLR,,,,7.60,0.31,365,,10.20,7.93,,mv,op,Admin,,,0,,
3585,PCS,11/29/2010,10:00:00 AM,FKTR,FKTR,1,CLR,,,,7.80,0.34,371,,9.50,7.86,,mv,op,Admin,,,0,,
3584,PCS,11/24/2010,9:45:00 AM,FKTR,FKTR,1,CLR,,,,9.10,0.23,386,,8.97,8.05,,mv,op,Admin,,,0,,
3583,PCS,11/23/2010,9:45:00 AM,FKTR,FKTR,1,CLD,,,,10.80,0.33,359,,8.39,7.88,,mv,op,Admin,,,0,,
3582,PCS,11/22/2010,9:35:00 AM,FKTR,FKTR,1,CLD,,,,11.20,0.2,386,,7.86,7.90,,cn,op,Admin,,,0,,
3873,AL1,11/19/2010,9:11:00 AM,BSEIN,SEIN50,1,CLD,,,,12.90,0.3,412,,5.73,7.70,,mv,mjf,Admin,,,0,,
3874,AL2,11/19/2010,9:35:00 AM,BSEIN,SEIN50,1,CLD,,,,12.90,0.25,410,,5.92,7.72,,mv,mjf,Admin,,,0,,
3875,AL3,11/19/2010,9:50:00 AM,BSEIN,SEIN50,1,CLD,,,,13.10,0.24,408,,6.22,7.74,,,,Admin,,,0,,
3876,AL4,11/19/2010,10:20:00 AM,BSEIN,SEIN30,,CLD,,,,12.90,0.21,415,,6.28,7.78,,mv,mjf,Admin,,,0,,
3881,BL1,11/19/2010,1:34:00 PM,BSEIN,SEIN50,1,CLD,,,,13.10,0.24,418,,6.95,7.85,,mv,mjf,Admin,,,0,,
3880,BL2,11/19/2010,1:16:00 PM,BSEIN,SEIN50,1,CLD,,,,13.30,0.24,420,,6.33,7.83,,mv,mjf,Admin,,,0,,
3879,BL3,11/19/2010,1:00:00 PM,BSEIN,SEIN50,1,CLD,,,,13.20,0.21,446,,7.39,7.87,,mv,mjf,Admin,,,0,,
3878,BL4,11/19/2010,12:38:00 PM,BSEIN,SEIN50,2,CLD,,,,13.20,0.21,445,,7.20,7.88,,mv,mjf,Admin,,,0,,
3877,BL5,11/19/2010,12:14:00 PM,BSEIN,SEIN50,1,CLD,,,,13.60,0.55,222,,10.36,8.06,,mv,mjf,Admin,,,0,,
3872,LI,11/19/2010,2:03:00 PM,BSEIN,SEIN50,1,CLD,,,,13.00,0.25,419,,6.40,7.80,,mv,mjf,Admin,,,0,,
3578,PCS,11/19/2010,10:40:00 AM,FKTR,FKTR,1,CLD,,,,13.20,0.18,419,,7.07,7.84,,mv,op,Admin,,,0,,
3581,PCS,11/18/2010,10:15:00 AM,FKTR,FKTR,1,CLR,,,,13.50,0.2,415,,6.76,7.87,,mv,op,Admin,,,0,,
3580,PCS,11/17/2010,9:40:00 AM,FKTR,FKTR,1,CLR,,,,14.00,0.26,429,,7.70,7.87,,mv,op,Admin,,,0,,
1062,PCS,11/16/2010,9:35:00 AM,FKTR,FKTR,1,CLR,,,,13.60,0.27,426,,7.89,7.91,,cn,op,bhale,,,0,,
1061,YB,11/16/2010,10:45:00 AM,BSEIN,SEIN50,2,CLR,,,,14.60,0.15,873,,8.81,8.15,,JF,mjf,bhale,,,0,,corrected EC
3579,PCS,11/15/2010,1:49:00 PM,FKTR,FKTR,1,CLR,,,,13.80,0.23,416,,8.14,7.80,,mv,op,Admin,,,0,,
3577,PCS,11/10/2010,9:48:00 AM,FKTR,FKTR,1,CLR,,,,14.10,0.2,409,,5.11,7.75,,mv,op,Admin,,,0,,
3576,PCS,11/9/2010,9:00:00 AM,FKTR,FKTR,1,CLR,,,,14.80,0.21,419,,5.25,7.71,,mv,op,Admin,,,0,,
3575,PCS,11/8/2010,10:00:00 AM,FKTR,FKTR,1,CLR,,,,15.70,0.22,419,,5.53,7.68,,mv,op,Admin,,,0,,
3574,PCS,11/5/2010,9:45:00 AM,FKTR,FKTR,1,CLR,,,,16.30,0.28,441,,5.15,7.60,,mv,op,Admin,,,0,,
3573,PCS,11/4/2010,9:40:00 AM,FKTR,FKTR,1,CLR,,,,16.60,0.29,455,,6.07,7.80,,,op,Admin,,,0,,
3871,AL1,11/3/2010,12:45:00 PM,BSEIN,SEIN50,1,CLR,,,,15.80,0.31,542,,6.02,7.68,,mv,mjf,Admin,,,0,,
3870,AL2,11/3/2010,12:12:00 PM,BSEIN,SEIN50,1,,,,,16.10,0.32,540,,6.92,7.72,,mv,mjf,Admin,,,0,,
3869,AL3,11/3/2010,12:00:00 PM,BSEIN,SEIN50,1,CLR,,,,16.20,0.23,547,,6.07,7.68,,mv,mjf,Admin,,,0,,
3868,AL4,11/3/2010,11:40:00 AM,BSEIN,SEIN50,1,CLR,,,,16.00,0.26,543,,6.25,7.70,,mv,mjf,Admin,,,0,,
3866,BL1,11/3/2010,11:15:00 AM,BSEIN,SEIN50,1,CLR,,,,16.40,0.19,454,,7.02,7.68,,mv,mjf,Admin,,,0,,
3865,BL2,11/3/2010,10:30:00 AM,BSEIN,SEIN50,1,,,,,15.60,0.19,441,,6.19,7.74,,mv,mjf,Admin,,,0,,
3864,BL3,11/3/2010,10:00:00 AM,BSEIN,SEIN50,1,CLR,,,,15.70,0.21,573,,6.13,7.74,,mv,mjf,Admin,,,0,,shrimp plus count was mislabele as shimo
3863,BL4,11/3/2010,9:39:00 AM,BSEIN,SEIN50,1,CLR,,,,15.70,0.21,486,,6.53,7.76,,mv,mjf,Admin,,,0,,
3862,BL5,11/3/2010,9:15:00 AM,BSEIN,SEIN50,1,CLR,,,,15.90,0.21,243,,8.07,7.83,,mv,mjf,Admin,,,0,,
3867,LI,11/3/2010,11:30:00 AM,BSEIN,SEIN50,4,CLR,,,,16.60,0.28,446,,6.10,7.76,,mv,mjf,Admin,,,0,,
3572,PCS,11/3/2010,10:45:00 AM,FKTR,FKTR,1,CLR,,,,16.40,0.19,454,,7.02,7.68,,mv,op,Admin,,,0,,
3571,PCS,11/2/2010,10:39:00 AM,FKTR,FKTR,1,CLR,,,,15.40,0.24,555,,6.32,7.67,,mv,op,Admin,,,0,,
1060,PCS,11/1/2010,10:30:00 AM,FKTR,FKTR,1,CLR,,,,15.20,0.24,558,,6.08,7.75,,cn,op,bhale,,,0,,
3570,PCS,10/29/2010,10:00:00 AM,FKTR,FKTR,1,CLD,,,,18.20,0.28,491,,7.46,7.86,,mv,op,Admin,,,0,,
3569,PCS,10/28/2010,1:00:00 PM,FKTR,FKTR,1,CLR,,,,15.80,0.28,512,,7.06,7.92,,mv,op,Admin,,,0,,
3568,PCS,10/27/2010,10:30:00 AM,FKTR,FKTR,1,CLR,,,,15.00,0.32,551,,6.56,7.86,,mv,op,Admin,,,0,,
3903,YB,10/27/2010,11:45:00 AM,BSEIN,SEIN50,1,CLR,,,,14.20,0.14,823,,8.94,8.45,,JF,mjf,Admin,,,0,,
3861,AL1,10/26/2010,2:20:00 PM,BSEIN,SEIN50,1,CLR,,,,16.40,0.32,664,,6.00,7.78,,mv,mjf,Admin,,,0,,
3860,AL2,10/26/2010,1:50:00 PM,BSEIN,SEIN50,1,CLR,,,,16.30,0.29,678,,6.37,7.82,,mv,mjf,Admin,,,0,,
3859,AL3,10/26/2010,1:15:00 PM,BSEIN,SEIN50,1,CLR,,,,16.50,0.32,694,,6.52,7.88,,mv,mjf,Admin,,,0,,
3858,AL4,10/26/2010,12:36:00 PM,BSEIN,SEIN50,2,CLR,,,,16.00,0.28,271,,6.65,8.73,,mv,mjf,Admin,,,0,,
3856,BL1,10/26/2010,11:30:00 AM,BSEIN,SEIN50,1,CLR,,,,16.10,0.24,559,,8.10,8.08,,mv,mjf,Admin,,,0,,
3855,BL2,10/26/2010,11:21:00 AM,BSEIN,SEIN50,1,CLR,,,,15.70,0.17,318,,8.10,7.99,,mv,mjf,Admin,,,0,,
3854,BL3,10/26/2010,10:45:00 AM,BSEIN,SEIN50,1,CLR,,,,15.70,0.18,347,,8.52,8.00,,mv,mjf,Admin,,,0,,
3853,BL4,10/26/2010,10:50:00 AM,BSEIN,SEIN50,1,,,,,15.40,0.24,215,,8.20,7.88,,mv,mjf,Admin,,,0,,
3852,BL5,10/26/2010,10:30:00 AM,BSEIN,SEIN50,1,CLR,,,,16.10,0.55,133,,9.21,7.68,,mv,mjf,Admin,,,0,,
3857,LI,10/26/2010,9:45:00 AM,BSEIN,SEIN50,1,CLR,,,,15.70,0.25,674,,7.56,8.03,,mv,mjf,Admin,,,0,,
3567,PCS,10/26/2010,11:20:00 AM,FKTR,FKTR,1,CLR,,,,16.10,0.24,559,,8.10,8.08,,mv,op,Admin,,,0,,
3566,PCS,10/25/2010,10:30:00 AM,FKTR,FKTR,1,CLR,,,,15.90,0.16,320,,8.07,7.86,,mv,op,Admin,,,0,,
1059,PCS,10/21/2010,9:30:00 AM,FKTR,FKTR,1,CLR,,,,16.90,0.19,322,,8.17,7.50,,cn,op,bhale,,,0,,
3565,PCS,10/20/2010,9:45:00 AM,FKTR,FKTR,1,CLR,,,,17.60,0.15,340,,7.02,7.87,,mv,op,Admin,,,0,,
3564,PCS,10/19/2010,10:00:00 AM,FKTR,FKTR,1,CLR,,,,17.20,0.23,364,,6.03,7.83,,mv,op,Admin,,,0,,
3563,PCS,10/18/2010,9:00:00 AM,FKTR,FKTR,1,CLR,,,,17.20,0.21,435,,6.52,7.83,,mv,op,Admin,,,0,,
3562,PCS,10/14/2010,10:30:00 AM,FKTR,FKTR,1,CLR,,,,19.90,0.19,718,,8.91,8.24,,mv,op,Admin,,,0,,
3561,PCS,10/13/2010,10:00:00 AM,FKTR,FKTR,1,CLR,,,,19.10,0.21,706,,8.37,,,mv,op,Admin,,,0,,
3560,PCS,10/12/2010,10:00:00 AM,FKTR,FKTR,,CLR,,,,18.80,0.26,699,,8.18,,,mv,op,Admin,,,0,,
3559,PCS,10/11/2010,9:25:00 AM,FKTR,FKTR,,CLR,,,,19.30,,708,,8.50,,,mv,op,Admin,,,0,,
3902,YB,10/11/2010,10:30:00 AM,BSEIN,SEIN50,1,CLR,,,,19.80,0.12,934,,5.52,,,JF,mjf,Admin,,,0,,"added unrecorded, unlabeled plus count as UNID"
3558,PCS,10/7/2010,1:30:00 PM,FKTR,FKTR,1,CLR,,,,20.20,0.21,773,,9.06,7.74,,mv,op,Admin,,,0,,
3846,AL1,10/6/2010,2:00:00 PM,BSEIN,SEIN50,1,CLR,,,,20.40,0.27,743,,7.36,7.58,,mv,mjf,Admin,,,0,,
3851,AL2,10/6/2010,1:35:00 PM,BSEIN,SEIN50,1,CLR,,,,20.60,0.28,754,,7.28,7.54,,mv,mjf,Admin,,,0,,
3850,AL3,10/6/2010,12:55:00 PM,BSEIN,SEIN50,1,CLR,,,,20.80,0.28,758,,7.45,7.63,,mv,mjf,Admin,,,0,,
3849,AL4,10/6/2010,12:26:00 PM,BSEIN,SEIN50,2,CLR,,,,20.40,0.32,756,,8.37,7.64,,mv,mjf,Admin,,,0,,added missing mqf plus count
3847,BL1,10/6/2010,9:30:00 AM,BSEIN,SEIN50,1,CLR,,,,19.00,0.21,772,,7.50,7.50,,mv,mjf,Admin,,,0,,
3845,BL2,10/6/2010,9:55:00 AM,BSEIN,SEIN50,1,,,,,19.50,0.3,734,,8.20,7.58,,mv,mjf,Admin,,,0,,corrected shrimp
3844,BL3,10/6/2010,10:20:00 AM,BSEIN,SEIN50,1,,,,,19.70,0.23,581,,7.90,7.77,,mv,mjf,Admin,,,0,,
3843,BL4,10/6/2010,10:40:00 AM,BSEIN,SEIN50,1,,,,,19.20,0.18,391,,7.57,7.75,,mv,mjf,Admin,,,0,,fixed shrimp count
3842,BL5,10/6/2010,11:05:00 AM,BSEIN,SEIN50,1,CLR,,,,19.60,0.15,294,,8.68,7.36,,mv,mjf,Admin,,,0,,
3848,LI,10/6/2010,9:00:00 AM,BSEIN,SEIN50,4,CLR,,,,19.00,0.2,755,,7.18,7.57,,mv,mjf,Admin,,,0,,
1066,PCS,10/6/2010,11:50:00 AM,FKTR,FKTR,1,CLR,,,,20.20,0.29,785,,8.30,7.89,,mv,op,Admin,,,0,,
1065,PCS,10/5/2010,9:15:00 AM,FKTR,FKTR,1,CLR,,,,18.90,0.28,795,,7.22,7.46,,mv,op,Admin,,,0,,
3841,AL1,9/30/2010,10:00:00 AM,BSEIN,SEIN50,1,CLR,,,,21.36,0.09,834,,4.36,5.91,,mv,mjf,Admin,,,0,,
3840,AL2,9/30/2010,10:30:00 AM,BSEIN,SEIN50,1,CLR,,,,22.50,0.12,851,,4.79,6.01,,mv,mjf,Admin,,,0,,
3839,AL3,9/30/2010,11:00:00 AM,BSEIN,SEIN50,1,CLR,,,,22.70,0.17,856,,5.94,5.98,,mv,mjf,Admin,,,0,,
3838,AL4,9/30/2010,11:30:00 AM,BSEIN,SEIN50,1,CLR,,,,22.90,0.2,780,,7.13,6.01,,mv,mjf,Admin,,,0,,
3836,BL1,9/30/2010,1:45:00 PM,BSEIN,SEIN50,1,CLR,,,,23.40,0.25,767,,7.96,5.97,,mv,mjf,Admin,,,0,,
3835,BL2,9/30/2010,2:05:00 PM,BSEIN,SEIN50,1,CLR,,,,23.40,0.18,759,,8.40,5.69,,mv,mjf,Admin,,,0,,
3834,BL3,9/30/2010,2:40:00 PM,BSEIN,SEIN50,1,CLR,,,,23.70,0.25,703,,8.43,6.21,,mv,mjf,Admin,,,0,,
3833,BL4,9/30/2010,3:13:00 PM,BSEIN,SEIN50,1,CLR,,,,23.20,0.19,522,,6.08,6.28,,mv,mjf,Admin,,,0,,
3832,BL5,9/30/2010,3:50:00 PM,BSEIN,SEIN50,1,CLR,,,,23.30,0.26,222,,8.42,6.37,,mv,mjf,Admin,,,0,,
3837,LI,9/30/2010,12:30:00 PM,BSEIN,SEIN50,1,CLR,,,,22.30,0.24,755,,6.21,6.09,,mv,mjf,Admin,,,0,,
3824,AL1,9/15/2010,12:20:00 PM,BSEIN,SEIN50,1,CLR,,,,20.90,0.22,522,,4.63,5.96,,mv,mjf,Admin,,,0,,
3823,AL2,9/15/2010,12:58:00 PM,BSEIN,SEIN50,,CLR,,,,21.70,0.15,535,,5.10,5.50,,mv,mjf,Admin,,,0,,
3831,AL3,9/15/2010,1:50:00 PM,BSEIN,SEIN50,1,CLR,,,,21.70,0.18,531,,4.86,5.57,,mv,mjf,Admin,,,0,,
3830,AL4,9/15/2010,2:00:00 PM,BSEIN,SEIN50,1,CLR,,,,20.90,0.21,515,,4.78,5.45,,mv,mjf,Admin,,,0,,
3828,BL1,9/15/2010,11:00:00 AM,BSEIN,SEIN50,1,CLR,,,,20.60,0.25,523,,5.04,5.88,,mv,mjf,Admin,,,0,,
3827,BL2,9/15/2010,10:48:00 AM,BSEIN,SEIN50,1,CLR,,,,20.40,0.19,518,,5.05,5.88,,mv,mjf,Admin,,,0,,added missing shrimp plus counts
3826,BL3,9/15/2010,10:00:00 AM,BSEIN,SEIN50,1,CLR,,,,24.60,0.25,522,,5.65,5.87,,mv,mjf,Admin,,,0,,entered two measurements with a fish code written on the data sheet that doesn't exist (entered as UNID); was not originally entered
3825,BL4,9/15/2010,9:33:00 AM,BSEIN,SEIN50,1,CLR,,,,19.90,0.21,514,,5.74,5.84,,mv,mjf,Admin,,,0,,
3822,BL5,9/15/2010,9:00:00 AM,BSEIN,SEIN50,1,CLR,,,,19.10,0.22,335,,8.22,5.75,,mv,mjf,Admin,,,0,,
3829,LI,9/15/2010,11:40:00 AM,BSEIN,SEIN50,1,CLR,,,,20.60,0.27,523,,4.63,5.83,,mv,mjf,Admin,,,0,,added missing fhm plus count
3821,AL1,8/25/2010,2:00:00 PM,BSEIN,SEIN50,1,CLR,,,,26.10,0.23,824,,8.33,7.88,,mv,mjf,Admin,,,0,,
3820,AL2,8/25/2010,1:39:00 PM,BSEIN,SEIN50,1,CLR,,,,26.80,0.17,663,,12.79,8.48,,mv,mjf,Admin,,,0,,
3819,AL3,8/25/2010,1:08:00 PM,BSEIN,SEIN50,1,CLR,,,,26.80,0.17,508,,10.21,8.12,,mv,mjf,Admin,,,0,,
3818,AL4,8/25/2010,12:30:00 PM,BSEIN,SEIN50,1,CLR,,,,25.60,0.21,421,,9.03,8.20,,mv,mjf,Admin,,,0,,
3816,BL1,8/25/2010,9:30:00 AM,BSEIN,SEIN50,1,CLR,,,,23.30,0.19,306,,7.55,8.23,,mv,mjf,Admin,,,0,,
3815,BL2,8/25/2010,10:15:00 AM,BSEIN,SEIN50,1,CLR,,,,23.10,0.13,272,,7.31,8.12,,mv,mjf,Admin,,,0,,
3814,BL3,8/25/2010,10:43:00 AM,BSEIN,SEIN50,1,CLR,,,,23.10,0.14,226,,7.08,8.01,,mv,mjf,Admin,,,0,,
3813,BL4,8/25/2010,11:00:00 AM,BSEIN,SEIN50,1,CLR,,,,23.70,0.14,202,,6.81,7.78,,,,Admin,,,0,,
