"GearID","TowID","GearCode","MeterSerial","MeterStart","MeterEnd","MeterCheck","Comments"
23327,17513,2,24584,917274,941432,24158,NA
23328,17655,2,24584,479402,503786,24384,NA
23329,17795,2,24584,117276,141907,24631,NA
23330,17934,2,24648,568393,590741,22348,NA
23331,18080,2,24653,69099,91753,22654,NA
23332,18219,2,24653,661192,684367,23175,NA
23333,18360,2,24653,160758,184387,23629,NA
23334,18503,2,24653,749672,774209,24537,NA
23335,18677,2,24653,579888,604685,24797,NA
23336,18785,2,24653,198216,222018,23802,NA
23337,18924,2,24653,812880,836935,24055,NA
23338,19067,2,24653,365022,388146,23124,NA
23339,19205,2,23811,593616,616036,22420,NA
23340,19349,2,23811,127777,150157,22380,NA
23341,19484,2,23811,688167,709560,21393,NA
23342,19623,2,23811,578374,600012,21638,NA
23343,19765,2,23811,825126,849967,24841,NA
23344,19904,2,23811,87013,110683,23670,NA
23345,20045,2,23811,672963,694805,21842,NA
23346,20186,2,23811,603118,625394,22276,NA
23347,20330,2,24579,47575,73271,25696,NA
23348,20459,2,24565,386061,407889,21828,NA
23349,20588,2,24565,465634,487998,22364,NA
23350,20727,2,24565,946669,968765,22096,NA
23351,20868,2,24565,787499,810476,22977,NA
23352,21009,2,24565,259383,281959,22576,NA
23353,21227,2,24565,145556,167048,21492,NA
23354,21290,2,24565,541921,565023,23102,NA
23355,21426,2,24565,464267,485633,21366,NA
23356,21572,2,24565,954525,975679,21154,NA
23357,21715,2,23813,451872,477821,25949,NA
23358,21804,2,23813,326504,352902,26398,NA
23359,21981,2,24579,191983,217101,25118,NA
23360,22061,2,24579,281261,304599,23338,NA
23361,22201,2,24579,853078,877407,24329,NA
23362,22344,2,24579,406500,432276,25776,NA
23363,22484,2,24579,92743,118008,25265,NA
23364,22620,2,24567,979443,12716,33273,NA
23365,22768,2,24579,391392,416319,24927,NA
23366,22889,2,23814,468926,494688,25762,NA
23367,23027,2,23814,113073,138140,25067,NA
23368,23171,2,23814,560781,586117,25336,NA
23369,23307,2,23814,958646,983194,24548,NA
23370,23445,2,23814,301579,326974,25395,NA
23371,23585,2,23814,662882,687379,24497,NA
23372,23733,2,23814,241604,266496,24892,NA
23373,23871,2,23813,527366,552626,25260,NA
23374,24013,2,23813,916536,942916,26380,NA
23375,18,2,10369,342050,365780,23730,NA
23376,126,2,10369,582986,604245,21259,NA
23377,228,2,10369,940050,965610,25560,NA
23378,325,2,10369,473098,495792,22694,NA
23379,421,2,10369,536063,552525,16462,NA
23380,643,2,10369,446032,470889,24857,NA
23381,756,2,11732,217702,240776,23074,NA
23382,875,2,13287,496274,518913,22639,NA
23383,1001,2,13287,193658,216395,22737,NA
23384,1129,2,13287,987733,9744,22011,NA
23385,1258,2,13287,723335,745650,22315,NA
23386,1709,2,13287,575919,600083,24164,NA
23387,1826,2,13327,124035,146717,22682,NA
23388,1894,2,13327,253689,274753,21064,NA
23389,2012,2,13327,667708,691261,23553,NA
23390,2120,2,13327,737179,758868,21689,NA
23391,2231,2,13327,185493,206262,20769,NA
23392,2313,2,13327,210515,231788,21273,NA
23393,2428,2,13327,873073,892586,19513,NA
23394,2551,2,13327,478010,499932,21922,NA
23395,2671,2,13327,77932,99553,21621,NA
23396,2790,2,14958,232035,253082,21047,NA
23397,2880,2,14958,162921,187158,24237,NA
23398,2946,2,14958,656700,678899,22199,NA
23399,3056,2,14958,842005,862448,20443,NA
23400,3173,2,14958,133268,155235,21967,NA
23401,3289,2,14958,431665,452254,20589,NA
23402,3396,2,14958,487407,508537,21130,NA
23403,3624,2,13327,977555,2453,24898,NA
23404,3736,2,14977,388042,410161,22119,NA
23405,3863,2,14977,939372,960340,20968,NA
23406,3963,2,6150,104108,124566,20458,NA
23407,4108,2,6150,245898,267265,21367,NA
23408,4181,2,6150,505439,528381,22942,NA
23409,4315,2,6150,417326,437280,19954,NA
23410,4455,2,6150,367680,389566,21886,NA
23411,4569,2,6150,775244,795353,20109,NA
23412,4687,2,14982,237574,263744,26170,NA
23413,4808,2,14982,12674,34418,21744,NA
23414,4926,2,14982,747765,775302,27537,NA
23415,5051,2,14982,366493,390485,23992,NA
23416,5200,2,14982,807538,831079,23541,NA
23417,5388,2,14982,955494,966320,10826,NA
23418,5577,2,14979,727130,751092,23962,NA
23419,5697,2,14979,477529,501609,24080,NA
23420,5815,2,14979,911970,935867,23897,NA
23421,5937,2,12945,19670,41271,21601,NA
23422,6072,2,12945,826207,848821,22614,NA
23423,6200,2,12945,613473,636177,22704,NA
23424,6326,2,12945,267821,289804,21983,NA
23425,6442,2,12945,887457,909968,22511,NA
23426,6566,2,12945,456645,479572,22927,NA
23427,6695,2,12945,285633,307925,22292,NA
23428,6807,2,12945,875674,898246,22572,NA
23429,6950,2,9794,81509,104377,22868,NA
23430,7072,2,9794,751100,773839,22739,NA
23431,7194,2,9794,434914,457086,22172,NA
23432,7321,2,9794,209037,230382,21345,NA
23433,7442,2,9794,793909,816180,22271,NA
23434,7565,2,9794,416133,439694,23561,NA
23435,7686,2,9794,18392,42647,24255,NA
23436,7779,2,12204,902223,923893,21670,NA
23437,7898,2,12441,426788,449713,22925,NA
23438,8022,2,12441,252147,274967,22820,NA
23439,8135,2,12441,991961,12123,20162,NA
23440,8263,2,12441,728441,751460,23019,NA
23441,8386,2,12441,541036,562904,21868,NA
23442,8509,2,14982,927397,950568,23171,NA
23443,8627,2,14982,673571,696024,22453,NA
23444,8752,2,14982,421328,446404,25076,NA
23445,8852,2,12994,468322,491199,22877,NA
23446,8949,2,12994,736104,760518,24414,NA
23447,9074,2,12994,520360,543240,22880,NA
23448,9192,2,12994,382161,405660,23499,NA
23449,9314,2,12994,248116,271685,23569,NA
23450,9428,2,12994,45365,71788,26423,NA
23451,9532,2,16976,574056,597056,23000,NA
23452,9654,2,16976,198209,221666,23457,NA
23453,9771,2,14979,164968,188901,23933,NA
23454,9893,2,14979,63023,88673,25650,NA
23455,10016,2,14979,6746,32017,25271,NA
23456,10139,2,14979,88545,115764,27219,NA
23457,10256,2,12994,158278,184335,26057,NA
23458,10388,2,12994,246107,271834,25727,NA
23459,10505,2,14958,13365,38520,25155,NA
23460,10630,2,14958,855922,880754,24832,NA
23461,10744,2,14958,306042,306325,23070,NA
23462,10845,2,14977,685669,706663,20994,NA
23463,10977,2,14977,292297,315436,23139,NA
23464,11090,2,19299,704040,725863,21823,NA
23465,11228,2,14977,723797,745347,21550,NA
23466,11368,2,14977,671324,692513,21189,NA
23467,11504,2,14977,646422,669100,22678,NA
23468,11625,2,14977,806214,827591,21377,NA
23469,11765,2,19296,824920,848773,23853,NA
23470,11901,2,19296,773467,796801,23334,NA
23471,12130,2,12441,291445,317188,25743,NA
23472,12252,2,12441,264089,289982,25893,NA
23473,12374,2,12441,267217,290888,23671,NA
23474,12496,2,12441,179417,205501,26084,NA
23475,12600,2,21920,732599,754289,21690,NA
23476,12729,2,21920,542031,568020,25989,NA
23477,12852,2,21920,277248,300121,22873,NA
23478,12974,2,21920,881239,903145,21906,NA
23479,13137,2,21920,583247,607030,23783,NA
23480,13276,2,21920,784732,807208,22476,NA
23481,13411,2,21920,924525,950021,25496,NA
23482,13536,2,21920,135878,158824,22946,NA
23483,13684,2,14979,692820,714887,22067,NA
23484,13775,2,14979,115415,138636,23221,NA
23485,13902,2,14977,541307,566184,24877,NA
23486,14023,2,14977,611293,634630,23337,NA
23487,14171,2,14977,907771,928897,21126,NA
23488,14321,2,23286,307832,331096,23264,NA
23489,14422,2,23286,830790,853429,22639,NA
23490,14569,2,23286,334848,359568,24720,NA
23491,14679,2,21920,830204,853118,22914,NA
23492,14814,2,21920,83598,108041,24443,NA
23493,14938,2,21920,142361,166456,24095,NA
23494,15071,2,21920,979555,2735,23180,NA
23495,15269,2,23286,427192,452745,25553,NA
23496,15361,2,21920,144928,169447,24519,NA
23497,15500,2,23811,17630,41866,24236,NA
23498,15665,2,22084,47919,70299,22380,NA
23499,15782,2,23749,646141,669816,23675,NA
23500,15911,2,23813,250224,272548,22324,NA
23501,16064,2,23749,998815,22135,23320,NA
23502,16205,2,23749,504347,511733,7386,NA
23503,16347,2,23749,43650,67848,24198,NA
23504,16457,2,23813,549528,572915,23387,NA
23505,16562,2,23813,0,22779,22779,NA
23506,16655,2,24584,449872,473025,23153,NA
23507,16801,2,24596,242930,264975,22045,NA
23508,16931,2,24596,803820,827451,23631,NA
23509,17069,2,24596,271437,293893,22456,NA
23510,17219,2,24596,295440,320003,24563,NA
23511,17381,2,24584,278441,301203,22762,NA
23512,17516,2,24584,843829,867587,23758,NA
23513,17660,2,24584,406999,430525,23526,NA
23514,17796,2,24584,43151,67948,24797,NA
23515,17939,2,24648,444987,467548,22561,NA
23516,18083,2,24653,999554,22334,22780,NA
23517,18223,2,24653,600208,612850,12642,NA
23518,18365,2,24653,88624,112187,23563,NA
23519,18506,2,24653,674824,699355,24531,NA
23520,18627,2,24653,288353,313221,24868,NA
23521,18786,2,24653,124572,149659,25087,NA
23522,18928,2,24653,742271,765356,23085,NA
23523,19069,2,24653,300721,319064,18343,NA
23524,19206,2,23811,526048,548498,22450,NA
23525,19352,2,23811,61182,83658,22476,NA
23526,19487,2,23811,621810,643661,21851,NA
23527,19626,2,23811,510510,533360,22850,NA
23528,19769,2,23811,785216,792229,7013,NA
23529,19907,2,23811,18518,41614,23096,NA
23530,20048,2,23811,606492,629050,22558,NA
23531,20189,2,23811,536697,559154,22457,NA
23532,20333,2,24579,970985,996280,25295,NA
23533,20461,2,24565,324426,347059,22633,NA
23534,20591,2,24565,399151,421687,22536,NA
23535,20730,2,24565,879944,901687,21743,NA
23536,20871,2,24565,722838,743825,20987,NA
23537,21012,2,24565,189629,213099,23470,NA
23538,21145,2,24565,79910,102848,22938,NA
23539,21291,2,24565,476175,497325,21150,NA
23540,21431,2,24565,330371,352352,21981,NA
23541,21575,2,24565,901779,912952,11173,NA
23542,21718,2,23813,606360,631071,24711,NA
23543,21807,2,23813,252536,275166,22630,NA
23544,21984,2,24579,342422,350834,8412,NA
23545,22064,2,24579,209833,233471,23638,NA
23546,22206,2,24579,780912,804277,23365,NA
23547,22347,2,24579,328610,354560,25950,NA
23548,22485,2,24579,34977,43583,8606,NA
23549,22624,2,24567,900049,926176,26127,NA
23550,22772,2,24579,240693,266649,25956,NA
23551,22893,2,23814,393105,418518,25413,NA
23552,23031,2,23814,37589,62597,25008,NA
23553,23176,2,23814,487814,511297,23483,NA
23554,23311,2,23814,885790,909093,23303,NA
23555,23447,2,23814,229020,252945,23925,NA
23556,23590,2,23814,587356,613007,25651,NA
23557,23735,2,23814,165816,191304,25488,NA
23558,23875,2,23813,374589,400014,25425,NA
23559,24014,2,23813,837435,863665,26230,NA
23560,19,2,10369,197470,222150,24680,NA
23561,233,2,10369,783607,810080,26473,NA
23562,327,2,10369,332563,356542,23979,NA
23563,424,2,10369,388544,420198,31654,NA
23564,534,2,10369,823536,840897,17361,NA
23565,646,2,10369,307260,330409,23149,NA
23566,761,2,11732,150930,172583,21653,NA
23567,879,2,13287,355735,378569,22834,NA
23568,1003,2,13287,128137,149133,20996,NA
23569,1130,2,13287,859645,881588,21943,NA
23570,1259,2,13287,589781,611459,21678,NA
23571,1378,2,13287,199339,220569,21230,NA
23572,1491,2,13287,354346,375193,20847,NA
23573,1600,2,13287,845181,869152,23971,NA
23574,1712,2,13287,446607,469954,23347,NA
23575,1829,2,13327,3160,24505,21345,NA
23576,1897,2,13327,132131,148193,16062,NA
23577,2014,2,13327,532285,554487,22202,NA
23578,2121,2,13327,672853,691654,18801,NA
23579,2234,2,13327,123998,143814,19816,NA
23580,2318,2,13327,78021,99676,21655,NA
23581,2431,2,13327,766313,785956,19643,NA
23582,2554,2,13327,348600,371075,22475,NA
23583,2674,2,13327,952532,972326,19794,NA
23584,2794,2,14958,101220,121393,20173,NA
23585,2883,2,14958,10563,36053,25490,NA
23586,2949,2,14958,523475,546379,22904,NA
23587,3059,2,14958,709415,731244,21829,NA
23588,3176,2,14958,6670,27825,21155,NA
23589,3293,2,14958,308173,328769,20596,NA
23590,3398,2,14958,398555,420572,22017,NA
23591,3509,2,14958,824226,845369,21143,NA
23592,3627,2,13327,836302,861215,24913,NA
23593,3741,2,14977,258620,279522,20902,NA
23594,3867,2,14977,817616,837447,19831,NA
23595,3966,2,6150,976568,997190,20622,NA
23596,4111,2,6150,123854,144763,20909,NA
23597,4182,2,6150,383395,401322,17927,NA
23598,4319,2,6150,294038,314044,20006,NA
23599,4425,2,6150,954938,976683,21745,NA
23600,4458,2,6150,303924,323539,19615,NA
23601,4572,2,6150,667679,688039,20360,NA
23602,4690,2,14982,68654,94918,26264,NA
23603,4811,2,14982,884114,906313,22199,NA
23604,4929,2,14982,598173,620453,22280,NA
23605,5054,2,14982,222131,249114,26983,NA
23606,5204,2,14982,667615,691196,23581,NA
23607,5393,2,14982,823761,845025,21264,NA
23608,5580,2,14979,583642,607802,24160,NA
23609,5699,2,14979,334636,358669,24033,NA
23610,5816,2,14979,773604,796181,22577,NA
23611,5940,2,12945,880216,901933,21717,NA
23612,6076,2,12945,691338,714606,23268,NA
23613,6202,2,12945,477600,501570,23970,NA
23614,6329,2,12945,136164,158358,22194,NA
23615,6446,2,12945,751136,773696,22560,NA
23616,6569,2,12945,321123,343479,22356,NA
23617,6698,2,12945,150445,171639,21194,NA
23618,6810,2,12945,742938,764306,21368,NA
23619,6930,2,13291,168016,190188,22172,NA
23620,6953,2,9794,941118,966684,25566,NA
23621,7075,2,9794,618360,640811,22451,NA
23622,7199,2,9794,299418,321433,22015,NA
23623,7326,2,9794,79590,100915,21325,NA
23624,7445,2,9794,661180,678140,16960,NA
23625,7568,2,9794,284433,307220,22787,NA
23626,7689,2,9794,880337,903418,23081,NA
23627,7782,2,12204,767340,788830,21490,NA
23628,7901,2,12441,284436,308172,23736,NA
23629,8138,2,12441,883142,901167,18025,NA
23630,8266,2,12441,593645,615892,22247,NA
23631,8389,2,12441,408603,431248,22645,NA
23632,8512,2,14982,785442,808354,22912,NA
23633,8630,2,14982,536710,559204,22494,NA
23634,8754,2,14982,281384,304919,23535,NA
23635,8856,2,12994,335094,355304,20210,NA
23636,8951,2,12994,597767,621392,23625,NA
23637,9077,2,12994,465366,489565,24199,NA
23638,9197,2,12994,237858,261012,23154,NA
23639,9316,2,12994,107084,132002,24918,NA
23640,9430,2,12994,869512,894820,25308,NA
23641,9536,2,16976,437468,459435,21967,NA
23642,9659,2,16976,91003,113400,22397,NA
23643,9774,2,14979,22825,47656,24831,NA
23644,9897,2,14979,911070,936380,25310,NA
23645,10019,2,14979,854420,878746,24326,NA
23646,10140,2,14979,922828,950350,27522,NA
23647,10257,2,12994,236267,261226,24959,NA
23648,10389,2,12994,103475,128471,24996,NA
23649,10510,2,14958,861436,887372,25936,NA
23650,10633,2,14958,709142,735156,26014,NA
23651,10747,2,14958,416484,420523,22085,NA
23652,10848,2,14977,538711,559300,20589,NA
23653,10980,2,14977,153265,177873,24608,NA
23654,11093,2,19299,570141,593624,23483,NA
23655,11231,2,14977,596770,618914,22144,NA
23656,11372,2,14977,549472,570164,20692,NA
23657,11507,2,14977,548057,568762,20705,NA
23658,11628,2,14977,0,22902,22902,NA
23659,11766,2,19296,675020,687529,12509,NA
23660,11906,2,19296,615598,638453,22855,NA
23661,12034,2,12441,9780,32303,22523,NA
23662,12133,2,12441,116940,142104,25164,NA
23663,12253,2,12441,116031,141494,25463,NA
23664,12378,2,12441,130316,153901,23585,NA
23665,12501,2,12441,29267,54676,25409,NA
23666,12602,2,21920,795602,817088,21486,NA
23667,12732,2,21920,422717,433097,10380,NA
23668,12855,2,21920,123892,144830,20938,NA
23669,12978,2,21920,749952,772884,22932,NA
23670,13140,2,21920,440063,463668,23605,NA
23671,13279,2,21920,648926,671801,22875,NA
23672,13416,2,21920,757761,781901,24140,NA
23673,13539,2,21920,988321,11560,23239,NA
23674,13689,2,14979,527159,553989,26830,NA
23675,13777,2,14979,978887,2988,24101,NA
23676,13888,2,14977,374512,399053,24541,NA
23677,14026,2,14977,450757,473699,22942,NA
23678,14174,2,14977,769005,790191,21186,NA
23679,14301,2,13291,578568,602320,23752,NA
23680,14426,2,23286,758298,779854,21556,NA
23681,14571,2,23286,155611,181405,25794,NA
23682,14683,2,21920,690543,713760,23217,NA
23683,14815,2,21920,933151,958075,24924,NA
23684,14941,2,21920,1477,25251,23774,NA
23685,15073,2,21920,807628,835394,27766,NA
23686,15272,2,23286,272567,295825,23258,NA
23687,15364,2,21920,993358,17648,24290,NA
23688,15505,2,23811,853539,877722,24183,NA
23689,15666,2,22084,912835,935932,23097,NA
23690,15785,2,23749,500479,526000,25521,NA
23691,15916,2,23813,111976,135448,23472,NA
23692,16069,2,23749,855628,878995,23367,NA
23693,16208,2,23749,412745,418477,5732,NA
23694,16350,2,23749,878175,902422,24247,NA
23695,16458,2,23813,405999,430442,24443,NA
23696,16565,2,23813,998894,23602,24708,NA
23697,16658,2,24584,284687,307571,22884,NA
23698,16805,2,24596,99566,121841,22275,NA
23699,16934,2,24596,639743,662330,22587,NA
23700,17072,2,24596,203859,225357,21498,NA
23701,17222,2,24596,158310,180844,22534,NA
23702,17384,2,24584,131804,156837,25033,NA
23703,17519,2,24584,694063,718449,24386,NA
23704,17663,2,24584,263333,287587,24254,NA
23705,17800,2,24584,897788,922598,24810,NA
23706,17940,2,24648,280931,304593,23662,NA
23707,18086,2,24653,822082,845774,23692,NA
23708,18227,2,24653,434282,457850,23568,NA
23709,18367,2,24653,948737,972427,23690,NA
23710,18509,2,24653,530438,554240,23802,NA
23711,18630,2,24653,118657,142881,24224,NA
23712,18790,2,24653,983398,6856,23458,NA
23713,18932,2,24653,599847,623121,23274,NA
23714,19073,2,24653,185806,209025,23219,NA
23715,19209,2,23811,395550,417830,22280,NA
23716,19355,2,23811,995116,16470,21354,NA
23717,19490,2,23811,481562,504520,22958,NA
23718,19631,2,23811,344132,366688,22556,NA
23719,19772,2,23811,710908,718401,7493,NA
23720,19908,2,23811,856303,880931,24628,NA
23721,20051,2,23811,471944,495516,23572,NA
23722,20192,2,23811,398662,420977,22315,NA
23723,20335,2,24579,823620,848346,24726,NA
23724,20464,2,24565,195031,216714,21683,NA
23725,20594,2,24565,260929,284050,23121,NA
23726,20733,2,24565,726076,748575,22499,NA
23727,20874,2,24565,590949,613208,22259,NA
23728,21014,2,24565,54283,77708,23425,NA
23729,21148,2,24565,950371,971894,21523,NA
23730,21296,2,24565,338431,360439,22008,NA
23731,21434,2,24565,197651,219940,22289,NA
23732,21577,2,24565,780797,802483,21686,NA
23733,21691,2,24565,283998,307804,23806,NA
23734,21810,2,23813,183189,209439,26250,NA
23735,22068,2,24579,84468,107957,23489,NA
23736,22207,2,24579,616090,640317,24227,NA
23737,22350,2,24579,177249,202751,25502,NA
23738,22488,2,24579,878728,903964,25236,NA
23739,22628,2,24567,778379,804342,25963,NA
23740,22774,2,24579,90886,115168,24282,NA
23741,22896,2,23814,242074,266682,24608,NA
23742,23035,2,23814,894586,917964,23378,NA
23743,23179,2,23814,376593,389625,13032,NA
23744,23314,2,23814,779506,803478,23972,NA
23745,23451,2,23814,151704,159030,7326,NA
23746,23591,2,23814,440717,465043,24326,NA
23747,23738,2,23814,15416,40420,25004,NA
23748,23878,2,23813,222247,248459,26212,NA
23749,24017,2,23813,705942,719340,13398,NA
23750,23,2,10369,270399,294574,24175,NA
23751,236,2,10369,861641,887890,26249,NA
23752,330,2,10369,404672,427947,23275,NA
23753,426,2,10369,470777,494149,23372,NA
23754,535,2,10369,883188,903961,20773,NA
23755,651,2,10369,376113,398592,22479,NA
23756,882,2,13287,425542,448357,22815,NA
23757,1111,2,13287,546343,565475,19132,NA
23758,1134,2,13287,922892,945325,22433,NA
23759,1262,2,13287,655223,678054,22831,NA
23760,1605,2,13287,918843,943046,24203,NA
23761,1715,2,13287,514059,526488,12429,NA
23762,1833,2,13327,63245,81514,18269,NA
23763,1900,2,13327,191205,209169,17964,NA
23764,2017,2,13327,600016,623296,23280,NA
23765,2240,2,13327,484935,502755,17820,NA
23766,2321,2,13327,142733,165098,22365,NA
23767,2434,2,13327,823717,846320,22603,NA
23768,2557,2,13327,415001,437124,22123,NA
23769,2679,2,13327,13604,32899,19295,NA
23770,2797,2,14958,165466,186073,20607,NA
23771,2886,2,14958,88067,112332,24265,NA
23772,2954,2,14958,590767,612209,21442,NA
23773,3062,2,14958,772730,793271,20541,NA
23774,3179,2,14958,69155,90163,21008,NA
23775,3296,2,14958,368142,389338,21196,NA
23776,3630,2,13327,904537,928589,24052,NA
23777,3744,2,14977,323631,345172,21541,NA
23778,3869,2,14977,878193,896515,18322,NA
23779,3969,2,6150,43091,63672,20581,NA
23780,4113,2,6150,186459,205944,19485,NA
23781,4185,2,6150,443118,462902,19784,NA
23782,4322,2,6150,357916,377813,19897,NA
23783,4428,2,6150,886117,908268,22151,NA
23784,4459,2,6150,246395,263166,16771,NA
23785,4573,2,6150,714402,734493,20091,NA
23786,4695,2,14982,139907,159424,19517,NA
23787,4815,2,14982,947754,968328,20574,NA
23788,4932,2,14982,667090,690199,23109,NA
23789,5057,2,14982,297372,319485,22113,NA
23790,5206,2,14982,738141,761108,22967,NA
23791,5582,2,14979,655134,678204,23070,NA
23792,5702,2,14979,402883,427477,24594,NA
23793,5819,2,14979,842001,864519,22518,NA
23794,5944,2,12945,956637,975557,18920,NA
23795,6079,2,12945,758194,780607,22413,NA
23796,6205,2,12945,546140,568167,22027,NA
23797,6332,2,12945,200904,223075,22171,NA
23798,6449,2,12945,819647,841821,22174,NA
23799,6571,2,12945,389491,411719,22228,NA
23800,6701,2,12945,217518,240206,22688,NA
23801,6811,2,12945,809256,831805,22549,NA
23802,6956,2,9794,9742,32520,22778,NA
23803,7080,2,9794,684585,706315,21730,NA
23804,7202,2,9794,365560,388171,22611,NA
23805,7329,2,9794,144528,166170,21642,NA
23806,7448,2,9794,723887,747298,23411,NA
23807,7572,2,9794,351388,373231,21843,NA
23808,7693,2,9794,947434,971073,23639,NA
23809,7787,2,12204,834450,856624,22174,NA
23810,7904,2,12441,355601,379582,23981,NA
23811,8025,2,12441,184749,207207,22458,NA
23812,8143,2,12441,965056,967644,21849,NA
23813,8269,2,12441,659683,682770,23087,NA
23814,8392,2,12441,476424,497831,21407,NA
23815,8515,2,14982,855905,880879,24974,NA
23816,8635,2,14982,603870,626141,22271,NA
23817,8758,2,14982,351029,373094,22065,NA
23818,8859,2,12994,398363,421223,22860,NA
23819,8954,2,12994,666854,691886,25032,NA
23820,9198,2,12994,308133,332740,24607,NA
23821,9320,2,12994,174934,199801,24867,NA
23822,9434,2,12994,946208,969755,23547,NA
23823,9539,2,16976,507204,530699,23495,NA
23824,9775,2,14979,93984,116353,22369,NA
23825,9900,2,14979,988067,11949,23882,NA
23826,10022,2,14979,929662,954650,24988,NA
23827,10144,2,14979,7187,33880,26693,NA
23828,10262,2,12994,311482,337485,26003,NA
23829,10394,2,12994,174907,198447,23540,NA
23830,10511,2,14958,936875,961836,24961,NA
23831,10636,2,14958,782540,806867,24327,NA
23832,10750,2,14982,258389,282345,23956,NA
23833,10851,2,14977,601636,622865,21229,NA
23834,10982,2,14977,223635,247167,23532,NA
23835,11096,2,19299,638665,659804,21139,NA
23836,11234,2,14977,660542,681999,21457,NA
23837,11375,2,14977,610446,631287,20841,NA
23838,11508,2,14977,609178,631150,21972,NA
23839,11633,2,14977,752707,774957,22250,NA
23840,11769,2,19296,733365,756998,23633,NA
23841,11907,2,19296,683280,706554,23274,NA
23842,12037,2,12441,75467,97127,21660,NA
23843,12136,2,12441,189622,213405,23783,NA
23844,12256,2,12441,191487,216207,24720,NA
23845,12381,2,12441,198131,219108,20977,NA
23846,12502,2,12441,104282,129448,25166,NA
23847,12606,2,21920,858131,879197,21066,NA
23848,12735,2,21920,476013,495868,19855,NA
23849,12858,2,21920,192088,218364,26276,NA
23850,12981,2,21920,813728,835861,22133,NA
23851,13143,2,21920,510222,532894,22672,NA
23852,13284,2,21920,718502,740235,21733,NA
23853,13417,2,21920,829593,851132,21539,NA
23854,13542,2,21920,66274,88900,22626,NA
23855,13691,2,14979,598582,621206,22624,NA
23856,13782,2,14979,50142,68498,18356,NA
23857,13891,2,14977,444350,471971,27621,NA
23858,14029,2,14977,519521,542112,22591,NA
23859,14179,2,14977,834969,858522,23553,NA
23860,14574,2,23286,235575,259991,24416,NA
23861,14684,2,21920,759908,782361,22453,NA
23862,14818,2,21920,8822,33762,24940,NA
23863,14946,2,21920,72840,95466,22626,NA
23864,15076,2,21920,909306,932175,22869,NA
23865,15277,2,23286,346363,371475,25112,NA
23866,15366,2,21920,64634,88964,24330,NA
23867,15508,2,23811,922823,946929,24106,NA
23868,15669,2,22084,980697,2310,21613,NA
23869,15788,2,23749,574857,598387,23530,NA
23870,15919,2,23813,181030,204360,23330,NA
23871,16072,2,23749,927633,951364,23731,NA
23872,16213,2,23813,449950,473627,23677,NA
23873,16354,2,23749,970006,994094,24088,NA
23874,16463,2,23813,478118,501295,23177,NA
23875,16567,2,23813,79886,102736,22850,NA
23876,16660,2,24584,350784,374284,23500,NA
23877,16807,2,24596,167336,192115,24779,NA
23878,16937,2,24596,708149,730420,22271,NA
23879,17225,2,24596,225986,248505,22519,NA
23880,17387,2,24584,206024,229960,23936,NA
23881,17522,2,24584,768630,794279,25649,NA
23882,17666,2,24584,334408,358925,24517,NA
23883,17804,2,24584,970714,993032,22318,NA
23884,17943,2,24648,376829,399516,22687,NA
23885,18087,2,24653,892914,916247,23333,NA
23886,18229,2,24653,504426,527162,22736,NA
23887,18371,2,24653,18083,41127,23044,NA
23888,18510,2,24653,601955,626676,24721,NA
23889,18633,2,24653,191805,215718,23913,NA
23890,18794,2,24653,54154,77856,23702,NA
23891,18935,2,24653,673163,694852,21689,NA
23892,19076,2,24653,254680,276600,21920,NA
23893,19214,2,23811,461013,482486,21473,NA
23894,19439,2,23811,195938,217597,21659,NA
23895,19493,2,23811,551510,574975,23465,NA
23896,19632,2,23811,412101,435915,23814,NA
23897,19775,2,23811,747605,769675,22070,NA
23898,19911,2,23811,949028,971590,22562,NA
23899,20054,2,23811,539273,561484,22211,NA
23900,20194,2,23811,468037,491119,23082,NA
23901,20339,2,24579,896950,920912,23962,NA
23902,20468,2,24565,259723,281240,21517,NA
23903,20596,2,24565,329878,352227,22349,NA
23904,20734,2,24565,792688,814709,22021,NA
23905,20876,2,24565,655605,677767,22162,NA
23906,21018,2,24565,122995,146206,23211,NA
23907,21299,2,24565,419540,430067,10527,NA
23908,21436,2,24565,264060,286893,22833,NA
23909,21579,2,24565,843738,864428,20690,NA
23910,21696,2,24565,355212,379293,24081,NA
23911,21986,2,24579,385475,392933,7458,NA
23912,22070,2,24579,139275,162843,23568,NA
23913,22210,2,24579,685709,709109,23400,NA
23914,22353,2,24579,251897,278153,26256,NA
23915,22491,2,24579,953518,977793,24275,NA
23916,22631,2,24567,854953,882048,27095,NA
23917,22778,2,24579,166628,190728,24100,NA
23918,22898,2,23814,304260,317846,13586,NA
23919,23037,2,23814,964106,987973,23867,NA
23920,23181,2,23814,0,22520,22520,NA
23921,23315,2,23814,832105,838181,6076,NA
23922,23455,2,23814,172511,179642,7131,NA
23923,23596,2,23814,513233,537258,24025,NA
23924,23742,2,23814,103729,116113,12384,NA
23925,23881,2,23813,297431,322838,25407,NA
23926,24022,2,23813,769766,786357,16591,NA
23927,45,2,10369,551140,572469,21329,NA
23928,150,2,10369,800990,824299,23309,NA
23929,254,2,10369,151808,177901,26093,NA
23930,334,2,10369,540127,561790,21663,NA
23931,448,2,10369,824265,845286,21021,NA
23932,630,2,10369,656511,678355,21844,NA
23933,671,2,10369,665025,688149,23124,NA
23934,764,2,11732,504476,526988,22512,NA
