"FishSampleID","GearID","SampleCode","FishCode","Catch"
46044,23867,1,49,2
46045,1885,1,2,27
46046,1885,1,20,1
46047,1885,1,52,12
46048,1885,1,64,1
46049,10029,1,2,35
46050,10029,1,52,18
46051,10029,1,64,1
46052,18036,1,2,35
46053,18036,1,52,14
46054,3032,1,2,72
46055,3032,1,10,1
46056,3032,1,52,7
46057,11159,1,2,63
46058,11159,1,52,9
46059,19144,1,2,32
46060,19144,1,20,2
46061,19144,1,52,3
46062,3223,1,2,212
46063,3223,1,10,2
46064,3223,1,52,11
46065,3223,1,64,2
46066,11349,1,2,368
46067,11349,1,20,5
46068,11349,1,52,18
46069,19332,1,2,236
46070,19332,1,20,3
46071,19332,1,52,8
46072,19332,1,64,2
46073,19332,1,65,1
46074,3411,1,2,80
46075,3411,1,10,10
46076,3411,1,20,6
46077,3411,1,49,4
46078,3411,1,52,6
46079,11536,1,2,40
46080,11536,1,10,7
46081,11536,1,20,2
46082,11536,1,52,2
46083,11536,1,70,1
46084,3600,1,2,2
46085,3600,1,49,1
46086,11723,1,2,1
46087,11723,1,20,1
46088,11723,1,49,1
46089,4169,1,2,1
46090,12285,1,49,1
46091,4361,1,2,1
46092,20437,1,2,1
46093,20437,1,49,1
46094,12663,1,2,1
46095,12663,1,49,1
46096,20621,1,2,3
46097,6172,1,49,2
46098,14258,1,49,1
46099,6367,1,49,3
46100,14451,1,49,2
46101,22372,1,49,2
46102,6952,1,49,1
46103,15023,1,49,1
46104,22935,1,49,3
46105,7146,1,49,2
46106,15214,1,8,1
46107,15214,1,66,1
46108,109,1,2,4
46109,109,1,10,36
46110,109,1,14,9
46111,109,1,51,3
46112,109,1,52,157
46113,109,1,59,6
46114,8283,1,10,1
46115,8283,1,14,9
46116,8283,1,51,1
46117,8283,1,52,104
46118,8283,1,59,1
46119,16330,1,2,2
46120,16330,1,13,2
46121,16330,1,14,12
46122,16330,1,20,1
46123,16330,1,52,55
46124,16330,1,59,2
46125,338,1,2,14
46126,338,1,10,21
46127,338,1,14,2
46128,338,1,52,176
46129,8512,1,2,11
46130,8512,1,10,14
46131,8512,1,52,84
46132,16550,1,2,7
46133,16550,1,10,10
46134,16550,1,14,1
46135,16550,1,51,1
46136,16550,1,52,91
46137,503,1,2,157
46138,503,1,10,47
46139,503,1,52,775
46140,8673,1,2,113
46141,8673,1,10,21
46142,8673,1,52,553
46143,16709,1,2,93
46144,16709,1,10,22
46145,16709,1,52,583
46146,662,1,2,323
46147,662,1,10,8
46148,662,1,49,2
46149,662,1,52,171
46150,8829,1,2,40
46151,8829,1,10,1
46152,8829,1,52,291
46153,16862,1,2,259
46154,16862,1,10,11
46155,16862,1,49,1
46156,16862,1,52,874
46157,822,1,2,272
46158,822,1,10,3
46159,822,1,49,10
46160,822,1,52,429
46161,8986,1,2,410
46162,8986,1,10,5
46163,8986,1,49,9
46164,8986,1,52,320
46165,17012,1,2,458
46166,17012,1,10,16
46167,17012,1,49,2
46168,17012,1,52,345
46169,978,1,2,84
46170,978,1,10,6
46171,978,1,20,1
46172,978,1,49,8
46173,978,1,52,331
46174,9138,1,2,175
46175,9138,1,10,10
46176,9138,1,49,4
46177,9138,1,52,141
46178,17159,1,2,175
46179,17159,1,10,7
46180,17159,1,49,6
46181,17159,1,52,388
46182,1135,1,2,11
46183,1135,1,10,2
46184,1135,1,49,5
46185,1135,1,52,29
46186,9291,1,2,6
46187,9291,1,10,1
46188,9291,1,49,13
46189,9291,1,52,106
46190,17309,1,2,116
46191,17309,1,10,8
46192,17309,1,49,4
46193,17309,1,52,41
46194,2266,1,2,2
46195,2266,1,49,1
46196,10403,1,2,5
46197,10403,1,49,1
46198,2458,1,2,2
46199,10593,1,2,2
46200,10593,1,49,1
46201,18591,1,2,2
46202,18591,1,49,1
46203,2838,1,49,1
46204,18960,1,2,2
46205,3788,1,2,2
46206,3980,1,2,1
46207,3980,1,49,1
46208,12097,1,62,1
46209,20064,1,2,5
46210,20064,1,3,4
46211,5573,1,2,6
46212,13674,1,2,5
46213,13674,1,49,1
46214,21615,1,49,1
46215,5781,1,49,1
46216,13878,1,2,1
46217,13878,1,49,2
46218,21815,1,49,2
46219,1329,1,2,2
46220,1329,1,10,4
46221,1329,1,14,2
46222,1329,1,51,1
46223,1329,1,52,8
46224,9479,1,2,4
46225,9479,1,10,6
46226,9479,1,52,6
46227,17495,1,2,2
46228,17495,1,14,1
46229,17495,1,52,8
46230,1514,1,2,20
46231,1514,1,10,1
46232,1514,1,51,2
46233,1514,1,52,29
46234,9662,1,2,18
46235,9662,1,10,2
46236,9662,1,51,3
46237,9662,1,52,83
46238,17676,1,2,11
46239,17676,1,10,5
46240,17676,1,13,1
46241,17676,1,52,44
46242,1703,1,2,2
46243,1703,1,10,2
46244,1703,1,14,1
46245,1703,1,51,2
46246,1703,1,52,18
46247,9849,1,2,3
46248,9849,1,10,1
46249,9849,1,51,2
46250,9849,1,52,15
46251,17858,1,2,6
46252,17858,1,52,26
46253,2074,1,2,234
46254,2074,1,10,1
46255,2074,1,49,1
46256,2074,1,52,67
46257,10214,1,2,138
46258,10214,1,49,1
46259,10214,1,52,17
46260,18217,1,2,161
46261,18217,1,10,4
46262,18217,1,52,9
46263,2646,1,2,18
46264,2646,1,10,3
46265,2646,1,52,3
46266,10778,1,2,9
46267,18774,1,2,4
46268,1330,1,2,2
46269,1330,1,10,9
46270,1330,1,52,29
46271,9480,1,2,1
46272,9480,1,14,4
46273,9480,1,20,1
46274,9480,1,52,53
46275,17496,1,2,5
46276,17496,1,10,11
46277,17496,1,14,2
46278,17496,1,20,1
46279,17496,1,51,2
46280,17496,1,52,68
46281,1515,1,2,23
46282,1515,1,10,131
46283,1515,1,14,2
46284,1515,1,34,2
46285,1515,1,52,74
46286,9663,1,2,34
46287,9663,1,10,116
46288,9663,1,14,1
46289,9663,1,52,81
46290,9663,1,59,1
46291,17677,1,2,11
46292,17677,1,10,50
46293,17677,1,52,66
46294,1704,1,2,2
46295,1704,1,10,11
46296,1704,1,14,1
46297,1704,1,52,25
46298,9850,1,2,5
46299,9850,1,10,29
46300,9850,1,52,14
46301,17859,1,2,3
46302,17859,1,10,12
46303,17859,1,52,23
46304,3033,1,2,82
46305,3033,1,10,14
46306,3033,1,52,24
46307,11160,1,2,60
46308,11160,1,10,13
46309,11160,1,14,1
46310,11160,1,52,22
46311,19145,1,2,29
46312,19145,1,10,15
46313,19145,1,20,2
46314,19145,1,52,9
46315,3224,1,0,1
46316,3224,1,2,44
46317,3224,1,10,5
46318,3224,1,20,15
46319,3224,1,52,9
46320,3224,1,64,1
46321,11350,1,0,1
46322,11350,1,2,191
46323,11350,1,10,6
46324,11350,1,20,24
46325,11350,1,52,29
46326,19333,1,2,29
46327,19333,1,10,4
46328,19333,1,20,13
46329,19333,1,49,2
46330,19333,1,52,3
46331,3412,1,2,57
46332,3412,1,10,6
46333,3412,1,20,12
46334,3412,1,52,9
46335,11537,1,2,48
46336,11537,1,20,12
46337,11537,1,49,1
46338,11537,1,52,6
46339,11537,1,66,1
46340,19516,1,0,1
46341,19516,1,2,22
46342,19516,1,10,3
46343,19516,1,20,22
46344,19516,1,49,1
46345,19516,1,52,7
46346,3601,1,2,18
46347,3601,1,10,4
46348,3601,1,20,5
46349,3601,1,52,2
46350,11724,1,2,38
46351,11724,1,10,4
46352,11724,1,20,2
46353,19700,1,2,40
46354,19700,1,10,2
46355,19700,1,66,1
46356,4934,1,8,1
46357,20989,1,2,1
46358,5010,1,49,1
46359,13113,1,2,1
46360,13113,1,62,1
46361,21065,1,2,1
46362,21065,1,49,1
46363,5086,1,3,1
46364,13189,1,2,1
46365,13189,1,8,1
46366,13189,1,49,1
46367,5159,1,8,2
46368,5159,1,41,1
46369,13262,1,20,1
46370,13262,1,49,1
46371,21214,1,8,1
46372,21214,1,49,1
46373,5232,1,2,1
46374,13335,1,62,1
46375,13412,1,49,1
46376,21363,1,49,1
46377,13484,1,3,1
46378,13484,1,49,2
46379,5980,1,2,1
46380,5980,1,10,1
46381,5980,1,49,2
46382,14075,1,2,2
46383,14075,1,10,1
46384,14075,1,49,1
46385,22009,1,2,1
46386,22009,1,49,1
46387,14642,1,2,1
46388,14642,1,49,1
46389,22561,1,49,2
46390,14834,1,2,1
46391,14834,1,49,1
46392,7147,1,49,4
46393,15215,1,8,1
46394,15215,1,49,1
46395,23313,1,49,1
46396,7532,1,8,1
46397,7532,1,49,2
46398,15594,1,49,1
46399,23498,1,49,2
46400,15788,1,49,1
46401,7920,1,49,1
46402,23868,1,49,1
46403,110,1,2,24
46404,110,1,10,99
46405,110,1,14,197
46406,110,1,52,407
46407,110,1,59,10
46408,8284,1,10,3
46409,8284,1,14,233
46410,8284,1,52,353
46411,16331,1,2,2
46412,16331,1,10,70
46413,16331,1,14,193
46414,16331,1,52,221
46415,16331,1,59,6
46416,339,1,2,2
46417,339,1,10,36
46418,339,1,14,4
46419,339,1,34,1
46420,339,1,51,2
46421,339,1,52,67
46422,8513,1,2,2
46423,8513,1,10,27
46424,8513,1,14,2
46425,8513,1,52,75
46426,8513,1,59,1
46427,16551,1,2,3
46428,16551,1,10,16
46429,16551,1,14,1
46430,16551,1,52,84
46431,504,1,2,66
46432,504,1,10,18
46433,504,1,13,2
46434,504,1,14,2
46435,504,1,52,136
46436,8674,1,2,58
46437,8674,1,10,20
46438,8674,1,13,1
46439,8674,1,14,2
46440,8674,1,48,2
46441,8674,1,52,249
46442,16710,1,2,54
46443,16710,1,10,18
46444,16710,1,13,3
46445,16710,1,14,1
46446,16710,1,51,1
46447,16710,1,52,258
46448,663,1,2,368
46449,663,1,10,4
46450,663,1,13,3
46451,663,1,52,391
46452,8830,1,1,2
46453,8830,1,2,400
46454,8830,1,10,8
46455,8830,1,13,2
46456,8830,1,34,2
46457,8830,1,49,2
46458,8830,1,51,1
46459,8830,1,52,560
46460,16863,1,2,437
46461,16863,1,10,23
46462,16863,1,13,3
46463,16863,1,34,2
46464,16863,1,52,1135
46465,823,1,1,2
46466,823,1,2,343
46467,823,1,10,35
46468,823,1,49,12
46469,823,1,51,1
46470,823,1,52,653
46471,823,1,69,1
46472,8987,1,1,3
46473,8987,1,2,289
46474,8987,1,6,1
46475,8987,1,10,33
46476,8987,1,13,1
46477,8987,1,34,1
46478,8987,1,49,10
46479,8987,1,52,1029
46480,8987,1,69,1
46481,17013,1,2,794
46482,17013,1,10,88
46483,17013,1,13,7
46484,17013,1,14,1
46485,17013,1,34,1
46486,17013,1,49,20
46487,17013,1,52,462
46488,979,1,2,165
46489,979,1,10,14
46490,979,1,13,2
46491,979,1,49,2
46492,979,1,52,236
46493,9139,1,2,310
46494,9139,1,10,40
46495,9139,1,13,3
46496,9139,1,34,1
46497,9139,1,49,3
46498,9139,1,52,334
46499,17160,1,2,328
46500,17160,1,10,47
46501,17160,1,13,3
46502,17160,1,49,3
46503,17160,1,52,551
46504,17160,1,53,1
46505,1136,1,2,496
46506,1136,1,10,38
46507,1136,1,14,1
46508,1136,1,49,23
46509,1136,1,52,836
46510,9292,1,1,1
46511,9292,1,2,470
46512,9292,1,10,47
46513,9292,1,13,3
46514,9292,1,20,1
46515,9292,1,33,1
46516,9292,1,49,22
46517,9292,1,52,436
46518,17310,1,1,1
46519,17310,1,2,699
46520,17310,1,10,42
46521,17310,1,13,4
46522,17310,1,49,20
46523,17310,1,52,699
46524,4170,1,49,3
46525,12286,1,2,1
46526,12286,1,49,2
46527,20251,1,49,3
46528,4362,1,49,1
46529,12476,1,2,1
46530,20438,1,49,1
46531,4553,1,2,1
46532,4553,1,3,1
46533,12664,1,3,1
46534,14259,1,49,1
46535,6368,1,2,1
46536,6368,1,49,1
46537,14452,1,49,1
46538,22373,1,2,1
46539,22373,1,49,2
46540,6953,1,48,1
46541,6953,1,49,3
46542,15024,1,49,2
46543,22936,1,49,4
46544,1886,1,2,14
46545,1886,1,10,35
46546,1886,1,34,2
46547,1886,1,52,51
46548,10030,1,2,28
46549,10030,1,10,38
46550,10030,1,34,1
46551,10030,1,52,47
46552,18037,1,2,24
46553,18037,1,10,29
46554,18037,1,52,24
46555,2075,1,2,1
46556,2075,1,10,7
46557,2075,1,14,5
46558,2075,1,52,40
46559,2075,1,99,3
46560,10215,1,2,4
46561,10215,1,10,4
46562,10215,1,14,2
46563,10215,1,52,23
46564,18218,1,2,3
46565,18218,1,10,11
46566,18218,1,52,16
46567,2267,1,2,44
46568,2267,1,10,31
46569,2267,1,49,2
46570,2267,1,52,8
46571,10404,1,2,27
46572,10404,1,10,14
46573,10404,1,49,1
46574,18405,1,2,24
46575,18405,1,10,18
46576,18405,1,49,1
46577,2459,1,2,25
46578,2459,1,10,15
46579,2459,1,49,1
46580,2459,1,52,5
46581,2459,1,66,1
46582,10594,1,0,1
46583,10594,1,2,16
46584,10594,1,10,14
46585,10594,1,49,1
46586,10594,1,52,2
46587,18592,1,2,39
46588,18592,1,10,18
46589,18592,1,52,4
46590,2647,1,2,22
46591,2647,1,10,4
46592,2647,1,52,25
46593,10779,1,2,24
46594,10779,1,10,5
46595,10779,1,20,2
46596,10779,1,34,2
46597,10779,1,52,28
46598,10779,1,99,1
46599,18775,1,0,1
46600,18775,1,2,43
46601,18775,1,10,11
46602,18775,1,52,24
46603,2839,1,2,11
46604,2839,1,10,17
46605,2839,1,74,1
46606,10969,1,0,1
46607,10969,1,2,9
46608,10969,1,10,27
46609,10969,1,49,3
46610,18961,1,2,9
46611,18961,1,10,17
46612,3789,1,2,3
46613,3789,1,10,5
46614,11909,1,2,8
46615,11909,1,10,13
46616,19880,1,2,9
46617,19880,1,10,3
46618,3981,1,2,4
46619,3981,1,10,14
46620,12098,1,2,18
46621,12098,1,10,25
46622,12098,1,52,1
46623,20065,1,2,9
46624,20065,1,10,31
46625,5574,1,2,43
46626,5574,1,10,41
46627,5574,1,52,11
46628,13675,1,2,141
46629,13675,1,10,41
46630,13675,1,52,12
46631,21616,1,2,47
46632,21616,1,10,33
46633,21616,1,49,2
46634,21616,1,52,1
46635,5782,1,2,2
46636,5782,1,10,1
46637,5782,1,49,1
46638,13879,1,2,3
46639,13879,1,10,1
46640,13879,1,49,1
46641,21816,1,2,1
46642,21816,1,10,5
46643,21816,1,49,3
46644,4935,1,3,1
46645,4935,1,64,2
46646,13038,1,2,2
46647,13038,1,3,2
46648,13038,1,64,1
46649,13038,1,66,1
46650,20990,1,64,1
46651,20990,1,66,1
46652,13114,1,3,3
46653,21066,1,2,1
46654,21066,1,3,1
46655,5087,1,3,1
46656,5087,1,8,2
46657,5087,1,10,1
46658,13190,1,3,1
46659,5160,1,3,1
46660,5160,1,49,1
46661,13263,1,2,1
46662,13263,1,49,1
46663,13336,1,10,1
46664,13336,1,67,1
46665,21364,1,49,1
46666,5981,1,2,1
46667,5981,1,67,1
46668,14076,1,2,1
46669,22010,1,10,1
46670,6565,1,2,1
46671,14643,1,49,4
46672,22562,1,49,1
46673,14835,1,49,2
46674,22750,1,49,3
46675,7341,1,49,1
46676,7533,1,49,12
46677,15595,1,49,10
46678,23499,1,49,7
46679,7729,1,49,4
46680,15789,1,49,3
46681,23690,1,49,10
46682,15975,1,49,2
46683,23869,1,49,2
46684,1887,1,2,48
46685,1887,1,10,91
46686,1887,1,34,1
46687,1887,1,52,14
46688,10031,1,2,13
46689,10031,1,10,34
46690,10031,1,52,8
46691,18038,1,2,7
46692,18038,1,10,33
46693,18038,1,52,14
46694,2076,1,2,22
46695,2076,1,10,53
46696,2076,1,52,6
46697,10216,1,2,11
46698,10216,1,10,37
46699,10216,1,49,2
46700,10216,1,52,5
46701,18219,1,2,7
46702,18219,1,10,8
46703,18219,1,52,10
46704,2648,1,2,62
46705,2648,1,10,66
46706,2648,1,20,17
46707,2648,1,52,6
46708,10780,1,2,37
46709,10780,1,10,48
46710,10780,1,19,1
46711,10780,1,20,4
46712,10780,1,52,1
46713,18776,1,0,1
46714,18776,1,2,30
46715,18776,1,10,22
46716,18776,1,20,2
46717,18776,1,52,7
46718,3034,1,2,16
46719,3034,1,10,11
46720,3034,1,52,31
46721,11161,1,2,14
46722,11161,1,10,4
46723,11161,1,14,1
46724,11161,1,20,3
46725,11161,1,52,41
46726,19146,1,2,28
46727,19146,1,10,26
46728,19146,1,52,23
46729,3225,1,2,49
46730,3225,1,10,26
46731,3225,1,20,9
46732,3225,1,52,15
46733,11351,1,2,61
46734,11351,1,10,23
46735,11351,1,20,2
46736,11351,1,52,16
46737,19334,1,2,12
46738,19334,1,10,13
46739,19334,1,20,23
46740,19334,1,52,8
46741,3413,1,2,5
46742,3413,1,10,17
46743,3413,1,20,3
46744,3413,1,49,1
46745,3413,1,52,1
46746,3413,1,65,1
46747,11538,1,2,12
46748,11538,1,10,14
46749,11538,1,20,8
46750,11538,1,49,2
46751,11538,1,52,13
46752,19517,1,2,9
46753,19517,1,5,1
46754,19517,1,10,13
46755,19517,1,20,4
46756,19517,1,52,47
46757,19517,1,53,1
46758,3602,1,2,1
46759,3602,1,10,4
46760,3602,1,20,8
46761,11725,1,2,1
46762,11725,1,10,2
46763,11725,1,20,5
46764,19701,1,2,1
46765,19701,1,10,4
46766,19701,1,20,5
46767,19701,1,49,1
46768,12287,1,2,1
46769,12287,1,49,3
46770,20252,1,49,1
46771,4363,1,10,1
46772,12477,1,10,1
46773,20439,1,10,4
46774,6174,1,49,1
46775,22185,1,10,1
46776,22185,1,44,1
46777,22185,1,49,1
46778,6369,1,49,11
46779,14453,1,49,1
46780,22374,1,49,5
46781,6954,1,3,1
46782,6954,1,49,4
46783,15025,1,3,1
46784,15025,1,49,3
46785,22937,1,49,5
46786,7148,1,49,2
46787,7148,1,75,1
46788,15216,1,3,1
46789,15216,1,49,5
46790,23126,1,3,1
46791,23126,1,49,3
46792,23126,1,75,1
46793,8112,1,49,3
46794,24052,1,49,1
46795,111,1,2,5
46796,111,1,10,12
46797,111,1,14,9
46798,111,1,52,20
46799,111,1,59,2
46800,8285,1,2,1
46801,8285,1,10,2
46802,8285,1,14,8
46803,8285,1,52,123
46804,8285,1,59,1
46805,16332,1,10,3
46806,16332,1,14,10
46807,16332,1,52,11
46808,16332,1,59,2
46809,340,1,2,4
46810,340,1,10,14
46811,340,1,52,23
46812,8514,1,2,2
46813,8514,1,10,17
46814,8514,1,52,15
46815,16552,1,2,1
46816,16552,1,10,19
46817,16552,1,14,1
46818,16552,1,52,21
46819,505,1,2,57
46820,505,1,10,29
46821,505,1,20,1
46822,505,1,52,170
46823,8675,1,2,34
46824,8675,1,10,16
46825,8675,1,52,132
46826,16711,1,2,21
46827,16711,1,10,23
46828,16711,1,19,1
46829,16711,1,52,214
46830,16711,1,65,1
46831,664,1,2,273
46832,664,1,10,46
46833,664,1,20,1
46834,664,1,34,1
46835,664,1,49,1
46836,664,1,52,334
46837,8831,1,2,386
46838,8831,1,10,25
46839,8831,1,52,446
46840,8831,1,53,1
46841,16864,1,2,443
46842,16864,1,10,54
46843,16864,1,13,1
46844,16864,1,52,180
46845,824,1,2,65
46846,824,1,10,9
46847,824,1,20,1
46848,824,1,49,2
46849,824,1,52,17
46850,8988,1,2,26
46851,8988,1,10,18
46852,8988,1,20,1
46853,8988,1,52,70
46854,8988,1,64,2
46855,17014,1,2,269
46856,17014,1,10,93
46857,17014,1,49,3
46858,17014,1,52,247
46859,980,1,2,22
46860,980,1,10,5
46861,980,1,49,3
46862,980,1,52,12
46863,9140,1,2,86
46864,9140,1,10,26
46865,9140,1,52,143
46866,17161,1,2,170
46867,17161,1,10,33
46868,17161,1,49,1
46869,17161,1,52,202
46870,1137,1,2,46
46871,1137,1,10,7
46872,1137,1,49,1
46873,1137,1,52,6
46874,1137,1,99,1
46875,9293,1,2,7
46876,9293,1,10,2
46877,9293,1,20,2
46878,9293,1,49,2
46879,9293,1,52,5
46880,17311,1,2,14
46881,17311,1,10,1
46882,17311,1,49,1
46883,17311,1,52,1
46884,2268,1,0,3
46885,2268,1,2,247
46886,2268,1,10,63
46887,2268,1,49,2
46888,10405,1,2,106
46889,10405,1,10,56
46890,18406,1,2,13
46891,18406,1,10,16
46892,18406,1,49,2
46893,2460,1,2,115
46894,2460,1,10,37
46895,10595,1,2,76
46896,10595,1,10,20
46897,18593,1,0,1
46898,18593,1,2,71
46899,18593,1,10,13
46900,2840,1,2,2
46901,2840,1,10,5
46902,2840,1,49,3
46903,10970,1,2,7
46904,10970,1,3,1
46905,10970,1,10,6
46906,10970,1,49,2
46907,18962,1,2,4
46908,18962,1,10,5
46909,18962,1,49,2
46910,3790,1,2,91
46911,3790,1,10,25
46912,11910,1,2,65
46913,11910,1,10,13
46914,19881,1,2,62
46915,19881,1,10,7
46916,3982,1,2,17
46917,3982,1,10,25
46918,12099,1,2,4
46919,12099,1,10,5
46920,20066,1,2,2
46921,20066,1,3,1
46922,20066,1,10,3
46923,20066,1,20,1
46924,20066,1,49,1
46925,5575,1,0,1
46926,5575,1,2,24
46927,5575,1,10,19
46928,13676,1,2,40
46929,13676,1,10,26
46930,21617,1,0,3
46931,21617,1,2,27
46932,21617,1,10,17
46933,21617,1,49,3
46934,13880,1,10,1
46935,21817,1,10,5
46936,1331,1,2,4
46937,1331,1,10,1
46938,1331,1,20,1
46939,1331,1,52,2
46940,9481,1,2,1
46941,9481,1,10,3
46942,9481,1,51,1
46943,9481,1,52,1
46944,17497,1,10,1
46945,17497,1,52,1
46946,1516,1,2,2
46947,1516,1,10,3
46948,1516,1,34,1
46949,1516,1,52,41
46950,9664,1,2,2
46951,9664,1,10,3
46952,9664,1,52,22
46953,17678,1,10,4
46954,17678,1,52,18
46955,1705,1,2,3
46956,1705,1,10,11
46957,1705,1,20,3
46958,1705,1,52,11
46959,9851,1,2,4
46960,9851,1,10,5
46961,9851,1,20,1
46962,9851,1,52,22
46963,9851,1,59,1
46964,17860,1,2,7
46965,17860,1,10,12
46966,17860,1,34,1
46967,17860,1,52,14
46968,5012,1,2,2
46969,5012,1,3,4
46970,5012,1,49,1
46971,13115,1,2,2
46972,13115,1,3,5
46973,13115,1,44,1
46974,13115,1,49,2
46975,21067,1,2,2
46976,21067,1,3,4
46977,21067,1,49,2
46978,5088,1,2,2
46979,5088,1,3,16
46980,13191,1,2,1
46981,13191,1,3,14
46982,21143,1,2,3
46983,21143,1,3,8
46984,5161,1,1,1
46985,13264,1,2,1
46986,13264,1,3,1
46987,13264,1,20,1
46988,13264,1,49,3
46989,21216,1,49,5
46990,5234,1,3,2
46991,5234,1,10,1
46992,5234,1,49,2
46993,13337,1,10,1
46994,13337,1,15,1
46995,13337,1,49,1
46996,5982,1,0,1
46997,5982,1,49,1
46998,14077,1,0,4
46999,22011,1,49,1
47000,6762,1,49,3
47001,14836,1,26,1
47002,14836,1,49,4
47003,22751,1,0,1
47004,22751,1,49,4
47005,7149,1,8,1
47006,7149,1,26,1
47007,7149,1,49,4
47008,15217,1,3,1
47009,15217,1,10,1
47010,15217,1,49,1
47011,15407,1,10,1
47012,23315,1,44,1
47013,7534,1,49,5
47014,15596,1,49,2
47015,23500,1,49,1
47016,7730,1,49,3
47017,7922,1,8,2
47018,7922,1,24,1
47019,3791,1,10,1
47020,11911,1,49,1
47021,3983,1,28,1
47022,12100,1,0,1
47023,4172,1,2,2
47024,4555,1,0,1
47025,4555,1,64,3
47026,12666,1,64,2
47027,20624,1,0,1
47028,20624,1,10,2
47029,20624,1,49,1
47030,20624,1,64,1
47031,4746,1,49,1
47032,12853,1,64,1
47033,20808,1,64,1
47034,4936,1,2,2
47035,4936,1,28,1
47036,13039,1,2,1
47037,13039,1,3,1
47038,20991,1,2,1
47039,20991,1,3,1
47040,20991,1,49,1
47041,5311,1,10,1
47042,13414,1,49,3
47043,13414,1,64,1
47044,21365,1,49,6
47045,5383,1,49,7
47046,5383,1,64,4
47047,5383,1,67,1
47048,13486,1,49,5
47049,21435,1,0,1
47050,21435,1,49,1
47051,21618,1,0,1
47052,21618,1,2,1
47053,21618,1,3,1
47054,21618,1,10,4
47055,14261,1,49,1
47056,22186,1,49,1
47057,14454,1,44,1
47058,22375,1,3,1
47059,22375,1,49,2
47060,6955,1,49,2
47061,15026,1,49,1
47062,22938,1,49,8
47063,8113,1,0,1
47064,8113,1,10,1
47065,1332,1,2,3
47066,1332,1,34,2
47067,1332,1,52,2
47068,9482,1,2,1
47069,9482,1,10,2
47070,9482,1,13,2
47071,9482,1,14,1
47072,9482,1,34,1
47073,9482,1,52,5
47074,17498,1,13,2
47075,17498,1,34,4
47076,17498,1,52,5
47077,1517,1,0,1
47078,1517,1,2,41
47079,1517,1,10,10
47080,1517,1,52,28
47081,9665,1,0,1
47082,9665,1,2,76
47083,9665,1,10,13
47084,9665,1,15,1
47085,9665,1,52,59
47086,17679,1,0,3
47087,17679,1,2,47
47088,17679,1,10,14
47089,17679,1,52,33
47090,1706,1,2,16
47091,1706,1,10,12
47092,1706,1,15,1
47093,1706,1,52,7
47094,9852,1,0,1
47095,9852,1,2,20
47096,9852,1,10,8
47097,9852,1,52,3
47098,17861,1,2,27
47099,17861,1,10,16
47100,17861,1,52,6
47101,1888,1,0,3
47102,1888,1,2,98
47103,1888,1,10,18
47104,1888,1,52,2
47105,10032,1,2,132
47106,10032,1,10,20
47107,10032,1,15,1
47108,10032,1,52,4
47109,18039,1,0,6
47110,18039,1,2,362
47111,18039,1,3,2
47112,18039,1,10,23
47113,18039,1,15,1
47114,18039,1,52,4
47115,2077,1,0,26
47116,2077,1,2,57
47117,2077,1,10,3
47118,2077,1,19,1
47119,2077,1,49,1
47120,10217,1,0,12
47121,10217,1,2,19
47122,10217,1,10,6
47123,18220,1,0,4
47124,18220,1,2,31
47125,18220,1,10,8
47126,2269,1,0,7
47127,2269,1,2,13
47128,2269,1,10,7
47129,10406,1,0,4
47130,10406,1,2,17
47131,10406,1,10,2
47132,10406,1,49,2
47133,18407,1,0,2
47134,18407,1,2,10
47135,18407,1,10,6
47136,18407,1,49,1
47137,2461,1,0,2
47138,2461,1,2,11
47139,2461,1,10,5
47140,2461,1,36,1
47141,2461,1,49,2
47142,10596,1,0,1
47143,10596,1,2,15
47144,10596,1,3,2
47145,10596,1,10,4
47146,18594,1,0,4
47147,18594,1,2,15
47148,18594,1,10,5
47149,18594,1,15,1
47150,18594,1,26,1
47151,2649,1,0,3
47152,2649,1,2,28
47153,2649,1,10,2
47154,10781,1,0,3
47155,10781,1,2,33
47156,10781,1,3,2
47157,10781,1,10,1
47158,18777,1,0,1
47159,18777,1,2,26
47160,18777,1,10,1
47161,18777,1,20,1
47162,2841,1,0,1
47163,2841,1,2,3
47164,2841,1,3,1
47165,2841,1,49,1
47166,10971,1,0,2
47167,10971,1,2,2
47168,10971,1,10,3
47169,18963,1,0,10
47170,18963,1,2,4
47171,18963,1,10,9
47172,3035,1,0,9
47173,3035,1,2,78
47174,3035,1,10,25
47175,3035,1,15,1
47176,3035,1,49,3
47177,3035,1,52,2
47178,11162,1,0,10
47179,11162,1,2,76
47180,11162,1,10,16
47181,11162,1,20,1
47182,11162,1,52,3
47183,19147,1,0,15
47184,19147,1,2,181
47185,19147,1,10,33
47186,19147,1,20,1
47187,19147,1,49,1
47188,19147,1,52,14
47189,3226,1,0,13
47190,3226,1,2,34
47191,3226,1,10,36
47192,3226,1,20,2
47193,3226,1,52,1
47194,3226,1,75,5
47195,11352,1,0,6
47196,11352,1,2,11
47197,11352,1,10,34
47198,11352,1,20,4
47199,11352,1,66,1
47200,19335,1,0,11
47201,19335,1,2,13
47202,19335,1,10,29
47203,19335,1,20,6
47204,19335,1,52,1
47205,19335,1,66,2
47206,19335,1,75,2
47207,3414,1,0,3
47208,3414,1,2,4
47209,3414,1,10,10
47210,3414,1,20,1
47211,3414,1,52,1
47212,11539,1,0,1
47213,11539,1,2,6
47214,11539,1,10,13
