"CatchRowID","TowRowID","OrganismCode","Catch"
25897,52,0,3
25898,15589,5,1
25899,7562,98,3
25900,12200,157,109
25901,2102,0,63
25902,1414,0,1
25903,4261,3,1
25904,2066,0,95
25905,11622,0,1
25906,11409,3,3
25907,4888,157,125
25908,10167,8,1
25909,18737,2,2
25910,18232,109,1
25911,16447,28,1
25912,11562,0,2
25913,11329,8,5
25914,3425,3,2
25915,4106,0,1
25916,9276,3,3
25917,6831,5,1
25918,4201,0,144
25919,15702,14,4
25920,13988,10,11
25921,19461,2,44
25922,3260,6,78
25923,15197,110,25
25924,16020,0,112
25925,4127,0,12
25926,1331,110,25
25927,17406,6,9
25928,7388,2,1
25929,111,33,1
25930,15501,0,7
25931,5868,0,6
25932,957,0,211
25933,9392,0,101
25934,15853,0,2
25935,4036,110,200
25936,477,14,2
25937,5546,10,1
25938,2460,41,1
25939,11892,109,1
25940,6552,156,15
25941,13677,0,13
25942,3385,3,1
25943,6367,0,2
25944,11780,53,2
25945,10303,5,1
25946,9575,3,1
25947,5877,3,1
25948,12188,156,13
25949,967,3,4
25950,17088,14,3
25951,9164,7,20
25952,18970,0,105
25953,10586,0,1
25954,4903,5,2
25955,5562,10,4
25956,19294,3,1
25957,18305,66,14
25958,19382,0,1
25959,11585,6,3
25960,15664,14,4
25961,7064,5,2
25962,6579,110,4
25963,14266,110,19
25964,2322,0,12
25965,9079,10,1
25966,14423,0,102
25967,11496,0,32
25968,2389,7,1
25969,17424,5,1
25970,12870,98,66
25971,11441,3,5
25972,18632,3,4
25973,17964,14,50
25974,324,0,290
25975,14012,0,7
25976,8543,110,1
25977,6694,14,2
25978,2369,0,55
25979,9486,53,3
25980,15746,0,7
25981,10643,0,1
25982,10165,0,3
25983,10534,3,6
25984,5417,5,1
25985,12248,5,1
25986,11182,3,5
25987,12320,6,5
25988,15996,3,2
25989,9221,0,2
25990,9655,2,1
25991,9329,0,84
25992,18741,4,18
25993,6142,14,2
25994,17213,0,1
25995,10436,3,3
25996,17313,6,12
25997,1081,0,1
25998,4726,0,28
25999,14344,97,1
26000,15991,20,1
26001,8681,0,13
26002,3914,0,42
26003,10534,15,1
26004,10661,3,1
26005,13836,0,7
26006,11943,0,5
26007,884,53,1
26008,1577,3,9
26009,3305,11,6
26010,3246,14,1
26011,5355,157,7
26012,14461,0,2
26013,19371,0,2
26014,17898,5,2
26015,15141,0,3
26016,13765,0,66
26017,4041,110,30
26018,15703,3,47
26019,10377,0,1
26020,2500,10,1
26021,9348,20,1
26022,19238,0,10
26023,8216,28,1
26024,4858,20,2
26025,9863,0,2
26026,16512,0,1
26027,4373,0,11
26028,10537,0,14
26029,5952,8,1
26030,18530,0,138
26031,7566,98,13
26032,14943,41,1
26033,13778,5,3
26034,10689,53,1
26035,4699,0,39
26036,8115,53,1
26037,2462,41,1
26038,13249,5,2
26039,10553,6,14
26040,1294,52,1
26041,15589,8,184
26042,17126,5,2
26043,17795,8,29
26044,4986,98,1
26045,10776,10,2
26046,4089,3,2
26047,12307,14,5
26048,11486,3,1
26049,2983,33,1
26050,14520,0,30
26051,15631,3,4
26052,3961,109,8
26053,11500,0,71
26054,1633,3,2
26055,11594,0,28
26056,664,33,1
26057,8990,20,2
26058,13455,14,32
26059,13407,5,3
26060,15158,0,4
26061,6586,0,2
26062,13885,41,1
26063,12554,14,1
26064,3071,10,6
26065,14713,0,32
26066,4913,98,1
26067,6004,14,1
26068,15324,6,8
26069,3813,157,4
26070,5409,0,7
26071,18860,3,1
26072,18657,14,1
26073,9085,10,1
26074,7906,49,1
26075,10382,0,3
26076,18660,0,3
26077,14612,0,2
26078,14262,19,1
26079,12438,0,1
26080,3959,3,8
26081,4061,0,74
26082,238,14,7
26083,19372,14,1
26084,14051,28,1
26085,19818,66,1
26086,8185,0,1
26087,16403,3,1
26088,9266,3,1
26089,8466,5,4
26090,16053,53,1
26091,17583,0,1
26092,14935,20,1
26093,15637,20,1
26094,7286,0,17
26095,179,14,9
26096,8366,19,1
26097,8826,0,43
26098,125,0,12
26099,19674,9,12
26100,14437,0,168
26101,5997,3,4
26102,3703,0,25
26103,16757,3,2
26104,10450,20,1
26105,17660,20,3
26106,11494,3,16
26107,5549,10,4
26108,9179,5,1
26109,10990,6,2
26110,1877,0,2
26111,6866,109,30
26112,12699,0,1
26113,19254,3,1
26114,15329,0,8
26115,14919,8,1
26116,9729,5,2
26117,11570,0,3
26118,2637,3,5
26119,16460,156,6
26120,2319,3,7
26121,15548,0,64
26122,11617,0,4
26123,5461,109,3
26124,4832,109,4
26125,5544,3,4
26126,13674,5,1
26127,10712,0,1
26128,10546,0,2
26129,5852,3,3
26130,6226,10,1
26131,7831,8,1
26132,18178,6,15
26133,813,3,10
26134,6538,98,1
26135,12326,8,7
26136,9811,0,16
26137,3423,0,15
26138,10688,0,32
26139,9386,14,2
26140,13558,0,1
26141,4597,0,1
26142,2448,0,31
26143,10121,5,3
26144,12495,8,1
26145,6044,5,2
26146,17769,14,5
26147,6084,5,2
26148,8014,53,1
26149,168,10,1
26150,16150,0,28
26151,17658,0,27
26152,11408,3,1
26153,1279,3,1
26154,19796,10,1
26155,11678,6,6
26156,10577,5,1
26157,11575,3,11
26158,3080,14,4
26159,5212,156,100
26160,1972,28,1
26161,19899,0,15
26162,10616,3,1
26163,16140,0,23
26164,647,3,1
26165,16286,14,8
26166,7296,0,84
26167,6022,28,3
26168,16440,157,1
26169,10826,5,2
26170,9431,3,7
26171,6728,3,2
26172,14889,3,1
26173,7445,8,14
26174,5746,0,1
26175,4417,0,44
26176,7137,0,34
26177,11725,98,3
26178,5660,3,3
26179,3863,157,2
26180,8733,0,14
26181,9390,2,2
26182,16583,0,2
26183,11235,3,1
26184,11085,5,1
26185,7782,3,1
26186,12212,2,9
26187,16460,5,19
26188,8285,157,11
26189,10387,4,4
26190,15398,0,10
26191,15767,0,1
26192,10955,0,7
26193,14567,0,5
26194,9853,52,5
26195,4167,0,91
26196,3950,10,1
26197,17378,3,1
26198,978,0,2
26199,13543,2,3
26200,3893,0,32
26201,7325,20,1
26202,3670,11,1
26203,7076,3,27
26204,6965,14,5
26205,7281,5,2
26206,11142,53,1
26207,4154,0,138
26208,13153,8,1
26209,18638,3,6
26210,7449,0,2
26211,8979,0,22
26212,18443,0,49
26213,13419,7,3
26214,3200,3,3
26215,14736,0,78
26216,16752,3,28
26217,19257,0,30
26218,7023,0,2
26219,6005,2,2
26220,1206,6,7
26221,14864,109,3
26222,16066,0,17
26223,11492,0,28
26224,10244,9,2
26225,3311,14,6
26226,16153,3,1
26227,3003,58,3
26228,16008,10,1
26229,6983,6,2
26230,4199,3,1
26231,3703,8,1
26232,17452,0,2
26233,13267,98,4
26234,19668,98,1
26235,170,3,6
26236,11967,98,8
26237,3627,0,2
26238,189,28,2
26239,7724,9,1
26240,5847,3,2
26241,8529,14,7
26242,3629,0,1
26243,16336,15,1
26244,15782,3,1
26245,5909,3,2
26246,2145,5,17
26247,14004,5,2
26248,15144,109,10
26249,14504,0,20
26250,17665,2,2
26251,10749,14,7
26252,10715,53,12
26253,18022,5,5
26254,10679,20,1
26255,8623,0,1
26256,13590,3,142
26257,9283,2,1
26258,8205,0,5
26259,10685,3,3
26260,8937,27,2
26261,10475,6,4
26262,16500,14,1
26263,5814,0,5
26264,475,2,2
26265,10609,53,4
26266,11592,14,1
26267,14329,110,25
26268,15314,0,37
26269,9235,0,12
26270,10938,10,4
26271,3293,0,5
26272,16277,14,9
26273,11682,8,1
26274,18207,6,1
26275,3682,0,1
26276,12802,0,1
26277,1502,3,3
26278,4277,5,1
26279,5785,3,1
26280,5917,0,2
26281,2218,3,2
26282,18161,52,3
26283,14361,2,2
26284,7691,97,1
26285,4518,0,20
26286,1509,2,2
26287,12668,3,10
26288,12404,50,1
26289,17057,2,1
26290,590,6,14
26291,14340,10,2
26292,408,3,19
26293,15292,14,11
26294,1518,2,11
26295,12147,6,26
26296,4828,98,1
26297,10241,5,1
26298,2149,14,7
26299,1482,9,1
26300,4103,0,36
26301,14545,0,20
26302,13731,4,22
26303,9942,3,7
26304,5189,157,30
26305,2691,8,7
26306,17099,3,3
26307,1689,0,1
26308,8736,0,38
26309,2880,0,3
26310,11593,14,2
26311,108,3,2
26312,10872,53,1
26313,13997,50,1
26314,15291,33,1
26315,17279,14,1
26316,4031,5,1
26317,8341,98,6
26318,10547,0,2
26319,15123,109,1
26320,4232,0,2
26321,103,14,85
26322,1789,0,8
26323,13969,2,2
26324,3974,109,22
26325,1914,67,1
26326,10899,3,1
26327,17263,5,6
26328,1973,0,1
26329,16753,10,2
26330,19019,0,46
26331,7582,3,5
26332,3947,0,3
26333,8958,7,2
26334,5077,3,1
26335,5389,52,1
26336,5297,10,1
26337,6489,110,30
26338,5610,0,1
26339,10290,0,4
26340,11110,110,27
26341,14973,0,224
26342,14271,20,1
26343,2453,6,21
26344,10902,0,1
26345,5619,14,2
26346,17985,53,2
26347,15235,14,7
26348,5846,14,41
26349,14865,3,1
26350,18444,0,45
26351,7030,3,237
26352,17029,0,1
26353,16245,3,17
26354,214,8,4
26355,10478,6,1
26356,9954,0,10
26357,641,3,1
26358,6761,0,1
26359,4722,0,144
26360,15080,0,90
26361,8995,3,3
26362,2795,3,1
26363,9814,20,1
26364,1952,34,2
26365,6107,0,19
26366,7701,98,2
26367,19567,6,1
26368,5180,110,20
26369,3494,3,3
26370,13495,14,1
26371,3797,98,48
26372,19058,3,3
26373,7739,6,775
26374,11688,3,56
26375,1788,2,1
26376,13804,5,2
26377,9339,2,1
26378,18105,0,2
26379,15543,0,17
26380,5893,0,1
26381,15452,3,3
26382,18291,156,3
26383,2478,1,7
26384,6926,189,1
26385,18291,3,1
26386,8527,8,1
26387,4844,156,9
26388,15875,2,2
26389,3670,14,1
26390,3450,14,48
26391,17759,28,2
26392,18012,2,1
26393,6102,0,94
26394,5055,98,15
26395,15448,3,2
26396,7061,3,38
26397,5086,14,14
26398,17264,2,1
26399,13722,3,3
26400,8823,0,23
26401,9617,6,12
26402,1241,98,4
26403,6337,10,1
26404,18329,14,3
26405,13500,110,100
26406,5021,156,10
26407,18527,4,1
26408,16115,0,16
26409,9100,3,1
26410,7767,0,1
26411,9252,0,18
26412,4293,5,2
26413,11927,157,200
26414,13385,5,1
26415,16403,14,2
26416,5261,157,30
26417,10915,2,1
26418,15839,8,4
26419,11023,53,3
26420,12276,9,5
26421,16020,10,5
26422,14072,0,24
26423,2752,0,31
26424,19464,3,1
26425,19285,4,1
26426,13418,0,224
26427,10242,8,1
26428,13953,8,2
26429,15415,7,1
26430,5541,10,1
26431,15203,2,9
26432,4160,0,245
26433,6859,6,1
26434,9765,48,2
26435,16606,3,6
26436,5561,28,5
26437,14498,0,30
26438,13430,0,11
26439,14577,5,1
26440,17480,3,1
26441,17204,14,6
26442,527,0,1
26443,1522,10,6
26444,8200,10,1
26445,14987,0,8
26446,1089,0,8
26447,19605,53,1
26448,2666,110,44
26449,8963,0,12
26450,16382,0,2
26451,14336,0,1
26452,19178,0,2
26453,18221,98,4
26454,1594,2,14
26455,19532,6,6
26456,13464,14,8
26457,5139,98,2
26458,7432,5,2
26459,2083,0,10
26460,19808,3,1
26461,14806,8,54
26462,6127,8,5
26463,11109,0,1
26464,17064,10,2
26465,6054,0,7
26466,14586,110,6
26467,17451,33,1
26468,3779,20,1
26469,18361,109,2
26470,4825,156,14
26471,484,3,5
26472,642,5,3
26473,8168,157,5
26474,14722,8,1
26475,4336,0,127
26476,17220,3,2
26477,643,33,1
26478,224,15,1
26479,6361,6,1
26480,9258,0,10
26481,17436,6,76
26482,7204,4,2
26483,5332,8,1
26484,18059,157,5
26485,9694,10,2
26486,8787,0,6
26487,4807,2,5
26488,7093,8,1
26489,10694,20,7
26490,16219,3,3
26491,15216,109,20
26492,4092,3,40
26493,11719,0,5
26494,4839,98,4
26495,1192,2,2
26496,6053,3,18
26497,8832,0,7
26498,14363,6,1
26499,17767,20,2
26500,6421,0,3
26501,3900,5,1
26502,3460,0,10
26503,11925,0,1
26504,7068,26,1
26505,8750,0,6
26506,13403,0,29
26507,6720,28,4
26508,16037,0,12
26509,16060,3,12
26510,12260,6,2
26511,11766,0,1
26512,640,3,1
26513,15144,14,1
26514,2438,0,5
26515,6297,8,2
26516,5029,3,2
26517,1539,10,3
26518,16465,0,1
26519,4101,0,6
26520,5353,20,5
26521,10437,0,56
26522,11227,157,200
26523,2848,31,1
26524,5987,6,3
26525,140,6,1
26526,5512,9,1
26527,12686,11,1
26528,9425,0,26
26529,7719,99,1
26530,7370,5,2
26531,18051,0,4
26532,9895,3,38
26533,19745,157,4
26534,17585,8,36
26535,13936,0,1
26536,2493,14,5
26537,18310,0,2
26538,679,28,1
26539,10664,5,2
26540,3473,0,21
26541,6723,6,27
26542,6099,20,3
26543,860,6,108
26544,6431,98,12
26545,11896,0,4
26546,3923,0,90
26547,8288,8,4
26548,12359,3,2
26549,19256,0,23
26550,4024,3,8
26551,13143,156,1
26552,9925,14,4
26553,12526,20,5
26554,1033,20,1
26555,2044,28,2
26556,104,10,5
26557,8853,0,23
26558,16504,14,1
26559,16618,5,1
26560,13883,53,1
26561,533,50,1
26562,4814,2,6
26563,13153,110,15
26564,17842,0,3
26565,10694,5,6
26566,18763,67,1
26567,4608,0,185
26568,16765,156,8
26569,907,0,11
26570,4980,3,1
26571,17135,9,5
26572,17177,6,1
26573,14081,109,5
26574,13040,189,77
26575,662,0,6
26576,2168,14,29
26577,16018,20,1
26578,15741,0,24
26579,13053,20,1
26580,18400,157,3
26581,15716,0,5
26582,19414,7,1
26583,6772,53,3
26584,12087,110,2
26585,6850,0,2
26586,18742,3,8
26587,1234,20,1
26588,16421,14,2
26589,8040,0,2
26590,9108,0,14
26591,6467,0,1
26592,14711,3,5
26593,9078,0,6
26594,7809,2,1
26595,6771,14,4
26596,3569,14,5
26597,10279,0,1
26598,13697,14,5
26599,5833,14,2
26600,15886,0,1
26601,16118,0,2
26602,13022,189,14
26603,9143,0,3
26604,5037,14,6
26605,11963,0,2
26606,7303,2,74
26607,6114,3,1
26608,14219,2,7
26609,10297,10,21
26610,10303,0,19
26611,2759,15,1
26612,1184,14,7
26613,18973,3,1
26614,13833,5,2
26615,5712,6,89
26616,11151,3,1
26617,14356,5,1
26618,14994,8,27
26619,8572,0,43
26620,19356,0,8
26621,3888,3,7
26622,4544,0,305
26623,4207,0,79
26624,14640,28,1
26625,7247,0,70
26626,16502,14,24
26627,7333,5,1
26628,12650,9,1
26629,18353,14,1
26630,13076,3,1
26631,1274,110,100
26632,15537,2,20
26633,14754,0,60
26634,2749,11,36
26635,1346,157,9
26636,14962,0,58
26637,17084,46,1
26638,10707,0,5
26639,17986,6,188
26640,13833,0,2
26641,11487,5,1
26642,16128,0,16
26643,18730,0,18
26644,3463,0,25
26645,7410,0,14
26646,19346,0,6
26647,14959,10,1
26648,18739,2,22
26649,6975,0,1
26650,10396,5,3
26651,19204,3,12
26652,11829,156,2
26653,6861,99,1
26654,15246,0,21
26655,11647,14,3
26656,14274,0,1
26657,17754,0,5
26658,19707,157,125
26659,983,6,2
26660,17803,0,2
26661,13816,5,1
26662,13014,109,2
26663,7316,2,6
26664,44,0,12
26665,13495,157,80
26666,566,0,72
26667,14599,0,33
26668,4595,0,3
26669,9097,50,1
26670,13798,0,9
26671,17092,3,1
26672,7052,3,11
26673,11453,3,3
26674,13587,3,168
26675,16414,14,5
26676,4671,0,6
26677,16658,5,2
26678,15743,0,27
26679,19457,0,221
26680,1560,8,10
26681,15741,1,1
26682,13017,109,25
26683,10791,0,5
26684,10855,53,27
26685,10522,20,1
26686,2357,3,9
26687,6804,3,1
26688,16238,0,7
26689,1678,0,3
26690,15828,0,2
26691,17423,0,9
26692,10933,14,8
26693,10518,0,4
26694,4108,0,11
26695,10639,0,1
26696,1279,0,2
26697,12327,0,44
26698,5564,20,1
26699,816,0,16
26700,17611,26,4
26701,14806,0,58
26702,4362,5,1
26703,5556,28,1
26704,7450,53,2
26705,6218,6,1
26706,13327,157,14
26707,13723,3,1
26708,11486,0,5
26709,3485,0,3
26710,8977,0,25
26711,10211,69,1
26712,17177,53,2
26713,3480,14,6
26714,10381,6,6
26715,13222,0,22
26716,18335,98,9
26717,11511,0,64
26718,8261,156,1
26719,13488,6,6
26720,7516,97,37
26721,9777,3,1
26722,16123,0,3
26723,5155,98,1
26724,15258,7,1
26725,12979,10,1
26726,17784,8,2
26727,13179,2,1
26728,7053,3,6
26729,2241,3,2
26730,17802,22,1
26731,13332,109,23
26732,14023,0,33
26733,16048,6,12
26734,15314,3,1
26735,14506,4,1
26736,12266,3,4
26737,17702,0,1
26738,7486,20,1
26739,8115,20,1
26740,9054,0,51
26741,9264,0,11
26742,1157,97,1
26743,6352,0,4
26744,9301,2,6
26745,989,8,1
26746,6219,98,1
26747,17238,0,2
26748,2239,14,1
26749,17611,9,3
26750,3926,3,60
26751,17949,0,11
26752,17214,6,1
26753,746,0,429
26754,5898,2,1
26755,15953,53,1
26756,8839,0,1
26757,6484,157,30
26758,811,0,16
26759,15706,0,180
26760,9739,3,1
26761,18920,3,1
26762,9577,58,1
26763,11496,3,23
26764,18418,157,40
26765,19110,34,4
26766,3011,1,1
26767,18624,3,106
26768,17802,0,1
26769,10295,28,2
26770,18914,10,1
26771,19850,157,7
26772,1505,10,15
26773,2928,0,17
26774,3997,8,14
26775,13759,3,1
26776,11345,5,1
26777,10862,0,8
26778,7904,14,2
26779,11669,0,1
26780,19717,38,1
26781,5291,157,2
26782,5775,6,1
26783,15970,3,5
26784,18942,0,24
26785,4027,3,18
26786,14743,3,1
26787,2380,0,5
26788,14740,28,1
26789,12912,110,20
26790,3746,189,3
26791,13960,10,2
26792,8037,6,2
26793,9598,3,9
26794,14025,0,8
26795,17298,6,16
26796,17265,5,1
26797,15722,14,2
26798,19164,0,3
26799,11185,0,18
26800,8135,53,1
26801,11455,10,2
26802,10658,2,2
26803,13650,0,9
26804,13284,67,1
26805,41,53,1
26806,9071,0,64
26807,6546,109,1
26808,7202,3,9
26809,5209,6,1
26810,3056,8,4
26811,2302,0,6
26812,10289,0,1
26813,10772,0,25
26814,4841,0,5
26815,18425,156,1
26816,3385,20,1
26817,9650,14,1
26818,4084,0,17
26819,13262,52,24
26820,13081,53,1
26821,5900,10,1
26822,14372,5,1
26823,10361,0,8
26824,4054,0,8
26825,3852,53,1
26826,7118,6,2
26827,6111,157,11
26828,10862,6,1
26829,17263,10,7
26830,19267,0,25
26831,811,3,15
26832,15288,14,1
26833,4516,0,18
26834,8022,0,2
26835,14923,0,23
26836,13773,3,2
26837,13898,3,93
26838,14047,3,3
26839,5905,3,20
26840,3423,3,26
26841,8088,3,1
26842,17821,3,11
26843,6033,5,2
26844,959,0,110
26845,15516,0,14
26846,10775,4,5
26847,3854,0,7
26848,15410,0,6
26849,14024,6,4
26850,10005,0,4
26851,11855,2,21
26852,19113,0,6
26853,10611,20,2
26854,13807,6,6
26855,2205,3,490
26856,16136,0,2
26857,12347,14,104
26858,10113,3,2
26859,5629,98,1
26860,6012,3,20
26861,10180,0,10
26862,16135,4,4
26863,13738,0,1
26864,11250,0,1
26865,11586,6,1
26866,1099,33,1
26867,14773,0,3
26868,11327,0,13
26869,2429,26,2
26870,3683,3,1
26871,15788,0,26
26872,2457,0,31
26873,13363,20,2
26874,7783,2,1
26875,11603,3,54
26876,12138,5,4
26877,2877,3,6
26878,2837,33,1
26879,7203,0,13
26880,18588,0,3
26881,15741,6,8
26882,3261,5,1
26883,13654,4,1
26884,15907,14,2
26885,5672,0,13
26886,7621,0,1
26887,18767,6,6
26888,13613,3,7
26889,17823,0,4
26890,5954,6,2
26891,15700,14,1
26892,1338,109,1
26893,11516,0,27
26894,12558,16,1
26895,10272,0,2
26896,18516,0,78
26897,12093,8,24
26898,8429,49,2
26899,15082,3,5
26900,17797,0,6
26901,9594,10,27
26902,14036,5,1
26903,17017,0,34
26904,1490,8,2
26905,19829,99,1
26906,17951,10,4
26907,18748,66,3
26908,12223,0,2
26909,10031,19,1
26910,11035,0,6
26911,3897,0,26
26912,7236,0,618
26913,1171,99,1
26914,13867,14,8
26915,13617,5,1
26916,12399,3,6
26917,15383,14,3
26918,4134,2,3
26919,19496,110,6
26920,5676,50,1
26921,11599,0,44
26922,1990,99,1
26923,18902,14,9
26924,16945,67,1
26925,14892,3,1
26926,2687,3,4
26927,11570,3,27
26928,16204,14,1
26929,1509,10,2
26930,14812,0,26
26931,7090,0,7
26932,2494,33,2
26933,3314,14,5
26934,10216,3,2
26935,1697,14,1
26936,17765,2,1
26937,12958,110,32
26938,6846,0,6
26939,14241,110,1
26940,17726,10,4
26941,17786,8,62
26942,10773,20,2
26943,9191,0,11
26944,8626,0,14
26945,1558,0,3
26946,2412,3,17
26947,1163,0,1
26948,13548,3,11
26949,2790,3,3
26950,8343,2,2
26951,13632,3,19
26952,14390,0,95
26953,17151,5,1
26954,4881,98,2
26955,3171,28,2
26956,13549,14,18
26957,6858,157,4
26958,1095,0,7
26959,1832,14,1
26960,6810,14,2
26961,4153,2,1
26962,12982,98,1
26963,9049,7,13
26964,16559,14,4
26965,10750,0,7
26966,12959,0,5
26967,337,0,2
26968,17327,3,16
26969,7738,6,31
26970,12189,2,1
26971,8253,158,1
26972,4633,0,119
26973,2972,0,2
26974,13416,0,32
26975,75,6,6
26976,11394,5,13
26977,1576,10,12
26978,328,15,2
26979,14660,0,4
26980,6140,156,1
26981,19001,0,16
26982,5478,0,6
26983,12665,0,14
26984,6389,5,1
26985,15078,3,9
26986,14641,28,1
26987,14112,14,7
26988,11370,63,1
26989,3960,0,75
26990,8233,14,9
26991,16587,5,2
26992,5840,0,7
26993,8987,2,3
26994,17337,5,1
26995,4394,5,1
26996,6869,3,2
26997,10309,14,1
26998,6292,0,1
26999,7724,8,12
27000,4981,10,1
27001,7765,0,1
27002,8926,7,15
27003,4017,3,66
27004,6454,110,30
27005,2830,33,1
27006,1012,109,1
27007,1103,10,3
27008,9362,2,25
27009,11984,9,14
27010,11752,0,1
27011,2209,0,8
27012,6088,53,1
27013,18297,98,7
27014,7622,0,1
27015,5465,10,1
27016,12148,6,1
27017,17276,2,1
27018,17019,14,13
27019,13382,5,6
27020,14093,0,2
27021,17078,0,53
27022,5643,3,94
27023,8346,20,2
27024,325,3,10
27025,7155,0,1
27026,2245,0,29
27027,12355,0,1
27028,18465,0,7
27029,5936,10,1
27030,6390,53,23
27031,5559,10,20
27032,13673,3,200
27033,6492,98,16
27034,6603,110,25
27035,2313,2,3
27036,17601,8,1
27037,5461,2,1
27038,1153,6,10
27039,5315,189,1
27040,3316,0,8
27041,7142,2,2
27042,16723,48,1
27043,6613,3,4
27044,1992,3,4
27045,249,10,4
27046,7390,3,2
27047,3467,0,1
27048,11491,0,12
27049,17903,5,25
27050,19405,0,69
27051,4778,0,12
27052,5414,10,1
27053,8712,0,1
27054,14612,19,1
27055,16982,156,5
27056,7289,4,2
27057,14027,3,196
27058,15896,97,1
27059,87,157,1
27060,7245,3,24
27061,6539,110,51
27062,10409,2,9
27063,17587,28,2
27064,3634,14,11
27065,2763,0,1
27066,18044,53,2
27067,2777,6,30
27068,15081,3,1
27069,6605,6,5
27070,7302,28,1
27071,10200,0,166
27072,5747,4,2
27073,10017,0,1
27074,16264,0,5
27075,11361,0,303
27076,12416,0,35
27077,1942,9,3
27078,14439,0,214
27079,6693,97,1
27080,7357,0,12
27081,11715,33,1
27082,1750,98,1
27083,19563,27,1
27084,17812,0,1
27085,7689,3,1
27086,8518,65,2
27087,9804,0,3
27088,5553,0,5
27089,3358,4,1
27090,4008,0,9
27091,18376,156,5
27092,2193,5,1
27093,19357,0,3
27094,9985,3,15
27095,2699,109,1
27096,3432,0,3
27097,1505,8,1
27098,4517,0,10
27099,19746,3,9
27100,1623,0,13
27101,9141,7,3
27102,6041,6,20
27103,16519,7,2
27104,14073,20,1
27105,17724,28,1
27106,16306,0,19
27107,14433,14,3
27108,13425,14,36
27109,5938,28,7
27110,2053,8,4
27111,16556,98,1
27112,12227,98,1
27113,16045,6,23
27114,17967,19,1
27115,1218,99,1
27116,5934,28,1
27117,1707,0,7
27118,11304,14,4
27119,14465,0,18
27120,15068,3,1
27121,11056,0,3
27122,10535,14,28
27123,987,9,1
27124,16056,0,11
27125,16467,110,4
27126,4271,5,3
27127,18902,0,13
27128,7240,0,324
27129,4713,0,9
27130,14582,5,3
27131,18413,110,13
27132,4408,0,35
27133,19133,0,1
27134,10592,0,1
27135,12781,2,1
27136,10677,14,2
27137,5661,2,2
27138,19738,157,36
27139,5911,0,12
27140,18905,3,2
27141,1646,0,2
27142,219,2,7
27143,1260,98,1
27144,674,0,6
27145,16065,5,6
27146,11470,0,1
27147,10194,49,1
27148,19746,66,2
27149,14615,0,2
27150,7223,3,5
27151,10222,3,4
27152,15280,0,42
27153,3338,4,1
27154,12816,20,1
27155,19432,0,35
27156,13265,0,127
27157,5920,10,4
27158,4789,0,38
27159,11793,2,1
27160,1758,0,5
27161,12483,157,2
27162,7027,0,86
27163,8716,0,110
27164,746,10,5
27165,17461,33,1
27166,8723,0,76
27167,6002,14,5
27168,3950,110,100
27169,6485,14,2
27170,12670,3,2
27171,18050,14,2
27172,1907,8,1
27173,15840,3,1
27174,8910,0,14
27175,14840,5,1
27176,18717,0,11
27177,7960,10,2
27178,13038,14,2
27179,7556,2,2
27180,3583,0,36
27181,1521,14,4
27182,11273,3,2
27183,2115,3,31
27184,15193,0,210
27185,12734,0,1
27186,19063,0,22
27187,969,2,4
27188,4985,3,36
27189,7174,0,25
27190,8318,0,2
27191,18763,8,1
27192,3584,10,1
27193,1984,2,1
27194,785,0,7
27195,19860,157,2
27196,5487,6,2
27197,13718,14,3
27198,10343,3,12
27199,2165,0,1
27200,17545,0,3
27201,6456,14,1
27202,2666,98,2
27203,3668,14,3
27204,17099,0,2
27205,687,8,1
27206,15749,8,3
27207,5633,8,1
27208,5230,99,1
27209,12083,6,3
27210,6963,52,3
27211,13148,157,1
27212,15798,5,2
27213,17942,0,1
27214,6064,6,21
27215,4265,0,83
27216,17369,3,1
27217,11791,110,1
27218,10711,5,1
27219,10620,0,6
27220,12501,53,1
27221,12530,3,1
27222,11148,110,1
27223,9672,14,5
27224,7098,8,2
27225,7879,157,1
27226,7638,0,1
27227,3350,0,4
27228,11149,156,1
27229,12948,8,1
27230,15322,0,6
27231,11789,0,3
27232,3451,14,64
27233,2231,2,1
27234,13166,98,1
27235,14661,0,5
27236,1935,3,1
27237,6617,110,75
27238,1619,0,38
27239,10938,36,1
27240,4195,0,2
27241,11082,14,45
27242,4381,0,24
27243,17658,28,1
27244,6062,20,1
27245,9764,9,1
27246,11642,14,12
27247,14100,65,2
27248,6115,3,3
27249,9234,0,20
27250,17087,33,1
27251,10243,8,1
27252,305,8,1
27253,16873,110,1
27254,9104,7,1
27255,2487,0,6
27256,5992,3,7
27257,9187,2,5
27258,1545,0,14
27259,9385,20,1
27260,197,14,11
27261,8302,53,3
27262,6658,6,3
27263,14480,0,112
27264,10752,0,9
27265,143,20,1
27266,18521,0,52
27267,15676,6,1
27268,7171,0,30
27269,10432,22,1
27270,11256,52,2
27271,2866,8,3
27272,7244,2,3
27273,15679,0,20
27274,8897,0,2
27275,11633,3,7
27276,14080,157,1
27277,774,5,10
27278,14950,14,2
27279,18197,110,70
27280,17024,14,38
27281,13093,14,1
27282,13298,14,7
27283,9838,10,1
27284,12389,0,523
27285,14771,0,7
27286,7482,6,2
27287,18614,0,35
27288,6025,52,1
27289,8939,7,23
27290,11589,14,14
27291,7380,3,34
27292,15510,0,35
27293,6107,3,2
27294,11784,20,1
27295,16290,2,1
27296,9777,0,9
27297,7439,3,1
27298,16908,98,22
27299,2814,2,2
