"CatchRowID","SampleRowID","OrganismCode","Catch","CatchComments"
5049,2168,12,2,
5050,2168,32,1,"steelhead released alive (ad-)"
5051,2169,0,0,
5052,2170,52,1,
5053,2171,0,0,
5054,2172,0,0,
5055,2173,20,2,
5056,2173,12,1,
5057,2174,12,1,
5058,2175,0,0,
5059,2176,0,0,
5061,2177,0,0,
5062,2178,0,0,
5063,2179,12,3,
5064,2180,32,2," All STH released alive"
5065,2180,9,1,"Head # 36141, given to USFWS"
5066,2181,9,1,"Chinook released alive"
5067,2181,24,1,"DS given to UCD"
5068,2182,0,0,
5069,2183,0,0,
5070,2184,24,98,"All DS preserved for UCD. STH released alive."
5071,2184,16,1,
5072,2184,19,14,
5073,2184,12,2,
5075,2184,29,1,
5076,2184,25,2,"LFS preserved whole in EtOH"
5077,2184,32,1,"STH released alive"
5078,2184,22,2,
5079,2185,0,0,
5080,2186,32,1,"Steelhead released alive"
5081,2187,32,4,"All STHD released alive, 1 w/out measurement estimated length between 200-250 FL"
5082,2188,32,1,"Steelhead released alive"
5083,2189,32,1,"Steelhead released alive"
5084,2190,9,1,"CHIN released - mortality. STHD released alive."
5085,2190,32,3,"Steelhead released alive"
5086,2191,24,4,"Smelt from first 5 minute tow. PCDC: 6460-6465"
5087,2191,20,1,
5088,2191,12,5,
5089,2191,32,1,"Steelhead released alive"
5090,2192,24,64,"Smelt from second 5 minute tow."
5091,2192,12,10,
5092,2193,24,3,"steelhead released alive."
5093,2193,12,2,
5094,2193,32,1,"Steelhead released alive"
5095,2194,9,1,"Chinook released dead"
5096,2195,24,23,"steelhead released alive."
5097,2195,19,1,
5098,2195,32,1,"Steelhead released alive"
5099,2196,24,8,"steelhead released alive."
5100,2196,32,1,"Steelhead released alive"
5101,2197,24,6,"5 DS saved in liquid N (UCD), 1 saved in Formalin (CDFG)."
5102,2197,20,2,
5103,2197,38,5,
5104,2197,12,3,
5105,2197,29,6,
5106,2198,24,42,"39 DS saved in liquid N (UCD), 3 in formalin (CDFG)."
5107,2198,19,3,
5108,2198,29,3,
5109,2198,23,1,
5110,2199,24,8,"DS saved in liquid N (UCD). Steelhead released alive"
5111,2199,32,1,"Steelhead released alive"
5112,2200,24,5,"DS saved in liquid N (UCD)"
5113,2200,19,1,
5114,2200,29,1,
5115,2201,23,2,
5116,2201,22,2,
5117,2202,0,0,
5118,2203,24,2,"DS saved in liquid N (UCD)"
5119,2203,16,1,
5120,2203,19,4,
5122,2205,24,2,"DS saved in liquid N (UCD)"
5123,2206,24,2,"DS saved in liquid N (UCD)"
5124,2207,24,1,"DS saved in liquid N (UCD)"
5125,2198,12,3,
5126,2203,13,3,
5127,2204,83,1,
5128,2204,13,6,
5129,2204,74,2,
5131,2208,32,5,"All steelhead released alive"
5132,2209,0,0,
5133,2210,0,0,
5134,2211,0,0,
5135,2212,0,0,
5136,2213,0,0,
5137,2214,0,0,
5138,2215,0,0,
5139,2216,0,0,
5140,2217,12,2,"ISS Saved in EtOH for DWR"
5141,2217,52,1,
5142,2217,3,1,"Carp over 500mm in length"
5143,2218,12,2,"ISS saved for DWR in EtOH"
5144,2218,104,2,
5145,2219,0,0,
5146,2220,0,0,
5147,2221,24,4,"Fish 2012 4580 expressed a few eggs and had a loose abdomen, fish was dissected and found to be spent with a new developing clutch; fish 20124582 was spent with a new stage 2 clutch"
5148,2222,24,4,"3 deltasmelt preserved in liq nit for UCD, 1 DS in formalin for POD"
5149,2222,32,1,
5150,2222,9,1,
5151,2223,24,8,"All DS given to UCD, except ripe female with no serial number was saved in formalin (PDCD: 6504)"
5152,2223,19,1,
5153,2224,19,1,
5154,2224,16,1,
5155,2225,24,3,"all DS saved in liq nit for UCD"
5156,2225,19,2,
5157,2225,16,2,
5158,2226,0,0,
5159,2227,32,2,"All steelhead relased alive."
5160,2228,5,1,
5161,2229,24,143,"48 delta smelt preserved in liquid N for UC Davis, 15 preserved in formalin for diet & condition, 20 preserved in EtOH for diet & condition."
5162,2229,20,1,
5163,2229,19,2,
5164,2229,12,2,
5165,2229,32,2,"Steelhead released alive."
5166,2229,61,1,
5167,2229,9,1,"Chinook released alive."
5168,2230,24,15,"All DS in liq nit for UCD except 2 unserialized DS in formalin"
5169,2231,24,37,"30 Delta Smelt preserved in Liquild Nitrogen for UC Davis. The rest in Formalin for diet and condition"
5170,2231,19,1,
5171,2231,12,1,
5172,2231,32,3,"Steelheads released alive"
5173,2231,9,1,
5175,2232,20,1,
5176,2232,32,1,
5177,2232,24,41,"17 DS released alive. PCDC: 6505."
5178,2233,24,30,"Deltas preserved in liquid nitrogen for UC Davis."
5179,2233,20,20,
5180,2233,12,2,
5181,2234,20,19,
5182,2234,12,9,
5183,2234,29,1,
5184,2234,24,11,"Preserved in liquid nitrogen for UC Davis."
5185,2236,9,1,"Chinook released alive."
5186,2222,16,1,
5187,2225,27,1,"Put in reference collection"
5189,2237,24,2,
5190,2237,9,2,"1 Chinook released alive before measured. ~ 80mm (not in database)"
5191,2238,24,3,"DS 4910: saw two large eggs embeded in ovary."
5192,2239,19,3,
5193,2240,19,1,
5194,2240,38,2,
5195,2241,38,1,
5196,2241,19,1,
5197,2241,11,1,
5198,2241,32,1,
5199,2241,24,8,
5200,2242,24,1,
5201,2243,0,0,
5202,2244,9,6,
5203,2244,24,2,"PCDC: 6534"
5204,2245,0,0,
5205,2246,0,0,
5206,2247,9,2,"All chinook released alive."
5207,2248,24,12,"PCDC: 6522-6533"
5208,2248,9,3,"All salmon released alive."
5209,2249,0,0,
5210,2250,0,0,
5211,2251,0,0,
5212,2252,0,0,
5213,2253,0,0,
5214,2254,0,0,
5215,2255,0,0,
5216,2256,0,0,
5217,2257,0,0,
5218,2240,24,2,
5219,2258,9,3,
5220,2259,9,1,
5221,2260,63,1,
5222,2260,9,1,
5223,2261,19,1,
5224,2261,12,3,
5225,2261,24,5,
5226,2262,24,8,"2012-4933: second spawn"
5227,2262,25,1,
5228,2263,24,8,
5229,2263,65,1,
5230,2263,19,1,
5231,2264,24,1,
5232,2264,19,1,
5233,2264,9,2,
5234,2265,24,1,
5235,2266,24,2,"2012-4913: second spawn"
5236,2266,19,2,
5237,2266,9,13,
5238,2259,24,2,
5239,2267,24,4,"DS 4917, 4918 2nd spawn"
5240,2267,19,3,
5241,2267,9,6,
5242,2268,24,3,
5243,2268,38,19,
5244,2268,19,7,
5245,2268,63,3,
5246,2268,12,1,
5247,2268,9,2,"All chinook released alive"
5249,2269,24,1,"Large egg embeded in delta smelt"
5250,2269,19,2,
5251,2269,9,3,"All Chinook released alive"
5252,2270,24,5,"DS 4963: eggs in vent"
5253,2270,38,1,
5254,2270,25,2,
5255,2270,29,1,
5256,2271,19,3,
5257,2271,16,86,
5258,2271,29,1,
5259,2272,24,1,
5260,2272,19,1,
5261,2272,16,5,
5262,2272,9,1,
5263,2272,95,1,
5264,2273,24,1,
5265,2273,38,1,
5266,2273,19,3,
5267,2273,16,9,
5268,2273,42,1,
5269,2273,29,2,
5270,2274,24,18,"DS 4974: looks ripe but no expression; DS 4979 empty testes, some milt; DS 4982 eggs embeded; Released 3 Delta Smelt alive."
5271,2274,38,1,
5272,2275,24,11,
5273,2275,38,7,
5274,2275,16,59,
5275,2275,12,1,
5276,2275,25,1,
5277,2275,73,1,
5278,2277,24,3,
5279,2277,38,5,
5280,2277,16,31,
5281,2278,24,15,
5282,2278,16,8,
5283,2278,12,8,
5284,2278,38,2,
5285,2278,5,1,
5286,2279,24,24,
5287,2279,38,2,
5288,2279,19,3,
5289,2279,12,4,
5290,2279,16,26,
5291,2272,29,2,
5292,2280,24,39,
5293,2280,20,3,
5294,2280,61,1,
5295,2280,12,10,
5296,2277,25,1,
5297,2271,13,2,
5298,2271,74,1,
5299,2271,25,1,
5300,2271,39,1,
5301,2270,16,2,
5302,2270,74,2,
5303,2267,63,1,"Estimated length 60mm"
5304,2281,9,2,"Salmon released alive."
5305,2282,0,0,
5306,2288,9,1,"Chinook released alive, but struggling in tub. (Swam away)"
5307,2291,9,8,"6 salmonids released alive. 2 salmonids preserved for USFWS."
5308,2291,24,5,
5309,2292,38,1,
5310,2292,32,1,
5311,2292,24,3,
5312,2292,9,4,
5313,2293,16,3,
5314,2293,19,2,
5315,2293,24,6,"5049 releaed a little milt. Unsure if developing or spent."
5316,2294,9,10,"8 salmonids released alive. 1 tagged chinook released alive, 2 tagged salmon preserved."
5317,2294,24,8,
5318,2295,24,2,
5319,2295,16,17,
5320,2295,25,3,
5321,2296,24,1,
5322,2296,16,34,
5323,2296,9,19,"All ad+ chinook released alive."
5324,2297,24,2,
5325,2297,16,12,
5326,2297,25,1,
5327,2297,9,38,"All ad+ chinook released alive."
5328,2298,24,3,
5329,2298,16,2,
5330,2298,25,1,
5331,2298,9,1,"All chinook released alive."
5332,2299,24,21,"one larval DS"
5333,2299,12,6,
5334,2300,24,8,
5335,2300,12,5,
5336,2301,24,45,
5337,2301,12,3,
5338,2301,9,2,"All chinook released alive."
5339,2302,24,5,
5340,2302,9,5,
5341,2303,24,1,
5342,2303,9,14,"All chinook (ad+) released alive."
5343,2304,24,3,
5344,2304,9,34,"All ad+ salmon released alive"
5345,2305,24,4,
5346,2305,9,8,"All ad+ salmon released alive."
5347,2306,9,2,
5348,2313,9,1,
5349,2315,9,4,"All chinook (ad+) released alive"
5350,2316,9,8,"All chinook (ad+) released alive"
5351,2317,13,2,
5352,2317,39,1,
5353,2317,16,59,
5354,2317,38,8,
5355,2318,16,45,
5356,2318,25,17,
5357,2318,9,2,"All ad+ salmon released alive"
5358,2319,19,2,
5359,2319,25,10,
5360,2319,9,1,
5361,2319,38,2,
5362,2319,16,79,
5363,2319,24,3,
5364,2320,24,1,
5365,2320,16,8,
5366,2321,20,2,
5367,2321,16,1,
5368,2321,9,2,
5369,2323,38,2,
5370,2323,19,1,
5371,2323,16,5,
5372,2323,29,1,
5373,2324,19,1,
5374,2324,12,1,
5375,2324,25,1,
5376,2324,29,1,
5377,2324,38,5,
5378,2324,16,8,
5379,2325,16,19,
5380,2325,25,5,
5385,2293,25,3,
5386,2295,74,1,
5387,2297,42,1,
5388,2327,24,3,"2 DS preserved in liq nit for UCD, 1 DS preserved in formalin for fecundity"
5389,2328,24,2,"1 DS preserved in formalin for fecundity, 1 DS preserved in liq nit for UCD"
5390,2329,24,25,"25 DS preserved in liq nit for UCD."
5391,2330,24,3,"2 DS preserved in liq nit for UCD, 1 DS preserved in formalin for fecundity"
5392,2331,24,3,"3 DS preserved in liq nit for UCD"
5393,2332,24,17,"16 DS preserved in liq nit for UCD, 1 DS preserved in formalin for CDFW-LD"
5394,2333,24,29,"29 DS preserved in liq nit for UCD"
5395,2334,24,1,"1 DS preserved in liq nit for UCD"
5396,2336,24,4,"4 DS preserved in liq nit for UCD"
5397,2337,24,1,"1 DS preserved in liq nit for UCD"
5398,2338,24,9,"9 DS preserved in formalin for POD"
5399,2339,24,2,"2 DS preserved in formalin for POD"
5400,2340,24,1,
5401,2345,0,0,
5402,2346,0,0,
5403,2350,0,0,
5404,2358,0,0,
5405,2359,0,0,
5406,2364,0,0,
5407,2327,19,3,
5408,2327,38,1,
5409,2328,20,43,
5410,2328,19,1,
5411,2328,12,12,
5412,2328,29,1,
5413,2329,20,8,
5414,2329,19,1,
5415,2329,12,1,
5416,2329,29,1,
5417,2329,25,1,"1 LFS preserved in formalin"
5418,2329,103,2,
5419,2330,25,1,
5420,2330,22,3,
5421,2330,103,1,
5422,2331,20,6,
5423,2332,20,123,
5424,2332,19,1,
5425,2332,12,4,
5426,2332,25,2,
5427,2336,20,3,
5428,2336,12,2,
5429,2337,19,5,
5430,2338,20,7,
5431,2338,19,1,
5432,2338,12,1,
5433,2338,25,1,
5434,2338,38,1,
5435,2339,20,11,
5436,2339,12,3,
5437,2340,12,68,
5438,2341,20,2,
5439,2341,12,5,
5440,2341,38,7,
5441,2341,9,1,"salmon released alive"
5442,2343,20,2,
5443,2343,19,2,
5444,2343,13,1,
5445,2343,39,3,
5446,2344,19,1,
5447,2344,13,6,
5448,2344,39,6,
5449,2344,38,1,
5450,2342,0,,
5451,2347,20,1,
5452,2347,12,3,
5453,2348,20,5,
5454,2348,12,1,
5455,2349,20,1,
5456,2351,12,3,
5457,2352,12,11,
5458,2353,12,22,
5459,2353,9,1,"chinook ad-, saved for USFWS"
5460,2354,20,3,
5461,2354,5,1,
5462,2354,65,2,
5463,2354,12,21,
5464,2355,12,9,
5465,2356,20,1,
5466,2357,20,1,
5467,2360,20,2,
5468,2361,20,10,
5469,2361,103,1,
5470,2362,20,1,
5471,2362,12,4,
5472,2363,20,1,
5473,2363,12,2,
5474,2365,20,4,
5475,2365,12,41,
5476,2366,12,4,
5477,2366,55,1,
5478,2367,20,6,
5479,2367,12,5,
5480,2333,20,103,
5481,2333,19,1,
5482,2333,12,10,
5483,2333,25,1,
5484,2333,103,1,
5485,2334,20,2,
5486,2334,103,1,
5487,2335,20,1,
5488,2335,12,1,
5489,2368,0,0,
5490,2371,24,6,"1 DS in formalin for fecundity, 5 DS given to UCD in liq nit"
5491,2374,24,27,"3 DS in formalin for fecundity, 24 DS in liq nit for UCD"
5492,2384,24,13,"13 DS saved in liq nit for UCD"
5493,2392,24,1,"1 DS in liq nit for UCD"
5494,2394,24,31,"Tow 2: 4 DS saved in formalin for fecundity, 27 preserved in liq nit for UCD"
5495,2405,24,46,"Tow 1: 6 DS preserved in formalin for fec, 40 DS in liq nit for UCD"
5496,2408,24,1,"1 DS saved in EtOH for diet/condition"
5497,2402,27,1,
5498,2402,33,1,
5499,2402,25,2,
5500,2402,22,1,
5501,2403,13,8,
5502,2404,103,2,
5503,2406,13,10,
5504,2407,0,,
5505,2379,12,10,
5506,2379,9,1,
5507,2371,20,15,
5508,2371,38,5,
5509,2371,19,4,
5510,2371,12,2,
5511,2374,20,2,
5512,2374,16,1,
5513,2374,19,7,
5514,2374,38,1,
5515,2374,12,2,
5516,2374,29,1,
5517,2384,19,2,
5518,2384,38,1,
5519,2392,19,2,
5520,2394,20,4,
5521,2394,12,3,
5522,2405,20,60,
5523,2405,29,1,
5524,2405,12,13,
5525,2405,61,1,
5526,2369,12,1,
5527,2370,0,,
5528,2372,0,,
5529,2373,0,,
5530,2375,20,8,
5531,2375,12,38,
5532,2376,0,,
5533,2377,12,1,
5534,2378,0,,
5535,2380,12,5,
5536,2381,12,13,
5537,2382,20,1,
5538,2382,32,1,"Steelhead released alive"
5539,2383,0,,
5540,2385,0,,
5541,2386,19,3,
5542,2386,32,2,"steelhead released alive"
5543,2387,0,,
5544,2388,19,1,
5545,2388,103,1,
5546,2388,22,1,
5547,2389,0,,
5548,2390,0,,
5549,2391,12,1,
5550,2393,0,,
5551,2395,0,,
5552,2396,12,1,
5553,2397,32,1,"steelhead released alive"
5554,2398,0,,
5555,2399,12,4,
5556,2400,32,1,"steelhead released alive"
5557,2401,0,,
5558,2408,20,1,
5559,2405,93,2,"2 WAK preserved in formalin for identification"
5561,2409,24,10,"6 DS preserved in formalin, 4 DS preserved in EtOH for fecundity/otolith"
5562,2410,65,1,"1 golden shiner preserved for ID confirmation"
5563,2412,32,1,
5564,2415,12,7,
5565,2416,32,1,
5566,2417,12,5,
5567,2411,0,,
5568,2413,0,,
5569,2414,0,,
5570,2418,0,,
5571,2419,12,3,
5572,2419,9,1,"ad+ chinook released alive"
5573,2420,12,5,
5574,2421,0,,
5575,2422,0,,
5576,2423,0,,
5577,2424,0,,
5578,2425,38,1,
5579,2426,24,1,"1 DS preserved in liq nit for UCD"
5580,2427,0,,
5581,2428,12,1,
5582,2429,24,8,"8 DS preserved in Liq Nit for UCD"
5583,2429,38,1,
5584,2430,24,9,"7 DS preserved in Liq Nit for UCD, 2 preserved in formalin for fecundity CFW"
5585,2431,0,,
5586,2432,24,20,"17 DS preserved in liq nit for UCD, 3 DS preserved in EtOH for fecundity"
5587,2432,20,1,
5588,2433,24,7,"7 DS Preserved in liq nit"
5589,2433,12,1,"7 DS preserved in Liq Nit for UCD"
5590,2434,12,1,
5591,2435,0,,
5592,2436,12,2,
5593,2437,0,,
5594,2438,12,2,
5595,2438,9,1,"ad+ chinook released alive"
5596,2439,0,,
5597,2440,24,2,"2 DS preserved in liq nit for UCD"
5598,2440,19,1,
5599,2440,29,1,
5600,2440,12,2,
5601,2440,38,16,
5602,2441,24,2,"2 DS preserved in liq nit for UCD"
5603,2441,19,1,
5604,2441,38,3,
5605,2441,29,1,
5606,2441,103,2,
5607,2442,24,2,"2 DS preserved in liq nit for UCD"
5608,2442,20,1,
5609,2442,19,7,
5610,2442,12,12,
5611,2442,103,1,
5612,2443,24,9,"9 DS preserved in liq nit for UCD"
5613,2443,19,5,
5614,2443,12,3,
5615,2443,38,4,
5616,2444,0,,
5617,2445,13,17,
5618,2446,13,82,
5619,2446,38,1,
5620,2447,13,142,
5621,2448,13,2,
5622,2449,13,1,
5623,2450,24,5,"4 DS preserved in liq nit for UCD, 1 DS preserved in formalin for fecundity"
5624,2451,9,1,"salmon released alive"
5625,2453,24,3,"2 DS preserved in Liq Nit for UCD, 1 DS saved in formalin for fecundity"
5626,2459,9,1,"Salmon released alive"
5627,2460,9,3,"All chinook released alive"
5628,2460,32,2,"All steelhead released alive"
5629,2461,24,11,"1 DS preserved in EtOH for fecundity, 10 DS preserved in liq nit for UCD"
5630,2461,9,6,"all chinook released alive"
5631,2462,9,4,"all ad plus chinook released alive, clipped salmon preserved on ice and brought back for USFWS"
5632,2463,0,,
5633,2465,24,3,"1 DS in liq nit for UCD, 1 DS in formalin for fec, 1 DS in EtOH for Fec and Otolith"
5634,2466,24,3,"2 DS in liq nit for UCD, 1 DS in EtOH for fec"
5635,2466,9,9,"all ad plus chinook released alive, 1 clipped chinook preserved on ice and  returned for USFWS"
5636,2467,9,8,"all ad plus chinook released alive"
5637,2468,9,2,"all ad+ chinook released alive"
5638,2469,9,1,"all ad+ chinook released alive"
5639,2470,9,1,"all ad+ chinook released alive"
5640,2472,0,,
5641,2476,24,1,"1 DS preserved in formalin for fec"
5642,2482,24,1,"1 DS preserved in EtOH for fec/otolith"
5643,2484,0,,
5644,2485,0,,
5645,2486,0,,
5646,2487,0,,
5647,2488,0,,
5648,2489,0,,
5649,2490,0,,
5650,2491,0,,
5651,2451,16,5,
5654,2451,38,71,
5655,2452,16,61,
5656,2452,19,2,
5657,2452,12,2,
5658,2452,38,8,
5659,2453,16,82,
5660,2453,12,1,
5661,2453,25,1,
5662,2453,38,2,
5663,2454,16,12,
5664,2455,16,11,
5665,2455,13,7,
5666,2456,13,2,
5667,2456,16,15,
5668,2457,13,11,
5669,2457,16,2,
5670,2458,13,2,
5671,2458,16,7,
5672,2458,38,1,
5673,2459,16,18,
5674,2460,16,2,
5675,2461,19,1,
5676,2464,12,1,
5677,2465,12,3,
5678,2467,29,1,
5679,2471,9,5,"all ad+ chinook released alive"
5680,2473,12,10,
5681,2474,12,5,
5682,2475,65,1,
5683,2475,9,1,"chinook released alive"
5684,2476,9,1,
5685,2477,32,1,"all salmonids released alive"
5686,2477,16,4,
5687,2477,9,2,"All salmonids released alive"
5688,2478,9,4,"All chinook released alive"
5689,2479,32,1,"All salmonids released alive"
5690,2479,9,1,"All salmonids released alive"
5691,2480,16,52,
5692,2480,38,6,
5693,2480,25,1,
5694,2481,16,13,
5695,2481,9,4,"All chinook released alive"
5696,2482,38,1,
5697,2482,9,1,
5698,2483,38,1,
5699,2492,24,4,"4 DS preserved in formalin, * DS have a secondary ovary, but it is unclear if it's developing or being reabsorbed. Take photos in lab."
5700,2492,9,4,"All ad+ chinook released alive, clipped chinook frozen for FWS-CWT"
5701,2493,24,1,"1 DS preserved in formalin"
5702,2493,19,1,
5703,2493,9,1,"Chinook released alive"
5704,2494,0,,
5705,2495,52,6,
5706,2495,111,1,
5707,2495,65,2,
5708,2495,55,1,
5709,2495,9,3,"Cod-end full of SAV, sorted through. All ad+ chinook were mortalities"
5710,2496,0,,
5711,2497,12,1,
5712,2498,9,1,"chinook released alive"
5713,2499,9,2,"chinook released alive"
5714,2500,0,,
5715,2501,0,,
5716,2502,12,1,
5717,2502,9,5,"all chinook released alive"
5718,2503,20,1,
5719,2503,9,1,"ad- chinook returned to USFWS"
5720,2504,9,4,"all chinook released alive"
5721,2505,0,,
5722,2506,16,20,
5723,2506,9,4,"all ad+ chinook released alive, clipped chinook frozen for USFWS"
5724,2507,16,5,
5725,2507,38,1,
5726,2507,9,3,"All ad+ chinook released alive"
5727,2508,16,4,
5728,2508,9,14,"all ad+ chinook released alive, 3 clipped chinook frozen for USFWS"
5729,2509,16,24,
5730,2509,22,5,
5731,2509,38,1,
5732,2510,16,8,
5733,2510,25,2,
5734,2510,22,1,
5735,2510,9,39,"all ad+ chinook released alive, 2 clipped chinook frozen for FWS"
5736,2511,32,1,
5737,2511,16,1,
5738,2511,29,1,
5739,2511,9,67,"all chinook released alive"
5740,2513,24,5,"1 DS preserved in formalin whole for fecundity, 4 DS preserved in liq nit for FLaSH - UCD"
5741,2523,24,1,"1 DS preserved in liq nit for UCDavis"
5742,2524,24,1,"1 DS preserved in liq nit for UC Davis"
5743,2525,24,1,"1 DS preserved in formalin for fecundity, 2013-0066:likely lost eggs in cod-end prior to handling- no fecundity"
5744,2528,24,6,"1 DS presrved in formalin, 5 DS preserved in liq nit, verifty spent females 6641 and 0070 in lab. 2013-6641 female delta smelt staged in field as 3-given to UCD- follow up to see if spent. 2013-0070 follow up in lab to see if spent."
5745,2529,0,,
5746,2512,16,28,
5747,2512,38,8,
5748,2512,103,2,
5749,2512,9,4,"all ad+ chinook released alive, clipped chinook frozen for USFWS"
5750,2513,16,32,
5751,2513,38,2,
5752,2513,12,2,
5753,2513,25,1,
5754,2513,9,4,"all ad+ chinook released alive, CHNT frozen for FWS"
5755,2514,16,18,
5756,2514,13,1,
5757,2514,38,3,
5758,2514,9,5,"all ad + chinook released alive, CHNT frozen for USFWS"
5759,2515,16,24,
5760,2515,13,1,
5761,2515,103,1,
5762,2515,9,2,"ad+ chinook released alive, CHNT frozen for USFWS"
5763,2516,13,19,
5764,2516,22,1,
5765,2516,9,2,"Ad+ chinook released alive, CHNT frozen for USFWS"
5766,2517,13,1,
5767,2517,16,9,
5768,2517,103,1,
5769,2517,22,2,
5770,2518,16,9,
5771,2518,13,38,
5772,2518,25,1,
5773,2518,9,9,"All ad+ chinook released alive"
5774,2519,16,21,
5775,2520,16,7,
5776,2520,9,5,"All chinook released alive"
5777,2521,16,8,
5778,2521,25,1,
5779,2521,9,4,"Ad+ chinook released alive, 2 CHNT frozen for FWS"
5780,2522,16,2,
5781,2522,9,12,"all ad+ chinook released alive, 2 CHNT frozen for FWS, 82- went over side"
5782,2523,16,3,
5783,2523,25,7,
5784,2523,9,8,"all ad+ chinook released alive"
5785,2524,25,9,
5786,2524,9,12,"all ad+ chinook released alive, 2 CHNT frozen for FWS"
5787,2525,29,1,
5788,2525,9,12,"All ad+ chinook rleased alive except 84mm (mortality), 2 CHNT frozen for FWS"
5789,2526,38,1,
5790,2526,9,7,"all chinook released alive"
5791,2527,9,12,"all ad+ chinook released alive"
5792,2528,12,7,
5793,2528,9,11,"all ad+ chinook released alive except 89mm (mortality)"
5794,2530,9,36,"all ad+ chinook released alive, all ad- chinook returned to USFWS"
5795,2531,9,139,"all ad+ chinook released alive, 30 CHNT frozen for USFWS, all ad- returned to USFWS-CWT"
5796,2495,12,1,
5797,2515,25,2,
5798,2449,16,1,"1 UNID preserved in formalin for identification, ID in lab by LJD"
5800,2235,0,0,
5801,2283,0,0,
5802,2284,0,0,
5803,2285,0,0,
5804,2286,0,0,
5805,2287,0,0,
5806,2289,0,0,
5807,2290,0,0,
5808,2307,0,0,
5809,2308,0,0,
5810,2309,0,0,
5811,2310,0,0,
5812,2311,0,0,
5813,2314,0,0,
5814,2534,20,1,
5815,2534,12,2,
5816,2535,12,2,
5817,2536,0,,
5818,2537,12,12,
5819,2538,12,1,
5820,2539,12,9,
5821,2540,20,1,
5822,2540,12,858,
5823,2541,12,2,
5824,2542,20,5,
5825,2542,12,61,
5826,2543,0,,
5827,2544,13,1,
5828,2545,0,,
5829,2546,12,11,
5830,2547,12,189,"ISS (FL 76) smooshed on deck (outside of net), not counted in total catch for this tow"
5831,2548,0,,
5832,2549,24,1,"1 DS preserved in liq nit whole for UCD"
5833,2550,24,11,"11 DS preserved in liq nit for UCD"
5834,2550,20,1,
5835,2550,13,6,
5836,2551,24,12,"12 DS preserved in liq nit"
5837,2551,13,6,
5838,2552,13,14,
5839,2553,0,,
5840,2554,24,2,"2 DS preserved in liq nit for UCD"
5841,2555,24,2,"2 DS preserved in liq nit for UCD"
5842,2555,20,1,
5843,2556,20,6,
5844,2556,24,14,"14 DS preserved in liq nit for UCD"
5845,2557,20,5,
5846,2557,12,2,
5847,2557,24,2,"2 DS preserved in liq nit"
5848,2558,20,10,
5849,2558,12,7,
5850,2558,24,5,"5 DS preserved in liq nit for UCD"
5851,2559,20,4,
5852,2560,20,161,
5853,2560,19,1,
5854,2560,12,31,
5855,2560,93,3,"3 WAK preserved in formalin for ID"
5856,2560,24,1,"1 DS preserved in liq nit for UCD"
5857,2561,20,1,"Threadfin looked flat and dead"
5858,2562,20,2,
5859,2563,0,,
5860,2564,20,1,
5861,2564,12,19,
5862,2564,38,2,
5863,2565,22,2,
5864,2565,13,27,
5865,2566,13,268,
5866,2566,39,1,
5867,2567,13,64,
5868,2568,13,10,
5869,2569,13,41,
5870,2570,13,257,
5871,2571,24,6,"6 DS preserved in liq nit"
5872,2572,24,77,"77 DS preserved in liq nit; 2014-0163 was labeled a ripe female (2.4), but field crews that day don't recall seeing a ripe female.  Confirmed male in lab. -LJD 6/9/14"
5873,2573,20,6,
5874,2573,16,8,
5875,2573,12,2,
5876,2573,27,2,"2 Surfsmelt preserved in formalin"
5877,2573,24,15,"15 DS preserved in liq nit"
5878,2572,20,22,
5879,2572,16,1,
5880,2572,13,1,
5881,2572,12,11,
5882,2571,16,1,
5883,2571,13,51,
5884,2574,0,,
5885,2575,0,,
5886,2576,0,,
5887,2577,0,,
5888,2578,0,,
5889,2579,32,1,"steelhead was released alive"
5890,2579,12,1,
5891,2580,0,,
5892,2581,12,16,
5893,2582,0,,
5894,2583,0,,
5895,2584,12,4,
5896,2584,32,2,"All steelhead released alive"
5897,2585,32,22,"all steelhead released alive"
5898,2585,12,9,
5899,2585,33,1,
5900,2585,9,1,"Chinook released alive"
5901,2586,12,3,
5902,2586,65,7,
5903,2587,24,1,"1 DS preserved whole in formalin"
5904,2587,32,3,"all steelhead released alive"
5905,2587,12,1,
5907,2587,55,1,
5908,2588,24,2,"2 DS preserved in liq nit for UC Davis"
5909,2589,24,4,"4 DS preserved in liq nit for UCD"
5910,2589,103,1,
5911,2589,32,4,"All steelhead released alive"
5912,2590,32,2,"all steelhead relased alive"
5913,2591,13,3,
5914,2592,13,5,
5915,2593,0,,"1 northern anchovy FL 46 left over from previous tow. Dead. Stiff."
5916,2594,24,2,"2 DS preserved in liq nit for UCD"
5917,2595,24,1,"1 DS preserved in liq nit for UCD"
5918,2595,32,12,"1 steelhead went over before measuring ~200mm.  All salmonids released alive"
5919,2595,9,1,"Chinook released alive"
5920,2596,32,7,"all steelhead released alive"
5921,2597,32,11,"all steelhead clipped and released alive"
5922,2597,24,2,"2 DS preserved in liq nit"
5923,2597,9,2,"all Chinook released alive"
5924,2598,24,2,"2 DS preserved in liq nit for UCD"
5925,2598,20,10,
5926,2598,33,1,"Age?"
5927,2598,12,3,
5928,2598,32,6,"All salmonids released alive, except 1 clipped chinook for USFWS"
5929,2598,9,8,"all salmonids released alive, except 1 clipped chinook kept for USFWS"
5930,2599,32,2,"All steelhead released alive"
5931,2599,12,3,
