"LengthRowID","CatchRowID","FishID1","FishID2","ForkLength","Volume","Sex","ReproductiveStage","X2nd.Stage","AdFinPresent","ReleasedAlive"
41657,6265,NA,NA,81,NA,NA,NA,NA,FALSE,FALSE
41658,6265,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
41659,6266,NA,NA,98,NA,NA,NA,NA,FALSE,FALSE
41660,6266,NA,NA,86,NA,NA,NA,NA,FALSE,FALSE
41661,6266,NA,NA,97,NA,NA,NA,NA,FALSE,FALSE
41662,6266,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
41663,6266,NA,NA,98,NA,NA,NA,NA,FALSE,FALSE
41664,6266,NA,NA,94,NA,NA,NA,NA,FALSE,FALSE
41665,6270,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
41666,6270,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
41667,6270,NA,NA,94,NA,NA,NA,NA,FALSE,FALSE
41668,6270,NA,NA,99,NA,NA,NA,NA,FALSE,FALSE
41669,6270,NA,NA,105,NA,NA,NA,NA,FALSE,FALSE
41670,6270,NA,NA,110,NA,NA,NA,NA,FALSE,FALSE
41671,6270,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
41672,6270,NA,NA,86,NA,NA,NA,NA,FALSE,FALSE
41673,6271,NA,NA,77,NA,NA,NA,NA,FALSE,FALSE
41674,6271,NA,NA,91,NA,NA,NA,NA,FALSE,FALSE
41675,6271,NA,NA,87,NA,NA,NA,NA,FALSE,FALSE
41676,6271,NA,NA,88,NA,NA,NA,NA,FALSE,FALSE
41677,6271,NA,NA,67,NA,NA,NA,NA,FALSE,FALSE
41678,6271,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
41679,6271,NA,NA,84,NA,NA,NA,NA,FALSE,FALSE
41680,6271,NA,NA,78,NA,NA,NA,NA,FALSE,FALSE
41681,6271,NA,NA,81,NA,NA,NA,NA,FALSE,FALSE
41682,6271,NA,NA,61,NA,NA,NA,NA,FALSE,FALSE
41683,6271,NA,NA,94,NA,NA,NA,NA,FALSE,FALSE
41684,6275,2014,"7065",60,NA,NA,NA,NA,FALSE,FALSE
41685,6276,NA,NA,77,NA,NA,NA,NA,FALSE,FALSE
41686,6276,NA,NA,68,NA,NA,NA,NA,FALSE,FALSE
41687,6276,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
41688,6276,NA,NA,71,NA,NA,NA,NA,FALSE,FALSE
41689,6277,NA,NA,92,NA,NA,NA,NA,FALSE,FALSE
41690,6277,NA,NA,97,NA,NA,NA,NA,FALSE,FALSE
41691,6277,NA,NA,86,NA,NA,NA,NA,FALSE,FALSE
41692,6277,NA,NA,102,NA,NA,NA,NA,FALSE,FALSE
41693,6277,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE
41694,6277,NA,NA,102,NA,NA,NA,NA,FALSE,FALSE
41695,6277,NA,NA,101,NA,NA,NA,NA,FALSE,FALSE
41696,6277,NA,NA,100,NA,NA,NA,NA,FALSE,FALSE
41697,6277,NA,NA,89,NA,NA,NA,NA,FALSE,FALSE
41698,6277,NA,NA,88,NA,NA,NA,NA,FALSE,FALSE
41699,6277,NA,NA,82,NA,NA,NA,NA,FALSE,FALSE
41700,6278,NA,NA,113,NA,NA,NA,NA,FALSE,FALSE
41701,6278,NA,NA,111,NA,NA,NA,NA,FALSE,FALSE
41702,6278,NA,NA,110,NA,NA,NA,NA,FALSE,FALSE
41703,6278,NA,NA,108,NA,NA,NA,NA,FALSE,FALSE
41704,6278,NA,NA,107,NA,NA,NA,NA,FALSE,FALSE
41705,6279,NA,NA,81,NA,NA,NA,NA,FALSE,FALSE
41706,6279,NA,NA,82,NA,NA,NA,NA,FALSE,FALSE
41707,6279,NA,NA,76,NA,NA,NA,NA,FALSE,FALSE
41708,6279,NA,NA,62,NA,NA,NA,NA,FALSE,FALSE
41709,6279,NA,NA,71,NA,NA,NA,NA,FALSE,FALSE
41710,6280,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE
41711,6280,NA,NA,97,NA,NA,NA,NA,FALSE,FALSE
41712,6280,NA,NA,102,NA,NA,NA,NA,FALSE,FALSE
41713,6280,NA,NA,91,NA,NA,NA,NA,FALSE,FALSE
41714,6280,NA,NA,84,NA,NA,NA,NA,FALSE,FALSE
41715,6280,NA,NA,93,NA,NA,NA,NA,FALSE,FALSE
41716,6280,NA,NA,94,NA,NA,NA,NA,FALSE,FALSE
41717,6280,NA,NA,101,NA,NA,NA,NA,FALSE,FALSE
41718,6280,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE
41719,6281,2014,"1063",52,NA,NA,NA,NA,FALSE,FALSE
41720,6282,NA,NA,110,NA,NA,NA,NA,FALSE,FALSE
41721,6282,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE
41722,6282,NA,NA,84,NA,NA,NA,NA,FALSE,FALSE
41723,6282,NA,NA,114,NA,NA,NA,NA,FALSE,FALSE
41724,6282,NA,NA,109,NA,NA,NA,NA,FALSE,FALSE
41725,6282,NA,NA,107,NA,NA,NA,NA,FALSE,FALSE
41726,6282,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE
41727,6282,NA,NA,84,NA,NA,NA,NA,FALSE,FALSE
41728,6282,NA,NA,72,NA,NA,NA,NA,FALSE,FALSE
41729,6282,NA,NA,74,NA,NA,NA,NA,FALSE,FALSE
41730,6282,NA,NA,65,NA,NA,NA,NA,FALSE,FALSE
41731,6282,NA,NA,65,NA,NA,NA,NA,FALSE,FALSE
41732,6282,NA,NA,68,NA,NA,NA,NA,FALSE,FALSE
41733,6282,NA,NA,77,NA,NA,NA,NA,FALSE,FALSE
41734,6283,NA,NA,93,NA,NA,NA,NA,FALSE,FALSE
41735,6283,NA,NA,91,NA,NA,NA,NA,FALSE,FALSE
41736,6283,NA,NA,87,NA,NA,NA,NA,FALSE,FALSE
41737,6283,NA,NA,92,NA,NA,NA,NA,FALSE,FALSE
41738,6283,NA,NA,102,NA,NA,NA,NA,FALSE,FALSE
41739,6283,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
41740,6284,NA,NA,133,NA,NA,NA,NA,FALSE,FALSE
41741,6285,NA,NA,102,NA,NA,NA,NA,FALSE,FALSE
41742,6287,2014,"7064",65,NA,NA,NA,NA,FALSE,FALSE
41743,6288,NA,NA,87,NA,NA,NA,NA,FALSE,FALSE
41744,6288,NA,NA,107,NA,NA,NA,NA,FALSE,FALSE
41745,6288,NA,NA,97,NA,NA,NA,NA,FALSE,FALSE
41746,6288,NA,NA,72,NA,NA,NA,NA,FALSE,FALSE
41747,6288,NA,NA,77,NA,NA,NA,NA,FALSE,FALSE
41748,6289,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
41749,6289,NA,NA,96,NA,NA,NA,NA,FALSE,FALSE
41750,6289,NA,NA,107,NA,NA,NA,NA,FALSE,FALSE
41751,6289,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
41752,6289,NA,NA,86,NA,NA,NA,NA,FALSE,FALSE
41753,6290,NA,NA,112,NA,NA,NA,NA,FALSE,FALSE
41754,6291,NA,NA,175,NA,NA,NA,NA,FALSE,TRUE
41755,6292,NA,NA,106,NA,NA,NA,NA,FALSE,FALSE
41756,6292,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE
41757,6292,NA,NA,73,NA,NA,NA,NA,FALSE,FALSE
41758,6292,NA,NA,103,NA,NA,NA,NA,FALSE,FALSE
41759,6292,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE
41760,6292,NA,NA,69,NA,NA,NA,NA,FALSE,FALSE
41761,6292,NA,NA,70,NA,NA,NA,NA,FALSE,FALSE
41762,6292,NA,NA,60,NA,NA,NA,NA,FALSE,FALSE
41763,6292,NA,NA,71,NA,NA,NA,NA,FALSE,FALSE
41764,6292,NA,NA,65,NA,NA,NA,NA,FALSE,FALSE
41765,6292,NA,NA,70,NA,NA,NA,NA,FALSE,FALSE
41766,6292,NA,NA,74,NA,NA,NA,NA,FALSE,FALSE
41767,6293,NA,NA,86,NA,NA,NA,NA,FALSE,FALSE
41768,6293,NA,NA,99,NA,NA,NA,NA,FALSE,FALSE
41769,6293,NA,NA,103,NA,NA,NA,NA,FALSE,FALSE
41770,6293,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE
41771,6294,2014,"7061",60,NA,NA,NA,NA,FALSE,FALSE
41772,6294,2014,"7062",57,NA,NA,NA,NA,FALSE,FALSE
41773,6295,NA,NA,115,NA,NA,NA,NA,FALSE,FALSE
41774,6295,NA,NA,105,NA,NA,NA,NA,FALSE,FALSE
41775,6295,NA,NA,107,NA,NA,NA,NA,FALSE,FALSE
41776,6295,NA,NA,92,NA,NA,NA,NA,FALSE,FALSE
41777,6295,NA,NA,96,NA,NA,NA,NA,FALSE,FALSE
41778,6295,NA,NA,91,NA,NA,NA,NA,FALSE,FALSE
41779,6295,NA,NA,96,NA,NA,NA,NA,FALSE,FALSE
41780,6295,NA,NA,106,NA,NA,NA,NA,FALSE,FALSE
41781,6295,NA,NA,97,NA,NA,NA,NA,FALSE,FALSE
41782,6295,NA,NA,74,NA,NA,NA,NA,FALSE,FALSE
41783,6295,NA,NA,82,NA,NA,NA,NA,FALSE,FALSE
41784,6295,NA,NA,100,NA,NA,NA,NA,FALSE,FALSE
41785,6295,NA,NA,81,NA,NA,NA,NA,FALSE,FALSE
41786,6295,NA,NA,99,NA,NA,NA,NA,FALSE,FALSE
41787,6295,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE
41788,6295,NA,NA,92,NA,NA,NA,NA,FALSE,FALSE
41789,6295,NA,NA,120,NA,NA,NA,NA,FALSE,FALSE
41790,6295,NA,NA,100,NA,NA,NA,NA,FALSE,FALSE
41791,6295,NA,NA,77,NA,NA,NA,NA,FALSE,FALSE
41792,6295,NA,NA,87,NA,NA,NA,NA,FALSE,FALSE
41793,6295,NA,NA,99,NA,NA,NA,NA,FALSE,FALSE
41794,6295,NA,NA,96,NA,NA,NA,NA,FALSE,FALSE
41795,6295,NA,NA,98,NA,NA,NA,NA,FALSE,FALSE
41796,6295,NA,NA,72,NA,NA,NA,NA,FALSE,FALSE
41797,6295,NA,NA,92,NA,NA,NA,NA,FALSE,FALSE
41798,6295,NA,NA,59,NA,NA,NA,NA,FALSE,FALSE
41799,6295,NA,NA,65,NA,NA,NA,NA,FALSE,FALSE
41800,6295,NA,NA,96,NA,NA,NA,NA,FALSE,FALSE
41801,6295,NA,NA,79,NA,NA,NA,NA,FALSE,FALSE
41802,6295,NA,NA,93,NA,NA,NA,NA,FALSE,FALSE
41803,6295,NA,NA,94,NA,NA,NA,NA,FALSE,FALSE
41804,6295,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE
41805,6295,NA,NA,125,NA,NA,NA,NA,FALSE,FALSE
41806,6295,NA,NA,88,NA,NA,NA,NA,FALSE,FALSE
41807,6295,NA,NA,72,NA,NA,NA,NA,FALSE,FALSE
41808,6295,NA,NA,71,NA,NA,NA,NA,FALSE,FALSE
41809,6295,NA,NA,87,NA,NA,NA,NA,FALSE,FALSE
41810,6295,NA,NA,104,NA,NA,NA,NA,FALSE,FALSE
41811,6295,NA,NA,103,NA,NA,NA,NA,FALSE,FALSE
41812,6295,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE
41813,6295,NA,NA,101,NA,NA,NA,NA,FALSE,FALSE
41814,6295,NA,NA,73,NA,NA,NA,NA,FALSE,FALSE
41815,6295,NA,NA,68,NA,NA,NA,NA,FALSE,FALSE
41816,6295,NA,NA,72,NA,NA,NA,NA,FALSE,FALSE
41817,6295,NA,NA,66,NA,NA,NA,NA,FALSE,FALSE
41818,6295,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
41819,6295,NA,NA,69,NA,NA,NA,NA,FALSE,FALSE
41820,6295,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE
41821,6295,NA,NA,106,NA,NA,NA,NA,FALSE,FALSE
41822,6295,NA,NA,100,NA,NA,NA,NA,FALSE,FALSE
41823,6296,NA,NA,100,NA,NA,NA,NA,FALSE,FALSE
41824,6296,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE
41825,6296,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE
41826,6296,NA,NA,92,NA,NA,NA,NA,FALSE,FALSE
41827,6296,NA,NA,58,NA,NA,NA,NA,FALSE,FALSE
41828,6297,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
41829,6298,NA,NA,128,NA,NA,NA,NA,FALSE,FALSE
41830,6298,NA,NA,40,NA,NA,NA,NA,TRUE,TRUE
41831,6299,NA,NA,101,NA,NA,NA,NA,FALSE,FALSE
41832,6299,NA,NA,108,NA,NA,NA,NA,FALSE,FALSE
41833,6299,NA,NA,113,NA,NA,NA,NA,FALSE,FALSE
41834,6299,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE
41835,6299,NA,NA,91,NA,NA,NA,NA,FALSE,FALSE
41836,6300,NA,NA,123,NA,NA,NA,NA,FALSE,FALSE
41837,6300,NA,NA,94,NA,NA,NA,NA,FALSE,FALSE
41838,6300,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
41839,6300,NA,NA,101,NA,NA,NA,NA,FALSE,FALSE
41840,6300,NA,NA,110,NA,NA,NA,NA,FALSE,FALSE
41841,6300,NA,NA,109,NA,NA,NA,NA,FALSE,FALSE
41842,6300,NA,NA,101,NA,NA,NA,NA,FALSE,FALSE
41843,6300,NA,NA,103,NA,NA,NA,NA,FALSE,FALSE
41844,6300,NA,NA,105,NA,NA,NA,NA,FALSE,FALSE
41845,6300,NA,NA,150,NA,NA,NA,NA,FALSE,FALSE
41846,6300,NA,NA,107,NA,NA,NA,NA,FALSE,FALSE
41847,6300,NA,NA,115,NA,NA,NA,NA,FALSE,FALSE
41848,6300,NA,NA,110,NA,NA,NA,NA,FALSE,FALSE
41849,6300,NA,NA,111,NA,NA,NA,NA,FALSE,FALSE
41850,6300,NA,NA,107,NA,NA,NA,NA,FALSE,FALSE
41851,6300,NA,NA,111,NA,NA,NA,NA,FALSE,FALSE
41852,6300,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
41853,6300,NA,NA,99,NA,NA,NA,NA,FALSE,FALSE
41854,6300,NA,NA,112,NA,NA,NA,NA,FALSE,FALSE
41855,6300,NA,NA,109,NA,NA,NA,NA,FALSE,FALSE
41856,6300,NA,NA,96,NA,NA,NA,NA,FALSE,FALSE
41857,6300,NA,NA,111,NA,NA,NA,NA,FALSE,FALSE
41858,6300,NA,NA,117,NA,NA,NA,NA,FALSE,FALSE
41859,6300,NA,NA,108,NA,NA,NA,NA,FALSE,FALSE
41860,6300,NA,NA,103,NA,NA,NA,NA,FALSE,FALSE
41861,6300,NA,NA,115,NA,NA,NA,NA,FALSE,FALSE
41862,6300,NA,NA,93,NA,NA,NA,NA,FALSE,FALSE
41863,6300,NA,NA,98,NA,NA,NA,NA,FALSE,FALSE
41864,6300,NA,NA,104,NA,NA,NA,NA,FALSE,FALSE
41865,6300,NA,NA,112,NA,NA,NA,NA,FALSE,FALSE
41866,6300,NA,NA,110,NA,NA,NA,NA,FALSE,FALSE
41867,6300,NA,NA,109,NA,NA,NA,NA,FALSE,FALSE
41868,6300,NA,NA,109,NA,NA,NA,NA,FALSE,FALSE
41869,6300,NA,NA,91,NA,NA,NA,NA,FALSE,FALSE
41870,6300,NA,NA,100,NA,NA,NA,NA,FALSE,FALSE
41871,6300,NA,NA,98,NA,NA,NA,NA,FALSE,FALSE
41872,6300,NA,NA,99,NA,NA,NA,NA,FALSE,FALSE
41873,6300,NA,NA,108,NA,NA,NA,NA,FALSE,FALSE
41874,6300,NA,NA,89,NA,NA,NA,NA,FALSE,FALSE
41875,6300,NA,NA,105,NA,NA,NA,NA,FALSE,FALSE
41876,6300,NA,NA,102,NA,NA,NA,NA,FALSE,FALSE
41877,6301,NA,NA,91,NA,NA,NA,NA,FALSE,FALSE
41878,6301,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
41879,6301,NA,NA,88,NA,NA,NA,NA,FALSE,FALSE
41880,6301,NA,NA,92,NA,NA,NA,NA,FALSE,FALSE
41881,6301,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE
41882,6301,NA,NA,88,NA,NA,NA,NA,FALSE,FALSE
41883,6301,NA,NA,97,NA,NA,NA,NA,FALSE,FALSE
41884,6302,NA,NA,192,NA,NA,NA,NA,FALSE,FALSE
41885,6302,NA,NA,215,NA,NA,NA,NA,FALSE,FALSE
41886,6302,NA,NA,193,NA,NA,NA,NA,FALSE,FALSE
41887,6302,NA,NA,191,NA,NA,NA,NA,FALSE,FALSE
41888,6302,NA,NA,187,NA,NA,NA,NA,FALSE,FALSE
41889,6302,NA,NA,199,NA,NA,NA,NA,FALSE,FALSE
41890,6302,NA,NA,185,NA,NA,NA,NA,FALSE,FALSE
41891,6302,NA,NA,165,NA,NA,NA,NA,FALSE,FALSE
41892,6302,NA,NA,184,NA,NA,NA,NA,FALSE,FALSE
41893,6302,NA,NA,190,NA,NA,NA,NA,FALSE,FALSE
41894,6302,NA,NA,196,NA,NA,NA,NA,FALSE,FALSE
41895,6302,NA,NA,110,NA,NA,NA,NA,FALSE,FALSE
41896,6302,NA,NA,116,NA,NA,NA,NA,FALSE,FALSE
41897,6302,NA,NA,113,NA,NA,NA,NA,FALSE,FALSE
41898,6303,NA,NA,65,NA,NA,NA,NA,FALSE,FALSE
41899,6303,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE
41900,6304,NA,NA,230,NA,NA,NA,NA,FALSE,FALSE
41901,6305,NA,NA,93,NA,NA,NA,NA,FALSE,FALSE
41902,6305,NA,NA,100,NA,NA,NA,NA,FALSE,FALSE
41903,6305,NA,NA,92,NA,NA,NA,NA,FALSE,FALSE
41904,6305,NA,NA,105,NA,NA,NA,NA,FALSE,FALSE
41905,6305,NA,NA,108,NA,NA,NA,NA,FALSE,FALSE
41906,6305,NA,NA,97,NA,NA,NA,NA,FALSE,FALSE
41907,6305,NA,NA,106,NA,NA,NA,NA,FALSE,FALSE
41908,6305,NA,NA,101,NA,NA,NA,NA,FALSE,FALSE
41909,6305,NA,NA,103,NA,NA,NA,NA,FALSE,FALSE
41910,6305,NA,NA,112,NA,NA,NA,NA,FALSE,FALSE
41911,6305,NA,NA,120,NA,NA,NA,NA,FALSE,FALSE
41912,6305,NA,NA,105,NA,NA,NA,NA,FALSE,FALSE
41913,6305,NA,NA,108,NA,NA,NA,NA,FALSE,FALSE
41914,6305,NA,NA,113,NA,NA,NA,NA,FALSE,FALSE
41915,6305,NA,NA,104,NA,NA,NA,NA,FALSE,FALSE
41916,6305,NA,NA,87,NA,NA,NA,NA,FALSE,FALSE
41917,6305,NA,NA,135,NA,NA,NA,NA,FALSE,FALSE
41918,6305,NA,NA,117,NA,NA,NA,NA,FALSE,FALSE
41919,6305,NA,NA,100,NA,NA,NA,NA,FALSE,FALSE
41920,6305,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
41921,6305,NA,NA,107,NA,NA,NA,NA,FALSE,FALSE
41922,6305,NA,NA,104,NA,NA,NA,NA,FALSE,FALSE
41923,6305,NA,NA,133,NA,NA,NA,NA,FALSE,FALSE
41924,6305,NA,NA,100,NA,NA,NA,NA,FALSE,FALSE
41925,6305,NA,NA,103,NA,NA,NA,NA,FALSE,FALSE
41926,6305,NA,NA,105,NA,NA,NA,NA,FALSE,FALSE
41927,6305,NA,NA,102,NA,NA,NA,NA,FALSE,FALSE
41928,6305,NA,NA,101,NA,NA,NA,NA,FALSE,FALSE
41929,6305,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE
41930,6305,NA,NA,101,NA,NA,NA,NA,FALSE,FALSE
41931,6305,NA,NA,109,NA,NA,NA,NA,FALSE,FALSE
41932,6305,NA,NA,122,NA,NA,NA,NA,FALSE,FALSE
41933,6305,NA,NA,96,NA,NA,NA,NA,FALSE,FALSE
41934,6305,NA,NA,121,NA,NA,NA,NA,FALSE,FALSE
41935,6305,NA,NA,120,NA,NA,NA,NA,FALSE,FALSE
41936,6305,NA,NA,108,NA,NA,NA,NA,FALSE,FALSE
41937,6305,NA,NA,117,NA,NA,NA,NA,FALSE,FALSE
41938,6305,NA,NA,106,NA,NA,NA,NA,FALSE,FALSE
41939,6305,NA,NA,110,NA,NA,NA,NA,FALSE,FALSE
41940,6305,NA,NA,91,NA,NA,NA,NA,FALSE,FALSE
41941,6305,NA,NA,100,NA,NA,NA,NA,FALSE,FALSE
41942,6305,NA,NA,99,NA,NA,NA,NA,FALSE,FALSE
41943,6305,NA,NA,119,NA,NA,NA,NA,FALSE,FALSE
41944,6305,NA,NA,110,NA,NA,NA,NA,FALSE,FALSE
41945,6305,NA,NA,92,NA,NA,NA,NA,FALSE,FALSE
41946,6305,NA,NA,97,NA,NA,NA,NA,FALSE,FALSE
41947,6305,NA,NA,109,NA,NA,NA,NA,FALSE,FALSE
41948,6305,NA,NA,117,NA,NA,NA,NA,FALSE,FALSE
41949,6305,NA,NA,100,NA,NA,NA,NA,FALSE,FALSE
41950,6305,NA,NA,103,NA,NA,NA,NA,FALSE,FALSE
41951,6306,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE
41952,6306,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
41953,6306,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
41954,6306,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE
41955,6306,NA,NA,99,NA,NA,NA,NA,FALSE,FALSE
41956,6306,NA,NA,86,NA,NA,NA,NA,FALSE,FALSE
41957,6306,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE
41958,6306,NA,NA,62,NA,NA,NA,NA,FALSE,FALSE
41959,6306,NA,NA,81,NA,NA,NA,NA,FALSE,FALSE
41960,6307,NA,NA,220,NA,NA,NA,NA,FALSE,FALSE
41961,6307,NA,NA,190,NA,NA,NA,NA,FALSE,FALSE
41962,6307,NA,NA,167,NA,NA,NA,NA,FALSE,FALSE
41963,6308,NA,NA,41,NA,NA,NA,NA,FALSE,FALSE
41964,6309,NA,NA,116,NA,NA,NA,NA,FALSE,FALSE
41965,6309,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE
41966,6309,NA,NA,115,NA,NA,NA,NA,FALSE,FALSE
41967,6309,NA,NA,110,NA,NA,NA,NA,FALSE,FALSE
41968,6309,NA,NA,104,NA,NA,NA,NA,FALSE,FALSE
41969,6309,NA,NA,102,NA,NA,NA,NA,FALSE,FALSE
41970,6309,NA,NA,88,NA,NA,NA,NA,FALSE,FALSE
41971,6309,NA,NA,117,NA,NA,NA,NA,FALSE,FALSE
41972,6309,NA,NA,125,NA,NA,NA,NA,FALSE,FALSE
41973,6309,NA,NA,96,NA,NA,NA,NA,FALSE,FALSE
41974,6309,NA,NA,157,NA,NA,NA,NA,FALSE,FALSE
41975,6309,NA,NA,112,NA,NA,NA,NA,FALSE,FALSE
41976,6309,NA,NA,118,NA,NA,NA,NA,FALSE,FALSE
41977,6309,NA,NA,123,NA,NA,NA,NA,FALSE,FALSE
41978,6309,NA,NA,82,NA,NA,NA,NA,FALSE,FALSE
41979,6309,NA,NA,78,NA,NA,NA,NA,FALSE,FALSE
41980,6309,NA,NA,102,NA,NA,NA,NA,FALSE,FALSE
41981,6309,NA,NA,105,NA,NA,NA,NA,FALSE,FALSE
41982,6309,NA,NA,104,NA,NA,NA,NA,FALSE,FALSE
41983,6309,NA,NA,93,NA,NA,NA,NA,FALSE,FALSE
41984,6309,NA,NA,97,NA,NA,NA,NA,FALSE,FALSE
41985,6309,NA,NA,97,NA,NA,NA,NA,FALSE,FALSE
41986,6309,NA,NA,96,NA,NA,NA,NA,FALSE,FALSE
41987,6309,NA,NA,99,NA,NA,NA,NA,FALSE,FALSE
41988,6309,NA,NA,91,NA,NA,NA,NA,FALSE,FALSE
41989,6309,NA,NA,78,NA,NA,NA,NA,FALSE,FALSE
41990,6309,NA,NA,106,NA,NA,NA,NA,FALSE,FALSE
41991,6309,NA,NA,97,NA,NA,NA,NA,FALSE,FALSE
41992,6309,NA,NA,99,NA,NA,NA,NA,FALSE,FALSE
41993,6309,NA,NA,102,NA,NA,NA,NA,FALSE,FALSE
41994,6309,NA,NA,81,NA,NA,NA,NA,FALSE,FALSE
41995,6309,NA,NA,105,NA,NA,NA,NA,FALSE,FALSE
41996,6310,NA,NA,89,NA,NA,NA,NA,FALSE,FALSE
41997,6310,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE
41998,6310,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE
41999,6311,NA,NA,87,NA,NA,NA,NA,FALSE,FALSE
42000,6312,NA,NA,351,NA,NA,NA,NA,FALSE,FALSE
42001,6312,NA,NA,350,NA,NA,NA,NA,FALSE,FALSE
42002,6313,NA,NA,35,NA,NA,NA,NA,TRUE,TRUE
42003,6313,NA,NA,36,NA,NA,NA,NA,TRUE,TRUE
42004,6313,NA,NA,37,NA,NA,NA,NA,TRUE,TRUE
42005,6313,NA,NA,35,NA,NA,NA,NA,TRUE,TRUE
42006,6314,NA,NA,37,NA,NA,NA,NA,FALSE,FALSE
42007,6314,NA,NA,40,NA,NA,NA,NA,FALSE,FALSE
42008,6314,NA,NA,31,NA,NA,NA,NA,FALSE,FALSE
42009,6314,NA,NA,43,NA,NA,NA,NA,FALSE,FALSE
42010,6314,NA,NA,37,NA,NA,NA,NA,FALSE,FALSE
42011,6314,NA,NA,35,NA,NA,NA,NA,FALSE,FALSE
42012,6314,NA,NA,68,NA,NA,NA,NA,FALSE,FALSE
42013,6314,NA,NA,52,NA,NA,NA,NA,FALSE,FALSE
42014,6314,NA,NA,28,NA,NA,NA,NA,FALSE,FALSE
42015,6314,NA,NA,35,NA,NA,NA,NA,FALSE,FALSE
42016,6314,NA,NA,49,NA,NA,NA,NA,FALSE,FALSE
42017,6314,NA,NA,50,NA,NA,NA,NA,FALSE,FALSE
42018,6315,2014,"7066",65,NA,NA,NA,NA,FALSE,FALSE
42019,6315,2014,"7067",59,NA,NA,NA,NA,FALSE,FALSE
42020,6315,2014,"7068",60,NA,NA,NA,NA,FALSE,FALSE
42021,6315,2014,"7069",60,NA,NA,NA,NA,FALSE,FALSE
42022,6315,2014,"7070",60,NA,NA,NA,NA,FALSE,FALSE
42023,6315,2014,"7071",56,NA,NA,NA,NA,FALSE,FALSE
42024,6315,2014,"7072",56,NA,NA,NA,NA,FALSE,FALSE
42025,6315,2014,"7073",62,NA,NA,NA,NA,FALSE,FALSE
42026,6315,2014,"7074",59,NA,NA,NA,NA,FALSE,FALSE
42027,6315,2014,"7075",61,NA,NA,NA,NA,FALSE,FALSE
42028,6315,2014,"7076",63,NA,NA,NA,NA,FALSE,FALSE
42029,6315,2014,"7077",60,NA,NA,NA,NA,FALSE,FALSE
42030,6315,2014,"7078",64,NA,NA,NA,NA,FALSE,FALSE
42031,6315,2014,"7079",61,NA,NA,NA,NA,FALSE,FALSE
42032,6315,2014,"7080",61,NA,NA,NA,NA,FALSE,FALSE
42033,6316,NA,NA,107,NA,NA,NA,NA,FALSE,FALSE
42034,6316,NA,NA,70,NA,NA,NA,NA,FALSE,FALSE
42035,6316,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE
42036,6316,NA,NA,52,NA,NA,NA,NA,FALSE,FALSE
42037,6316,NA,NA,60,NA,NA,NA,NA,FALSE,FALSE
42038,6316,NA,NA,71,NA,NA,NA,NA,FALSE,FALSE
42039,6316,NA,NA,60,NA,NA,NA,NA,FALSE,FALSE
42040,6316,NA,NA,63,NA,NA,NA,NA,FALSE,FALSE
42041,6316,NA,NA,64,NA,NA,NA,NA,FALSE,FALSE
42042,6316,NA,NA,60,NA,NA,NA,NA,FALSE,FALSE
